Time [s], RESP, PLETH, II, V, AVR
0.752,0.84262,0.66667,-0.029297,0.85686,0.92383
0.76,0.8348,0.64809,0.29492,0.78627,0.74023
0.768,0.82698,0.62854,1.1348,0.48039,0.2207
0.776,0.81818,0.60899,1.2539,0.38431,0.14062
0.784,0.80938,0.59042,-0.27344,0.79608,0.95508
0.792,0.79961,0.57283,-0.49805,0.94118,1.0391
0.8,0.78983,0.55718,-0.49805,1.0216,1.0391
0.808,0.78006,0.5435,-0.46484,0.98235,1.0137
0.816,0.77028,0.53177,-0.27344,0.92549,0.97461
0.824,0.75953,0.52297,-0.13477,0.8902,0.94531
0.832,0.74976,0.51613,-0.070312,0.8451,0.92969
0.84,0.74096,0.51026,-0.039062,0.82549,0.91992
0.848,0.73118,0.50538,-0.029297,0.82157,0.91406
0.856,0.72239,0.50147,-0.025391,0.81569,0.91406
0.864,0.71457,0.49756,-0.025391,0.81569,0.91992
0.872,0.70577,0.49462,-0.019531,0.81569,0.91406
0.88,0.69795,0.49071,-0.019531,0.81569,0.91016
0.888,0.68915,0.4868,-0.019531,0.81569,0.91016
0.896,0.68133,0.48192,-0.019531,0.81569,0.91406
0.904,0.67351,0.47801,-0.019531,0.81176,0.91406
0.912,0.66569,0.47214,-0.019531,0.80588,0.91406
0.92,0.65885,0.46823,-0.019531,0.80588,0.91406
0.928,0.65103,0.46334,-0.019531,0.81176,0.91406
0.936,0.64321,0.45846,-0.019531,0.81569,0.91992
0.944,0.63636,0.45259,-0.019531,0.81176,0.91016
0.952,0.62854,0.44673,-0.019531,0.81569,0.91016
0.96,0.62072,0.43988,-0.019531,0.81569,0.91016
0.968,0.6129,0.43304,-0.013672,0.81569,0.9043
0.976,0.60411,0.4262,-0.019531,0.82549,0.91016
0.984,0.59531,0.42033,-0.035156,0.83137,0.91406
0.992,0.58651,0.41349,-0.044922,0.83529,0.91992
1,0.57869,0.40762,-0.048828,0.84118,0.92383
1.008,0.57087,0.40176,-0.064453,0.8451,0.92969
1.016,0.56305,0.39492,-0.074219,0.85686,0.92969
1.024,0.55523,0.39003,-0.080078,0.85686,0.93555
1.032,0.54839,0.38612,-0.089844,0.85098,0.93555
1.04,0.54057,0.38123,-0.089844,0.8451,0.92969
1.048,0.53275,0.37634,-0.074219,0.83529,0.91992
1.056,0.52493,0.37048,-0.054688,0.83137,0.91016
1.064,0.51808,0.36559,-0.025391,0.81569,0.88867
1.072,0.51124,0.36168,0.015625,0.80588,0.86523
1.08,0.50342,0.35679,0.044922,0.7902,0.85547
1.088,0.49658,0.35191,0.064453,0.78627,0.83984
1.096,0.48778,0.348,0.070312,0.78627,0.83984
1.104,0.47996,0.34409,0.076172,0.78039,0.83984
1.112,0.46921,0.34018,0.070312,0.7902,0.83398
1.12,0.45943,0.33724,0.064453,0.7902,0.84375
1.128,0.44673,0.33529,0.054688,0.7902,0.84961
1.136,0.43402,0.33333,0.044922,0.79608,0.85547
1.144,0.42033,0.33138,0.041016,0.8,0.85547
1.152,0.40567,0.32845,0.03125,0.8,0.86523
1.16,0.39198,0.32649,0.025391,0.80588,0.86914
1.168,0.3783,0.32454,0.025391,0.80588,0.86914
1.176,0.36364,0.32258,0.019531,0.81176,0.875
1.184,0.34995,0.32063,0.025391,0.80588,0.86914
1.192,0.33333,0.31867,0.03125,0.80588,0.86914
1.2,0.31769,0.31672,0.035156,0.80588,0.86523
1.208,0.29912,0.31476,0.041016,0.8,0.86523
1.216,0.28152,0.31378,0.050781,0.8,0.85938
1.224,0.26588,0.31281,0.050781,0.8,0.85938
1.232,0.24927,0.31085,0.054688,0.79608,0.85547
1.24,0.23363,0.3089,0.060547,0.79608,0.85547
1.248,0.21896,0.30694,0.054688,0.79608,0.84375
1.256,0.20332,0.30401,0.060547,0.79608,0.83984
1.264,0.18768,0.30108,0.054688,0.79608,0.84375
1.272,0.17302,0.29912,0.060547,0.79608,0.84961
1.28,0.15738,0.29814,0.050781,0.79608,0.84961
1.288,0.14272,0.29912,0.050781,0.8,0.84961
1.296,0.12903,0.30499,0.050781,0.80588,0.84375
1.304,0.11632,0.31672,0.044922,0.8,0.85547
1.312,0.10362,0.33431,0.050781,0.8,0.84375
1.32,0.094819,0.35582,0.041016,0.8,0.85547
1.328,0.085044,0.38025,0.035156,0.8,0.85547
1.336,0.078201,0.41349,0.03125,0.8,0.85938
1.344,0.070381,0.45064,0.03125,0.8,0.85547
1.352,0.065494,0.48974,0.035156,0.8,0.84961
1.36,0.059629,0.52884,0.03125,0.79608,0.85938
1.368,0.054741,0.565,0.054688,0.7902,0.84375
1.376,0.050831,0.59824,0.10547,0.76667,0.83398
1.384,0.047898,0.62659,0.125,0.76667,0.82031
1.392,0.043988,0.65103,0.11523,0.77059,0.83008
1.4,0.042033,0.67155,0.076172,0.79608,0.85547
1.408,0.040078,0.68817,0.054688,0.81176,0.86523
1.416,0.037146,0.6999,0.050781,0.8,0.84961
1.424,0.035191,0.7087,0.035156,0.80588,0.84961
1.432,0.032258,0.71652,0.019531,0.81569,0.85547
1.44,0.029326,0.72336,0.0097656,0.81569,0.86523
1.448,0.025415,0.72825,0.0058594,0.81569,0.86914
1.456,0.021505,0.73314,0,0.81569,0.86523
1.464,0.016618,0.73607,0.0058594,0.81569,0.86523
1.472,0.01173,0.73705,-0.029297,0.83529,0.89453
1.48,0.0068426,0.73705,-0.039062,0.86667,0.91016
1.488,0.001955,0.73412,0.66016,0.67647,0.49414
1.496,0.00097752,0.72923,1.2598,0.4,0.099609
1.504,0,0.72239,0.20117,0.67059,0.68555
1.512,0,0.71359,-0.49414,0.91176,1.0391
1.52,0,0.70186,-0.49805,1.0275,1.0488
1.528,0,0.68915,-0.49805,1.051,1.0352
1.536,0,0.67449,-0.375,0.96078,0.98438
1.544,0,0.65689,-0.18945,0.91176,0.93555
1.552,0,0.63832,-0.074219,0.86667,0.9043
1.56,0,0.61877,-0.035156,0.84118,0.90039
1.568,0,0.59824,-0.019531,0.83137,0.90039
1.576,0,0.57967,-0.013672,0.82157,0.89453
1.584,0,0.56207,-0.0097656,0.82157,0.89453
1.592,0,0.54643,-0.0097656,0.82157,0.88867
1.6,0,0.53275,-0.0097656,0.82549,0.88867
1.608,0,0.52004,-0.0039062,0.82157,0.89453
1.616,0,0.51124,0,0.83137,0.88867
1.624,0,0.5044,-0.0039062,0.83137,0.89453
1.632,0,0.49756,0,0.83137,0.90039
1.64,0,0.49267,-0.013672,0.83137,0.9043
1.648,0,0.48778,-0.019531,0.83137,0.9043
1.656,0,0.48387,-0.013672,0.82549,0.90039
1.664,0,0.47996,-0.0097656,0.82549,0.89453
1.672,0,0.47605,-0.0097656,0.83137,0.89453
1.68,0,0.47214,-0.0097656,0.83137,0.89453
1.688,0,0.46725,-0.0039062,0.83137,0.89453
1.696,0,0.46237,-0.0039062,0.83529,0.89453
1.704,0,0.45748,-0.013672,0.84118,0.90039
1.712,0,0.45161,-0.013672,0.84118,0.90039
1.72,0,0.44673,-0.029297,0.84118,0.9043
1.728,0,0.44184,-0.044922,0.8451,0.91016
1.736,0,0.43695,-0.054688,0.85686,0.91016
1.744,0,0.43109,-0.064453,0.86078,0.91992
1.752,0,0.42424,-0.064453,0.85686,0.91406
1.76,0,0.41838,-0.070312,0.85098,0.91406
1.768,0,0.41153,-0.064453,0.8451,0.91016
1.776,0,0.40567,-0.048828,0.83529,0.90039
1.784,0,0.3998,-0.013672,0.82157,0.88477
1.792,0,0.39394,0.025391,0.81176,0.85938
1.8,0,0.38807,0.050781,0.79608,0.83984
1.808,0,0.38319,0.070312,0.7902,0.83008
1.816,0,0.3783,0.076172,0.79608,0.83008
1.824,0,0.37439,0.070312,0.7902,0.83008
1.832,0,0.37048,0.060547,0.7902,0.83984
1.84,0,0.36559,0.044922,0.8,0.84375
1.848,0,0.36168,0.035156,0.80588,0.84961
1.856,0,0.35679,0.03125,0.81569,0.85938
1.864,0,0.35288,0.019531,0.81176,0.86523
1.872,0,0.34897,0.015625,0.81176,0.86914
1.88,0,0.34506,0.0058594,0.81176,0.87891
1.888,0,0.34115,0.0058594,0.81176,0.88867
1.896,0,0.33724,0.0058594,0.80588,0.87891
1.904,0,0.33333,0.025391,0.80588,0.86914
1.912,0,0.32942,0.03125,0.8,0.86523
1.92,0,0.32747,0.03125,0.8,0.86523
1.928,0,0.32551,0.041016,0.79608,0.85938
1.936,0,0.32258,0.050781,0.7902,0.85938
1.944,0,0.31965,0.050781,0.7902,0.85547
1.952,0,0.31769,0.050781,0.78627,0.85547
1.96,0,0.31476,0.054688,0.78039,0.84961
1.968,0,0.31281,0.054688,0.77647,0.84961
1.976,0,0.30987,0.054688,0.78039,0.84375
1.984,0,0.30694,0.050781,0.78039,0.84375
1.992,0,0.30499,0.050781,0.78039,0.84375
2,0,0.30303,0.050781,0.78039,0.84375
2.008,0,0.30205,0.050781,0.78627,0.84375
2.016,0,0.30401,0.050781,0.78627,0.84375
2.024,0,0.3089,0.044922,0.78627,0.84375
2.032,0,0.31769,0.044922,0.7902,0.84375
2.04,0,0.33236,0.035156,0.7902,0.84961
2.048,0,0.34506,0.041016,0.79608,0.84375
2.056,0,0.35973,0.041016,0.8,0.83984
2.064,0,0.38807,0.044922,0.8,0.83984
2.072,0,0.42424,0.041016,0.8,0.84375
2.08,0,0.46432,0.041016,0.8,0.84961
2.088,0,0.5044,0.044922,0.80588,0.84375
2.096,0,0.54154,0.041016,0.80588,0.84961
2.104,0,0.57576,0.03125,0.81176,0.84375
2.112,0,0.60411,0.03125,0.81176,0.84375
2.12,0,0.62561,0.03125,0.80588,0.84961
2.128,0,0.64223,0.03125,0.80588,0.84375
2.136,0,0.65689,0.03125,0.80588,0.85547
2.144,0,0.6696,0.03125,0.81176,0.85547
2.152,0,0.67937,0.03125,0.80588,0.85547
2.16,0,0.68719,0.035156,0.80588,0.84375
2.168,0,0.69306,0.050781,0.8,0.83398
2.176,0,0.69697,0.070312,0.8,0.82422
2.184,0,0.69795,0.076172,0.8,0.82031
2.192,0,0.69892,0.076172,0.80588,0.81445
2.2,0,0.69697,0.076172,0.7902,0.80469
2.208,0,0.69306,0.085938,0.77647,0.80469
2.216,0,0.68817,0.070312,0.78039,0.81445
2.224,0,0.68035,0.060547,0.7902,0.81055
2.232,0,0.67058,0.050781,0.7902,0.81445
2.24,0,0.65787,0.041016,0.7902,0.82422
2.248,0,0.64321,0.025391,0.81176,0.84375
2.256,0,0.62561,0,0.81569,0.86523
2.264,0,0.60508,-0.0039062,0.82157,0.86523
2.272,0,0.58456,-0.0097656,0.82549,0.86914
2.28,0,0.56305,-0.0039062,0.82549,0.86523
2.288,0,0.54154,-0.0097656,0.83137,0.86914
2.296,0,0.52199,-0.019531,0.85098,0.88477
2.304,0,0.50342,0.060547,0.87647,0.89453
2.312,0,0.4868,0.65039,0.7,0.5
2.32,0,0.4741,1.1191,0.4549,0.17578
2.328,0,0.46334,0.11133,0.72549,0.74023
2.336,0,0.45357,-0.49805,0.92549,1.0801
2.344,0,0.44575,-0.49805,1.0314,1.0996
2.352,0,0.43891,-0.49805,1.0667,1.0488
2.36,0,0.43206,-0.39453,1.002,0.99414
2.368,0,0.42717,-0.24023,0.94706,0.95508
2.376,0,0.42229,-0.11914,0.91176,0.92969
2.384,0,0.4174,-0.070312,0.86078,0.91406
2.392,0,0.41251,-0.048828,0.8451,0.91406
2.4,0,0.40762,-0.044922,0.84118,0.91016
2.408,0,0.40274,-0.039062,0.84118,0.91016
2.416,0,0.39785,-0.035156,0.84118,0.91016
2.424,0,0.39296,-0.035156,0.84118,0.91016
2.432,0,0.38807,-0.035156,0.84118,0.91016
2.44,0,0.38221,-0.035156,0.83529,0.91016
2.448,0,0.37634,-0.035156,0.83529,0.91406
2.456,0,0.3695,-0.035156,0.83529,0.91406
2.464,0,0.36364,-0.029297,0.83137,0.91016
2.472,0,0.35777,-0.029297,0.83137,0.91016
2.48,0,0.35191,-0.025391,0.82549,0.91016
2.488,0,0.34604,-0.019531,0.82549,0.91016
2.496,0,0.34018,-0.025391,0.82157,0.91016
2.504,0,0.33431,-0.025391,0.82549,0.91016
2.512,0,0.32942,-0.025391,0.82549,0.9043
2.52,0,0.32551,-0.029297,0.83137,0.91016
2.528,0,0.3216,-0.035156,0.83529,0.9043
2.536,0,0.31867,-0.039062,0.84118,0.9043
2.544,0,0.31476,-0.044922,0.84118,0.9043
2.552,0,0.31085,-0.064453,0.8451,0.91406
2.56,0,0.30694,-0.074219,0.85098,0.91992
2.568,0,0.30303,-0.089844,0.85686,0.92969
2.576,0,0.3001,-0.099609,0.85686,0.92969
2.584,0,0.29717,-0.11523,0.85098,0.92969
2.592,0,0.29423,-0.10938,0.8451,0.93555
2.6,0.001955,0.2913,-0.099609,0.84118,0.92383
2.608,0.0039101,0.28935,-0.074219,0.83137,0.91016
2.616,0.029326,0.28739,-0.039062,0.81569,0.88477
2.624,0.054741,0.28641,0,0.80588,0.86523
2.632,0.080156,0.28446,0.035156,0.7902,0.84375
2.64,0.10459,0.2825,0.050781,0.7902,0.83984
2.648,0.13001,0.28152,0.054688,0.7902,0.83984
2.656,0.15445,0.27957,0.050781,0.7902,0.84375
2.664,0.17693,0.27859,0.041016,0.79608,0.85547
2.672,0.19844,0.27664,0.035156,0.8,0.86523
2.68,0.21701,0.27566,0.035156,0.80588,0.86523
2.688,0.23656,0.27468,0.03125,0.80588,0.86523
2.696,0.2522,0.2737,0.03125,0.81176,0.85938
2.704,0.26784,0.27273,0.035156,0.80588,0.85938
2.712,0.28055,0.27175,0.041016,0.8,0.86523
2.72,0.29326,0.27175,0.044922,0.79608,0.85938
2.728,0.30205,0.27175,0.054688,0.7902,0.84961
2.736,0.31085,0.27175,0.064453,0.79608,0.84375
2.744,0.31672,0.26979,0.070312,0.7902,0.83984
2.752,0.3216,0.26882,0.076172,0.7902,0.83984
2.76,0.32454,0.26686,0.076172,0.78627,0.83984
2.768,0.32845,0.26491,0.076172,0.7902,0.83984
2.776,0.32942,0.26295,0.076172,0.78627,0.83984
2.784,0.3304,0.26002,0.070312,0.78627,0.83984
2.792,0.32942,0.25806,0.064453,0.7902,0.83984
2.8,0.32845,0.25513,0.054688,0.7902,0.84375
2.808,0.32551,0.25318,0.050781,0.7902,0.84961
2.816,0.32356,0.25122,0.050781,0.7902,0.84961
2.824,0.32063,0.25024,0.044922,0.79608,0.84961
2.832,0.31867,0.24927,0.044922,0.8,0.85547
2.84,0.31574,0.25122,0.044922,0.79608,0.85547
2.848,0.31378,0.25611,0.035156,0.8,0.85938
2.856,0.31281,0.26588,0.035156,0.79608,0.85938
2.864,0.31085,0.2825,0.035156,0.8,0.85547
2.872,0.31085,0.30694,0.03125,0.80588,0.86523
2.88,0.30987,0.33822,0.03125,0.79608,0.86523
2.888,0.30987,0.37439,0.03125,0.8,0.86523
2.896,0.30987,0.41544,0.025391,0.79608,0.86523
2.904,0.31085,0.45748,0.03125,0.8,0.86523
2.912,0.31085,0.49951,0.03125,0.8,0.86523
2.92,0.31183,0.53275,0.019531,0.79608,0.86523
2.928,0.31183,0.56109,0.019531,0.80588,0.86523
2.936,0.31183,0.58847,0.025391,0.80588,0.86523
2.944,0.31281,0.6129,0.041016,0.79608,0.85547
2.952,0.31183,0.63343,0.054688,0.8,0.84375
2.96,0.31085,0.65005,0.064453,0.79608,0.83984
2.968,0.3089,0.66276,0.070312,0.8,0.83398
2.976,0.30694,0.67253,0.076172,0.7902,0.82031
2.984,0.30401,0.67937,0.080078,0.77647,0.82422
2.992,0.30108,0.68328,0.060547,0.77059,0.83008
3,0.29814,0.68622,0.064453,0.77647,0.82422
3.008,0.29423,0.68622,0.054688,0.77647,0.83008
3.016,0.28935,0.68524,0.050781,0.77059,0.83398
3.024,0.28348,0.68133,0.03125,0.7902,0.85547
3.032,0.27664,0.67644,0.0097656,0.8,0.86914
3.04,0.26979,0.67058,-0.013672,0.81176,0.88477
3.048,0.26197,0.66178,-0.019531,0.81176,0.88867
3.056,0.25415,0.65005,-0.019531,0.81569,0.88867
3.064,0.24536,0.63636,-0.013672,0.81176,0.88867
3.072,0.23656,0.61975,-0.019531,0.81569,0.89453
3.08,0.22972,0.60117,-0.039062,0.86667,0.92383
3.088,0.2219,0.58162,0.24609,0.81176,0.76953
3.096,0.21505,0.56207,1.0449,0.52941,0.25977
3.104,0.20821,0.54252,1.1797,0.41961,0.16016
3.112,0.20137,0.5259,-0.29883,0.82157,0.96875
3.12,0.19453,0.51124,-0.49805,0.95686,1.084
3.128,0.18768,0.49658,-0.49805,1.0471,1.0645
3.136,0.18084,0.48387,-0.48828,1.0157,1.0195
3.144,0.174,0.47214,-0.29492,0.94706,0.96875
3.152,0.16813,0.46334,-0.1543,0.91176,0.94531
3.16,0.16227,0.45552,-0.074219,0.86667,0.91992
3.168,0.15738,0.44966,-0.044922,0.83529,0.91992
3.176,0.15152,0.44477,-0.039062,0.82549,0.91992
3.184,0.14663,0.44086,-0.029297,0.82157,0.91406
3.192,0.14174,0.43695,-0.019531,0.82157,0.91016
3.2,0.13587,0.43304,-0.0097656,0.82157,0.91016
3.208,0.13196,0.43011,-0.0097656,0.82157,0.91016
3.216,0.12708,0.4262,-0.013672,0.82157,0.91016
3.224,0.12317,0.42326,-0.0097656,0.82157,0.91016
3.232,0.11926,0.41935,-0.0097656,0.81569,0.91016
3.24,0.11632,0.41544,-0.0097656,0.81569,0.91016
3.248,0.11339,0.41056,-0.0039062,0.81569,0.9043
3.256,0.11046,0.40469,-0.0097656,0.81569,0.91016
3.264,0.1085,0.39883,-0.0039062,0.81569,0.91016
3.272,0.10655,0.39296,-0.0097656,0.81569,0.9043
3.28,0.10362,0.3871,0,0.81569,0.90039
3.288,0.10166,0.38123,0.0058594,0.82157,0.89453
3.296,0.099707,0.37439,0,0.82549,0.90039
3.304,0.098729,0.36852,0,0.82549,0.90039
3.312,0.097752,0.36266,-0.0039062,0.83529,0.90039
3.32,0.096774,0.35777,-0.019531,0.84118,0.9043
3.328,0.096774,0.35288,-0.025391,0.84118,0.9043
3.336,0.096774,0.34604,-0.044922,0.85098,0.91016
3.344,0.097752,0.34018,-0.054688,0.86078,0.91406
3.352,0.098729,0.33529,-0.064453,0.86078,0.92383
3.36,0.099707,0.32942,-0.074219,0.86078,0.92383
3.368,0.10068,0.32454,-0.074219,0.85686,0.91992
3.376,0.10166,0.31965,-0.080078,0.8451,0.92383
3.384,0.10264,0.31476,-0.048828,0.83529,0.90039
3.392,0.10459,0.30987,-0.013672,0.82157,0.88477
3.4,0.10557,0.30499,0.025391,0.81176,0.85938
3.408,0.10753,0.30108,0.054688,0.79608,0.84375
3.416,0.10948,0.29717,0.076172,0.7902,0.83398
3.424,0.11046,0.29521,0.085938,0.7902,0.82422
3.432,0.11144,0.2913,0.095703,0.7902,0.82422
3.44,0.11241,0.28837,0.080078,0.7902,0.83398
3.448,0.11241,0.28446,0.076172,0.79608,0.83984
3.456,0.11241,0.28152,0.060547,0.8,0.84961
3.464,0.11046,0.27859,0.054688,0.80588,0.84961
3.472,0.10948,0.27566,0.050781,0.80588,0.85938
3.48,0.10753,0.27273,0.050781,0.81176,0.85938
3.488,0.10459,0.27077,0.050781,0.81176,0.85547
3.496,0.098729,0.26882,0.050781,0.81176,0.85938
3.504,0.092864,0.26686,0.050781,0.81176,0.85938
3.512,0.084066,0.26588,0.060547,0.81176,0.85547
3.52,0.075269,0.26588,0.064453,0.81176,0.84961
3.528,0.064516,0.26491,0.076172,0.8,0.83984
3.536,0.053763,0.26295,0.076172,0.79608,0.83984
3.544,0.041056,0.261,0.076172,0.79608,0.84375
3.552,0.029326,0.25904,0.080078,0.8,0.83984
3.56,0.018573,0.25611,0.085938,0.79608,0.83398
3.568,0.0078201,0.25415,0.085938,0.79608,0.83398
3.576,0.0039101,0.2522,0.080078,0.8,0.83398
3.584,0,0.25024,0.076172,0.79608,0.83984
3.592,0,0.24829,0.076172,0.79608,0.83984
3.6,0,0.24633,0.070312,0.7902,0.83984
3.608,0,0.24536,0.064453,0.79608,0.83984
3.616,0,0.24633,0.054688,0.8,0.84961
3.624,0,0.25024,0.050781,0.79608,0.85547
3.632,0,0.25709,0.050781,0.8,0.85938
3.64,0,0.27077,0.044922,0.80588,0.85938
3.648,0,0.29032,0.041016,0.8,0.86523
3.656,0,0.31769,0.041016,0.8,0.86523
3.664,0,0.35191,0.035156,0.79608,0.86523
3.672,0,0.39101,0.035156,0.8,0.86523
3.68,0,0.43206,0.03125,0.8,0.86523
3.688,0,0.47312,0.03125,0.80588,0.875
3.696,0,0.5132,0.03125,0.79608,0.86914
3.704,0,0.54936,0.03125,0.8,0.86914
3.712,0,0.57674,0.03125,0.7902,0.86523
3.72,0,0.59922,0.044922,0.7902,0.85547
3.728,0,0.61975,0.060547,0.7902,0.84961
3.736,0,0.63734,0.076172,0.78627,0.85547
3.744,0,0.652,0.070312,0.7902,0.83984
3.752,0,0.66373,0.076172,0.77059,0.82422
3.76,0,0.67253,0.080078,0.7549,0.83398
3.768,0,0.67937,0.064453,0.75098,0.83984
3.776,0,0.68328,0.076172,0.76667,0.82031
3.784,0,0.68622,0.060547,0.76667,0.83008
3.792,0,0.68719,0.044922,0.76667,0.84375
3.8,0,0.68719,0.03125,0.78039,0.85938
3.808,0,0.68426,0.0097656,0.78627,0.86914
3.816,0,0.68035,-0.0097656,0.7902,0.88867
3.824,0,0.67351,-0.013672,0.79608,0.88867
3.832,0,0.66569,-0.0039062,0.79608,0.88867
3.84,0,0.65591,-0.0097656,0.7902,0.88867
3.848,0,0.64321,-0.013672,0.79608,0.89453
3.856,0,0.62757,-0.029297,0.8451,0.91406
3.864,0,0.61095,0.375,0.76078,0.68555
3.872,0,0.59238,1.1348,0.47451,0.19531
3.88,0,0.57283,1.1445,0.4098,0.16992
3.888,0,0.55327,-0.38867,0.83137,1.0098
3.896,0,0.5347,-0.49805,0.95686,1.0898
3.904,0,0.51711,-0.49805,1.0373,1.0547
3.912,0,0.50147,-0.45312,1.002,1
3.92,0,0.48974,-0.27344,0.93725,0.95508
3.928,0,0.47801,-0.13867,0.90196,0.92969
3.936,0,0.46725,-0.064453,0.85098,0.91016
3.944,0,0.45943,-0.029297,0.81569,0.9043
3.952,0,0.45259,-0.013672,0.81176,0.90039
3.96,0,0.4477,-0.0097656,0.80588,0.89453
3.968,0,0.44379,-0.013672,0.80588,0.90039
3.976,0,0.43988,-0.013672,0.80588,0.90039
3.984,0,0.43597,-0.0039062,0.81176,0.88867
3.992,0,0.43304,-0.0039062,0.8,0.88477
4,0,0.43011,0.0058594,0.80588,0.88477
4.008,0,0.4262,-0.0039062,0.80588,0.88867
