Time [s], RESP, II, V, AVR, PLETH
0.608,0.0058637,0.22483,0.43988,0.45015,1.2981
0.616,0.0029318,0.21994,0.44477,0.43988,1.2717
0.624,0.00024432,0.21457,0.435,0.43988,1.2463
0.632,-0.00024432,0.20968,0.45015,0.45992,1.2209
0.64,-0.00048864,0.21457,0.45503,0.46481,1.1955
0.648,-0.00048864,0.20968,0.46481,0.47507,1.1672
0.656,-0.00048864,0.19501,0.45992,0.49022,1.1378
0.664,-0.00048864,0.22972,0.49511,0.45992,1.1065
0.672,-0.00048864,0.26002,0.51515,0.41007,1.0811
0.68,0.0017102,0.30987,0.52493,0.37977,1.0587
0.688,0.0039091,0.33969,0.47019,0.3651,1.0313
0.696,0.0073296,0.31965,0.45015,0.39492,1.0039
0.704,0.01075,0.28983,0.44477,0.45015,0.98143
0.712,0.016125,0.28495,0.45015,0.45992,0.96579
0.72,0.0215,0.30987,0.45015,0.45503,0.9609
0.728,0.028341,0.30987,0.44477,0.44477,0.96872
0.736,0.035426,0.30499,0.43011,0.435,0.9912
0.744,0.042512,0.27468,0.5,0.43988,1.0303
0.752,0.049841,0.25464,0.59531,0.3998,1.087
0.76,0.057171,0.52004,0.69013,0.14956,1.1613
0.768,0.064745,0.76002,0.39003,-0.040567,1.2395
0.776,0.073296,0.56012,-0.21554,0.12952,1.3226
0.784,0.082091,0.49022,-0.50049,0.5,1.4233
0.792,0.092108,0.28006,-0.50049,0.71505,1.5327
0.8,0.10213,0.18475,-0.10557,0.73021,1.6442
0.808,0.11336,0.2346,0.3348,0.54008,1.7546
0.816,0.1246,0.26979,0.47507,0.49022,1.8622
0.824,0.13657,0.3001,0.50489,0.45992,1.9648
0.832,0.14855,0.33969,0.53519,0.42473,2.0596
0.84,0.15954,0.37488,0.54008,0.39003,2.1466
0.848,0.17054,0.39492,0.54497,0.36999,2.2248
0.856,0.1808,0.41984,0.52493,0.3651,2.2952
0.864,0.19106,0.41007,0.52493,0.39003,2.3578
0.872,0.20156,0.40469,0.5,0.41496,2.4047
0.88,0.21231,0.39003,0.49511,0.435,2.4418
0.888,0.22306,0.39003,0.48485,0.45015,2.478
0.896,0.23406,0.39003,0.47996,0.45503,2.5093
0.904,0.24359,0.3998,0.48485,0.45992,2.5337
0.912,0.25336,0.41984,0.47507,0.43988,2.5494
0.92,0.26191,0.44477,0.46481,0.41007,2.5552
0.928,0.27046,0.46481,0.46481,0.39003,2.5513
0.936,0.27804,0.49511,0.47019,0.37977,2.5357
0.944,0.28561,0.50978,0.45992,0.36999,2.5093
0.952,0.29245,0.50489,0.47996,0.39003,2.4751
0.96,0.29954,0.52981,0.18475,0.40469,2.433
0.968,0.30589,0.50978,0.49511,0.34506,2.391
0.976,0.31224,0.63001,0.52493,0.28006,2.347
0.984,0.3181,0.69013,0.54008,0.24976,2.2972
0.992,0.32397,0.73021,0.54497,0.22483,2.2444
1,0.3291,0.75513,0.51515,0.21994,2.1906
1.008,0.33423,0.75513,0.51515,0.22483,2.1378
1.016,0.33887,0.73509,0.50978,0.26002,2.088
1.024,0.34351,0.70039,0.50489,0.28983,2.0411
1.032,0.3484,0.65005,0.5,0.31476,1.9971
1.04,0.35353,0.57527,0.49022,0.34506,1.957
1.048,0.35891,0.49511,0.48485,0.38514,1.9198
1.056,0.36428,0.42473,0.47996,0.41007,1.8847
1.064,0.36966,0.35973,0.47019,0.42473,1.8514
1.072,0.37503,0.32502,0.45992,0.43988,1.8221
1.08,0.38041,0.3001,0.46481,0.43988,1.7947
1.088,0.38578,0.26002,0.45992,0.45015,1.7625
1.096,0.39238,0.23998,0.46481,0.45503,1.7273
1.104,0.39922,0.21994,0.47019,0.46481,1.6901
1.112,0.40679,0.20968,0.47996,0.48485,1.654
1.12,0.41461,0.18964,0.49022,0.51515,1.6197
1.128,0.42243,0.18964,0.5,0.52493,1.5865
1.136,0.43025,0.21457,0.52004,0.50489,1.5552
1.144,0.43758,0.22483,0.54985,0.47507,1.5249
1.152,0.44515,0.24976,0.55523,0.45503,1.4976
1.16,0.45199,0.26979,0.54497,0.43988,1.4702
1.168,0.45883,0.28495,0.52004,0.435,1.4487
1.176,0.46494,0.26002,0.47996,0.45015,1.4291
1.184,0.47105,0.25464,0.46481,0.45992,1.4066
1.192,0.47618,0.24976,0.45503,0.46481,1.3832
1.2,0.48155,0.26002,0.45015,0.45503,1.3587
1.208,0.48595,0.26491,0.43988,0.45015,1.3343
1.216,0.49035,0.26491,0.435,0.45015,1.3109
1.224,0.49353,0.26002,0.43011,0.45015,1.2884
1.232,0.49695,0.26002,0.41984,0.43988,1.2678
1.24,0.49939,0.28006,0.41984,0.42473,1.2483
1.248,0.50208,0.28495,0.42473,0.41984,1.2278
1.256,0.50428,0.28495,0.42473,0.41496,1.2082
1.264,0.50647,0.25464,0.435,0.44477,1.1896
1.272,0.50867,0.2346,0.44477,0.47507,1.1779
1.28,0.51087,0.20968,0.45503,0.50978,1.172
1.288,0.51283,0.1999,0.26491,0.52493,1.1691
1.296,0.51503,0.21994,0.47507,0.5,1.176
1.304,0.51698,0.26002,0.5,0.45503,1.1945
1.312,0.51893,0.27468,0.5,0.45015,1.2278
1.32,0.52089,0.28495,0.5,0.44477,1.2776
1.328,0.52284,0.29472,0.50489,0.43988,1.3431
1.336,0.5248,0.30499,0.5,0.44477,1.4233
1.344,0.527,0.28983,0.5,0.45503,1.5152
1.352,0.53017,0.28495,0.48485,0.45992,1.6139
1.36,0.53335,0.30987,0.47507,0.45015,1.7165
1.368,0.53701,0.30987,0.74536,0.22483,1.8074
1.376,0.54092,0.30987,0.45503,0.49511,1.8895
1.384,0.54483,0.30987,0.47507,0.44477,1.9775
1.392,0.54899,0.28006,0.53519,0.435,2.0645
1.4,0.55314,0.26002,0.65005,0.37488,2.1476
1.408,0.55729,0.51515,0.77028,0.13978,2.2239
1.416,0.56194,0.71505,0.30499,-0.075269,2.2942
1.424,0.56682,0.65494,-0.50049,0.069892,2.3587
1.432,0.57195,0.71505,-0.50049,0.3998,2.4174
1.44,0.57733,0.47996,-0.50049,0.57527,2.4692
1.448,0.58344,0.28495,-0.050342,0.6002,2.5142
1.456,0.58954,0.26002,0.40469,0.50489,2.5503
1.464,0.59614,0.32991,0.54497,0.44477,2.5777
1.472,0.60274,0.35484,0.56012,0.41984,2.5924
1.48,0.60836,0.35973,0.56012,0.435,2.5973
1.488,0.61398,0.35484,0.565,0.43988,2.5963
1.496,0.61862,0.35484,0.56989,0.43988,2.5865
1.504,0.6235,0.35484,0.56989,0.45015,2.5679
1.512,0.6279,0.3651,0.56989,0.45015,2.5425
1.52,0.63254,0.38514,0.57527,0.44477,2.5093
1.528,0.6367,0.39492,0.58504,0.43988,2.4692
1.536,0.64109,0.3998,0.58993,0.43988,2.4233
1.544,0.64427,0.3998,0.58504,0.435,2.3734
1.552,0.64745,0.40469,0.56989,0.435,2.3206
1.56,0.64965,0.39492,0.56989,0.44477,2.2669
1.568,0.65184,0.39492,0.56989,0.47996,2.2199
1.576,0.65331,0.37488,0.59531,0.50978,2.176
1.584,0.65502,0.41007,0.6349,0.47019,2.132
1.592,0.656,0.46481,0.65005,0.41984,2.0899
1.6,0.65722,0.54008,0.6349,0.37977,2.0499
1.608,0.65893,0.58016,0.61486,0.37488,2.0108
1.616,0.66064,0.60508,0.6002,0.36999,1.9726
1.624,0.66259,0.61486,0.6002,0.3651,1.9345
1.632,0.66479,0.6349,0.59531,0.34995,1.8964
1.64,0.66626,0.6349,0.58993,0.34506,1.8573
1.648,0.66797,0.64516,0.58016,0.3348,1.8182
1.656,0.66895,0.6349,0.56989,0.3348,1.7801
1.664,0.67017,0.62512,0.565,0.32991,1.7439
1.672,0.67188,0.6002,0.55523,0.32991,1.7146
1.68,0.67359,0.565,0.54985,0.3348,1.6891
1.688,0.67579,0.52004,0.54008,0.33969,1.6618
1.696,0.67799,0.46481,0.52004,0.34506,1.6334
1.704,0.67994,0.41496,0.5,0.35973,1.6051
1.712,0.68214,0.34506,0.47996,0.3998,1.5758
1.72,0.68409,0.30499,0.47996,0.43011,1.5455
1.728,0.68605,0.24487,0.47996,0.48485,1.5152
1.736,0.68825,0.18475,0.47996,0.52981,1.4839
1.744,0.69069,0.17986,0.51515,0.50489,1.4526
1.752,0.69338,0.1999,0.52981,0.46481,1.4213
1.76,0.69607,0.22483,0.52493,0.42473,1.391
1.768,0.69802,0.24487,0.50978,0.41496,1.3675
1.776,0.69998,0.26491,0.49511,0.41496,1.348
1.784,0.7012,0.27468,0.47507,0.435,1.3245
1.792,0.70242,0.26979,0.46481,0.45503,1.3011
1.8,0.70266,0.26979,0.45992,0.45992,1.2786
1.808,0.70291,0.28006,0.46481,0.45015,1.2571
1.816,0.70193,0.28495,0.46481,0.43988,1.2366
1.824,0.7012,0.28983,0.45992,0.42473,1.218
1.832,0.69802,0.29472,0.45503,0.40469,1.2014
1.84,0.69509,0.30499,0.44477,0.3998,1.1848
1.848,0.6902,0.30987,0.45015,0.41007,1.1691
1.856,0.68556,0.3001,0.45503,0.42473,1.1544
1.864,0.67921,0.30499,0.45992,0.45503,1.1398
1.872,0.6731,0.29472,0.47996,0.48485,1.131
1.88,0.66553,0.27468,0.49511,0.52493,1.1232
1.888,0.65795,0.24976,0.50489,0.55523,1.1105
1.896,0.64818,0.26491,0.52981,0.52981,1.0978
1.904,0.63841,0.3001,0.54008,0.49022,1.086
1.912,0.62692,0.32502,0.52981,0.45992,1.0772
1.92,0.61544,0.34506,0.52493,0.45503,1.0753
1.928,0.60323,0.34506,0.52004,0.44477,1.0841
1.936,0.59125,0.35484,0.5,0.435,1.1085
1.944,0.57904,0.34995,0.49022,0.42473,1.1515
1.952,0.56707,0.33969,0.47507,0.42473,1.2151
1.96,0.55583,0.33969,0.46481,0.41496,1.2972
1.968,0.54459,0.3348,0.45992,0.41007,1.3822
1.976,0.53433,0.32991,0.45503,0.40469,1.4731
1.984,0.52407,0.31476,0.45503,0.40469,1.5836
1.992,0.51478,0.30987,0.45015,0.41007,1.7067
2,0.5055,0.3001,0.45015,0.42473,1.8368
2.008,0.49719,0.28495,0.44477,0.44477,1.9697
2.016,0.48913,0.24976,0.435,0.49022,2.1026
2.024,0.48253,0.22483,0.44477,0.50978,2.2346
2.032,0.47618,0.22972,0.50978,0.47019,2.3636
2.04,0.47105,0.20968,0.62512,0.435,2.4897
2.048,0.46616,0.32991,0.8001,0.27468,2.61
2.056,0.46225,0.6652,0.83529,-0.050342,2.7224
2.064,0.45834,0.74536,-0.17058,-0.14027,2.825
2.072,0.45541,0.87048,-0.50049,0.13978,2.9022
2.08,0.45248,0.75024,-0.50049,0.42473,2.9619
2.088,0.45175,0.41984,-0.44086,0.6002,3.0196
2.096,0.45101,0.27468,0.1696,0.62023,3.0684
2.104,0.45199,0.26979,0.43988,0.565,3.1056
2.112,0.45297,0.32991,0.51515,0.52004,3.132
2.12,0.45419,0.33969,0.52493,0.50489,3.1476
2.128,0.45541,0.3348,0.53519,0.49511,3.1525
2.136,0.45688,0.32991,0.54497,0.49511,3.1486
2.144,0.45859,0.30987,0.54985,0.49022,3.1339
2.152,0.46128,0.30499,0.55523,0.49511,3.1065
2.16,0.46396,0.28495,0.565,0.50978,3.0684
2.168,0.46738,0.3001,0.58504,0.52004,3.0235
2.176,0.4708,0.32991,0.60997,0.44477,2.9726
2.184,0.47349,0.36999,0.60997,0.41007,2.913
2.192,0.47618,0.39492,0.62023,0.37977,2.8485
2.2,0.47813,0.42473,0.62023,0.3651,2.781
2.208,0.48033,0.45503,0.62023,0.3651,2.7155
2.216,0.48229,0.49022,0.61486,0.3651,2.653
2.224,0.48424,0.5,0.60997,0.38514,2.5943
2.232,0.48595,0.52004,0.6002,0.3998,2.5376
2.24,0.48791,0.54497,0.59531,0.40469,2.4819
2.248,0.48913,0.58016,0.6002,0.40469,2.4242
2.256,0.49059,0.60997,0.60508,0.40469,2.3646
2.264,0.49157,0.63001,0.61486,0.40469,2.303
2.272,0.49255,0.65494,0.61486,0.40469,2.2473
2.28,0.49304,0.6652,0.61486,0.3998,2.1965
2.288,0.49377,0.67498,0.60997,0.40469,2.1457
2.296,0.49401,0.6652,0.60508,0.39003,2.0978
2.304,0.4945,0.62512,0.6002,0.41984,2.0538
2.312,0.49401,0.6002,0.6002,0.43011,2.0127
2.32,0.49377,0.55523,0.59531,0.43988,1.9736
2.328,0.49255,0.53519,0.60508,0.41984,1.9355
2.336,0.49157,0.49022,0.62023,0.39003,1.8964
2.344,0.49011,0.43988,0.60508,0.36999,1.8563
2.352,0.48864,0.39003,0.58993,0.37488,1.8133
2.36,0.48668,0.35484,0.57527,0.38514,1.7693
2.368,0.48497,0.32502,0.53519,0.3998,1.7263
2.376,0.48278,0.30499,0.50489,0.41984,1.6852
2.384,0.48082,0.27468,0.47019,0.45503,1.6461
2.392,0.47838,0.26002,0.45015,0.45992,1.608
2.4,0.47618,0.24487,0.43011,0.45992,1.5689
2.408,0.47325,0.24976,0.41496,0.45992,1.5308
2.416,0.47032,0.26002,0.41007,0.45503,1.4936
2.424,0.46665,0.26002,0.41007,0.45992,1.4585
2.432,0.46323,0.26002,0.41496,0.45015,1.4252
2.44,0.45932,0.26002,0.41984,0.43988,1.3939
2.448,0.45541,0.26979,0.41007,0.43988,1.3636
2.456,0.45101,0.26002,0.41984,0.45015,1.3343
2.464,0.44686,0.24487,0.43011,0.47019,1.306
2.472,0.44173,0.24976,0.44477,0.47507,1.2845
2.48,0.4366,0.23998,0.45503,0.48485,1.2649
2.488,0.43098,0.22972,0.48485,0.49022,1.2414
2.496,0.42536,0.26002,0.51515,0.45503,1.216
2.504,0.42023,0.26979,0.52004,0.41496,1.1906
2.512,0.41534,0.30499,0.52493,0.38514,1.1672
2.52,0.4107,0.30987,0.52493,0.41007,1.1447
2.528,0.40606,0.31965,0.52981,0.43988,1.1232
2.536,0.40068,0.32991,0.52493,0.47507,1.1017
2.544,0.39555,0.31476,0.52004,0.50978,1.0811
2.552,0.38969,0.31476,0.50978,0.51515,1.0626
2.56,0.38407,0.30987,0.50978,0.52004,1.0479
2.568,0.37772,0.31476,0.5,0.50978,1.042
2.576,0.37161,0.31476,0.5,0.50978,1.0469
2.584,0.36501,0.31965,0.5,0.50489,1.0616
2.592,0.35866,0.31965,0.5,0.49022,1.0909
2.6,0.35304,0.32502,0.5,0.48485,1.1378
2.608,0.34742,0.30987,0.49511,0.47996,1.2023
2.616,0.34254,0.29472,0.48485,0.49022,1.2835
2.624,0.33765,0.28495,0.47996,0.50978,1.3783
2.632,0.33325,0.26002,0.47507,0.52493,1.4829
2.64,0.3291,0.22483,0.47996,0.55523,1.5924
2.648,0.32519,0.21457,0.50489,0.52004,1.7028
2.656,0.32128,0.26002,0.53519,0.46481,1.8113
2.664,0.3181,0.25464,0.60997,0.41496,1.9042
2.672,0.31517,0.23998,0.73021,0.3348,1.9863
2.68,0.31273,0.565,0.81525,0.059629,2.0723
2.688,0.31053,0.75513,0.25464,-0.12561,2.1574
2.696,0.30931,0.73021,-0.50049,0.054741,2.2375
2.704,0.30809,0.82502,-0.50049,0.38514,2.3118
2.712,0.3076,0.52004,-0.50049,0.58993,2.3803
2.72,0.30711,0.3001,0.0097752,0.62512,2.4418
2.728,0.30784,0.28006,0.3998,0.57527,2.4966
2.736,0.30858,0.3348,0.52004,0.52981,2.5435
2.744,0.31004,0.35484,0.54985,0.52004,2.5836
2.752,0.31175,0.35484,0.55523,0.51515,2.6149
2.76,0.31346,0.3651,0.56989,0.5,2.6383
2.768,0.31542,0.36999,0.57527,0.49022,2.6491
2.776,0.31737,0.36999,0.565,0.47996,2.65
2.784,0.31957,0.35973,0.54497,0.47507,2.6452
2.792,0.32201,0.35484,0.54008,0.47507,2.6325
2.8,0.3247,0.35973,0.53519,0.48485,2.6119
2.808,0.32763,0.33969,0.53519,0.48485,2.5826
2.816,0.33056,0.37488,0.565,0.43011,2.5474
2.824,0.3335,0.40469,0.59531,0.37977,2.5073
2.832,0.33643,0.44477,0.6002,0.32991,2.4643
2.84,0.33887,0.47996,0.59531,0.30499,2.4203
2.848,0.34156,0.52004,0.565,0.28983,2.3754
2.856,0.34351,0.54985,0.54008,0.29472,2.3304
2.864,0.34571,0.565,0.50978,0.30987,2.2893
2.872,0.34693,0.58993,0.48485,0.31476,2.2512
2.88,0.3484,0.62023,0.47996,0.30499,2.2092
2.888,0.3484,0.65494,0.46481,0.28495,2.1632
2.896,0.3484,0.68035,0.45503,0.26979,2.1124
2.904,0.34718,0.70039,0.45015,0.26002,2.0557
2.912,0.34596,0.71994,0.43988,0.23998,1.9941
2.92,0.34376,0.73021,0.42473,0.22972,1.9277
2.928,0.34156,0.71505,0.41984,0.22483,1.8602
2.936,0.33838,0.69501,0.42473,0.2346,1.7928
2.944,0.33545,0.6652,0.42473,0.25464,1.7292
2.952,0.33032,0.62023,0.43011,0.28983,1.6735
2.96,0.32519,0.54008,0.43988,0.32991,1.6246
2.968,0.31835,0.47019,0.45503,0.35484,1.5865
2.976,0.31175,0.435,0.49511,0.32991,1.5562
2.984,0.30418,0.37488,0.50978,0.31965,1.5249
2.992,0.2966,0.35484,0.51515,0.3001,1.4917
3,0.2883,0.32502,0.50489,0.32991,1.4545
3.008,0.28023,0.28983,0.48485,0.3651,1.4125
3.016,0.27071,0.28006,0.47019,0.39492,1.3675
3.024,0.26142,0.24976,0.45503,0.435,1.3196
3.032,0.25092,0.2346,0.43988,0.45992,1.2727
3.04,0.24041,0.23998,0.44477,0.46481,1.2268
3.048,0.22893,0.2346,0.44477,0.47019,1.1828
3.056,0.21744,0.23998,0.45503,0.47019,1.1388
3.064,0.20523,0.23998,0.45015,0.45992,1.1046
3.072,0.19326,0.24487,0.43988,0.45503,1.0753
3.08,0.18251,0.24976,0.44477,0.45015,1.0401
3.088,0.172,0.25464,0.45015,0.47996,1.002
3.096,0.16247,0.24487,0.45503,0.5,0.96285
3.104,0.15319,0.24487,0.45992,0.49511,0.9218
3.112,0.1439,0.22483,0.47507,0.50978,0.88074
3.12,0.13462,0.2346,0.50489,0.50489,0.84164
3.128,0.12558,0.26491,0.54985,0.45503,0.80547
3.136,0.11654,0.28983,0.55523,0.41496,0.77322
3.144,0.10848,0.31965,0.565,0.38514,0.74682
3.152,0.10042,0.34506,0.54985,0.3651,0.72532
3.16,0.09333,0.34995,0.54008,0.39003,0.70968
3.168,0.086489,0.3348,0.52493,0.42473,0.70479
3.176,0.08087,0.31965,0.52004,0.45503,0.70674
3.184,0.07525,0.31476,0.52004,0.47019,0.70968
3.192,0.070608,0.30987,0.51515,0.47996,0.7175
3.2,0.066211,0.30987,0.50978,0.48485,0.73118
3.208,0.063279,0.30987,0.50978,0.47019,0.75367
3.216,0.060591,0.30987,0.5,0.46481,0.78788
3.224,0.059125,0.30987,0.49511,0.45503,0.83675
3.232,0.057904,0.28983,0.5,0.48485,0.90225
3.24,0.057904,0.28495,0.47996,0.49022,0.98436
3.248,0.058148,0.26979,0.46481,0.48485,1.0831
3.256,0.059614,0.2346,0.45503,0.52981,1.1955
3.264,0.061324,0.21457,0.46481,0.565,1.304
3.272,0.064012,0.23998,0.5,0.51515,1.4106
3.28,0.066944,0.28495,0.51515,0.46481,1.5327
3.288,0.070853,0.31965,0.50978,0.41984,1.6608
3.296,0.074762,0.34506,0.5,0.39003,1.7898
3.304,0.079404,0.35484,0.47996,0.40469,1.915
3.312,0.084046,0.33969,0.47019,0.42473,2.0323
3.32,0.089421,0.31476,0.49022,0.47507,2.1408
3.328,0.094796,0.26979,0.57527,0.45503,2.2395
3.336,0.10139,0.33969,0.67498,0.35484,2.3265
3.344,0.10799,0.71017,0.71505,0.059629,2.4027
3.352,0.11556,0.83529,0.15982,-0.040567,2.4692
3.36,0.12314,0.66031,-0.43548,0.31476,2.5259
3.368,0.13144,0.45015,-0.50049,0.68524,2.566
3.376,0.14,0.17498,-0.42082,0.84018,2.5943
3.384,0.14855,0.22483,0.10459,0.67498,2.6197
3.392,0.15734,0.28006,0.41007,0.58016,2.6413
3.4,0.16467,0.32502,0.49511,0.53519,2.6569
3.408,0.17225,0.30987,0.50489,0.53519,2.6637
3.416,0.1786,0.32991,0.52981,0.51515,2.6608
3.424,0.18519,0.35484,0.56012,0.47019,2.6461
3.432,0.19179,0.38514,0.56989,0.435,2.6188
3.44,0.19839,0.41496,0.56012,0.3998,2.5767
3.448,0.20498,0.43011,0.54985,0.39003,2.5191
3.456,0.21183,0.435,0.54008,0.3998,2.4467
3.464,0.21818,0.435,0.54497,0.41984,2.3734
3.472,0.22453,0.42473,0.53519,0.44477,2.2972
3.48,0.23064,0.43011,0.52493,0.43988,2.2102
3.488,0.23675,0.45015,0.52981,0.45015,2.1212
3.496,0.24359,0.47019,0.52493,0.43988,2.0381
3.504,0.25043,0.48485,0.51515,0.43011,1.9658
3.512,0.25776,0.50978,0.50978,0.40469,1.9052
3.52,0.26533,0.52493,0.49511,0.39492,1.8553
3.528,0.27339,0.54985,0.48485,0.40469,1.8143
3.536,0.28146,0.58504,0.47019,0.39003,1.7781
3.544,0.28976,0.60508,0.45992,0.39003,1.7419
3.552,0.29807,0.60997,0.45992,0.40469,1.7038
3.56,0.30613,0.65005,0.49511,0.35484,1.6608
3.568,0.31444,0.69013,0.52493,0.30987,1.6217
3.576,0.3225,0.72532,0.52981,0.26979,1.5826
3.584,0.33056,0.75513,0.52493,0.2346,1.5367
3.592,0.33936,0.75024,0.52981,0.2346,1.4888
3.6,0.34816,0.71505,0.5,0.26979,1.4409
3.608,0.35768,0.65494,0.47996,0.30987,1.3949
3.616,0.36721,0.6002,0.47996,0.35973,1.3519
3.624,0.37625,0.53519,0.47507,0.37977,1.3128
3.632,0.38529,0.47019,0.47019,0.40469,1.2776
3.64,0.39409,0.40469,0.45992,0.42473,1.2463
3.648,0.40313,0.34995,0.45503,0.43988,1.218
3.656,0.4129,0.30499,0.45503,0.45503,1.1945
3.664,0.42292,0.26979,0.45503,0.45992,1.1789
3.672,0.43391,0.2346,0.45503,0.47507,1.1681
3.68,0.44491,0.21457,0.45992,0.5,1.1554
3.688,0.45663,0.1999,0.47996,0.51515,1.1437
3.696,0.46836,0.17986,0.49022,0.53519,1.1329
3.704,0.48033,0.17498,0.50489,0.54008,1.1241
3.712,0.4923,0.21457,0.54008,0.47996,1.1163
3.72,0.50281,0.2346,0.54985,0.44477,1.1075
3.728,0.51332,0.26002,0.55523,0.41007,1.0978
3.736,0.52236,0.28495,0.54985,0.39003,1.088
3.744,0.5314,0.28495,0.54497,0.3998,1.0782
3.752,0.5397,0.28006,0.52981,0.41496,1.0674
3.76,0.54825,0.26979,0.52493,0.43988,1.0557
3.768,0.55607,0.27468,0.51515,0.45015,1.0479
3.776,0.56389,0.28006,0.50489,0.45992,1.0401
3.784,0.57,0.28006,0.49511,0.45503,1.0264
3.792,0.57611,0.28495,0.48485,0.45015,1.0098
3.8,0.58075,0.29472,0.47996,0.45015,0.9912
3.808,0.58539,0.3001,0.47507,0.43988,0.97263
3.816,0.58979,0.30499,0.47507,0.43988,0.95601
3.824,0.59419,0.28983,0.47996,0.45015,0.94135
3.832,0.59834,0.26491,0.47996,0.47996,0.92864
3.84,0.60274,0.2346,0.47996,0.52004,0.91887
3.848,0.60616,0.22972,0.50489,0.52493,0.91105
3.856,0.60982,0.26491,0.53519,0.45992,0.90714
