Time [s], RESP, PLETH, II, V, AVR
1.328,-0.093204,0.37146,0.55098,0.76953,0.41016
1.336,-0.091262,0.36852,0.55098,0.76953,0.4043
1.344,-0.087379,0.36657,0.56078,0.76953,0.4043
1.352,-0.085437,0.36461,0.5549,0.76953,0.4043
1.36,-0.083495,0.36168,0.56471,0.76953,0.4043
1.368,-0.081553,0.35875,0.57059,0.75977,0.4043
1.376,-0.07767,0.35484,0.57451,0.75977,0.4043
1.384,-0.07767,0.35191,0.57451,0.75391,0.41016
1.392,-0.075728,0.348,0.58431,0.75391,0.40039
1.4,-0.073786,0.34409,0.59608,0.75391,0.39062
1.408,-0.073786,0.3392,0.60588,0.75391,0.39062
1.416,-0.073786,0.33529,0.6098,0.75,0.39062
1.424,-0.073786,0.3304,0.62549,0.75,0.375
1.432,-0.075728,0.32551,0.6451,0.74414,0.37109
1.44,-0.07767,0.32063,0.66078,0.74023,0.36523
1.448,-0.079612,0.31672,0.67059,0.73438,0.35938
1.456,-0.081553,0.31378,0.68039,0.73047,0.35547
1.464,-0.085437,0.30987,0.69608,0.73047,0.35547
1.472,-0.087379,0.30499,0.7,0.71484,0.35547
1.48,-0.091262,0.3001,0.7098,0.71484,0.35547
1.488,-0.093204,0.29521,0.70588,0.70898,0.35547
1.496,-0.097087,0.2913,0.7098,0.70898,0.35938
1.504,-0.099029,0.28641,0.69608,0.70898,0.36523
1.512,-0.10291,0.2825,0.68627,0.70898,0.36523
1.52,-0.1068,0.27859,0.66471,0.72461,0.36523
1.528,-0.11068,0.27468,0.64118,0.73047,0.38086
1.536,-0.11456,0.27077,0.61569,0.73438,0.39062
1.544,-0.1165,0.26882,0.59608,0.74414,0.4043
1.552,-0.12039,0.26686,0.57451,0.75,0.41602
1.56,-0.12427,0.26393,0.56078,0.75,0.41992
1.568,-0.12621,0.26197,0.55098,0.74414,0.42969
1.576,-0.1301,0.25904,0.55098,0.74414,0.43555
1.584,-0.13204,0.25709,0.55098,0.74023,0.43555
1.592,-0.13592,0.25513,0.55098,0.73438,0.42969
1.6,-0.13786,0.25318,0.56078,0.74023,0.42969
1.608,-0.13981,0.25122,0.56078,0.74023,0.42969
1.616,-0.14175,0.25024,0.56471,0.74023,0.41992
1.624,-0.14369,0.24927,0.57059,0.73438,0.41602
1.632,-0.14563,0.24829,0.56471,0.73438,0.41992
1.64,-0.14563,0.24731,0.56471,0.73047,0.42578
1.648,-0.14563,0.24731,0.57059,0.73047,0.41992
1.656,-0.14563,0.24731,0.57451,0.73438,0.41602
1.664,-0.14369,0.24633,0.57059,0.73438,0.41602
1.672,-0.14369,0.24536,0.56471,0.73438,0.41992
1.68,-0.14175,0.24536,0.56471,0.73047,0.42578
1.688,-0.13981,0.24536,0.57059,0.73047,0.41992
1.696,-0.13592,0.24927,0.56078,0.73047,0.42969
1.704,-0.13398,0.25611,0.56471,0.72461,0.42578
1.712,-0.1301,0.26784,0.57059,0.7207,0.41992
1.72,-0.12621,0.28641,0.56471,0.71484,0.42578
1.728,-0.12233,0.30987,0.56471,0.7207,0.41992
1.736,-0.1165,0.34018,0.56471,0.7207,0.42969
1.744,-0.11262,0.37048,0.56471,0.7207,0.42578
1.752,-0.10485,0.40078,0.56471,0.72461,0.42969
1.76,-0.099029,0.43695,0.57059,0.72461,0.42578
1.768,-0.091262,0.47507,0.57451,0.72461,0.41992
1.776,-0.083495,0.5132,0.56471,0.73047,0.42578
1.784,-0.07767,0.54936,0.56471,0.72461,0.42969
1.792,-0.071845,0.58162,0.57059,0.73047,0.42578
1.8,-0.066019,0.61095,0.56078,0.72461,0.42969
1.808,-0.060194,0.63636,0.57059,0.7207,0.42578
1.816,-0.054369,0.65787,0.57059,0.73047,0.42969
1.824,-0.048544,0.67546,0.57059,0.73047,0.42969
1.832,-0.042718,0.68915,0.57451,0.73047,0.41602
1.84,-0.034951,0.70088,0.6,0.73438,0.40039
1.848,-0.031068,0.70674,0.62549,0.73438,0.38086
1.856,-0.025243,0.71065,0.66078,0.74414,0.35938
1.864,-0.021359,0.71359,0.64118,0.74414,0.36523
1.872,-0.015534,0.71457,0.66471,0.74023,0.34961
1.88,-0.01165,0.71457,0.68627,0.73047,0.3457
1.888,-0.007767,0.71163,0.65098,0.73047,0.36523
1.896,-0.0058252,0.70772,0.62549,0.73047,0.37109
1.904,-0.0038835,0.70186,0.6,0.73047,0.39062
1.912,-0.0019417,0.69306,0.6,0.73047,0.39453
1.92,-0.0019417,0.68328,0.58431,0.73047,0.41016
1.928,-0.0019417,0.67253,0.57059,0.73047,0.42969
1.936,-0.0019417,0.65885,0.55098,0.73047,0.43945
1.944,-0.0038835,0.64516,0.55098,0.73047,0.43945
1.952,-0.0038835,0.63148,0.53922,0.73047,0.44531
1.96,-0.0058252,0.61388,0.55098,0.74023,0.44531
1.968,-0.0058252,0.59531,0.5451,0.73438,0.44922
1.976,-0.007767,0.5738,0.55098,0.73047,0.44531
1.984,-0.0097087,0.55034,0.57451,0.77539,0.41016
1.992,-0.0097087,0.52688,0.70588,0.84375,0.30078
2,-0.01165,0.50342,0.75098,0.86523,0.21094
2.008,-0.013592,0.48094,0.90196,0.72461,0.14062
2.016,-0.015534,0.45943,1.0608,0.58008,0.125
2.024,-0.015534,0.43891,0.90588,0.32422,0.48047
2.032,-0.017476,0.42229,0.66078,0.18555,0.68945
2.04,-0.019417,0.40958,0.53922,0.24609,0.73047
2.048,-0.019417,0.39883,0.52549,0.45508,0.60547
2.056,-0.021359,0.38905,0.57451,0.62891,0.49414
2.064,-0.021359,0.38123,0.52941,0.7207,0.46094
2.072,-0.021359,0.37439,0.53529,0.75391,0.43945
2.08,-0.019417,0.3695,0.53529,0.76953,0.43555
2.088,-0.019417,0.36559,0.53922,0.77539,0.42578
2.096,-0.017476,0.36266,0.5451,0.7793,0.41602
2.104,-0.015534,0.3607,0.55098,0.78516,0.41016
2.112,-0.015534,0.35973,0.5549,0.78906,0.4043
2.12,-0.013592,0.35777,0.56078,0.78516,0.4043
2.128,-0.013592,0.35679,0.56471,0.78516,0.41016
2.136,-0.01165,0.35777,0.57059,0.7793,0.4043
2.144,-0.0097087,0.35973,0.57059,0.78906,0.4043
2.152,-0.007767,0.35973,0.57059,0.78906,0.40039
2.16,-0.007767,0.35875,0.57451,0.79492,0.39453
2.168,-0.0058252,0.35777,0.57451,0.78516,0.4043
2.176,-0.0038835,0.35484,0.58431,0.78516,0.40039
2.184,-0.0019417,0.35191,0.58039,0.78516,0.4043
2.192,0,0.34897,0.5902,0.77539,0.40039
2.2,0,0.34506,0.6,0.76953,0.39453
2.208,0.0019417,0.34018,0.60588,0.76953,0.39062
2.216,0.0019417,0.33627,0.61569,0.76953,0.38477
2.224,0.0019417,0.33236,0.61961,0.76953,0.38086
2.232,0,0.32845,0.62549,0.76953,0.38477
2.24,-0.0019417,0.32551,0.63529,0.76953,0.38086
2.248,-0.0058252,0.32258,0.6451,0.76562,0.375
2.256,-0.007767,0.31965,0.66078,0.75391,0.36523
2.264,-0.0097087,0.31476,0.67059,0.75391,0.36523
2.272,-0.013592,0.31085,0.6902,0.74414,0.35938
2.28,-0.015534,0.30596,0.7,0.74414,0.35547
2.288,-0.017476,0.30108,0.7098,0.74023,0.35547
2.296,-0.021359,0.29619,0.7098,0.73438,0.35938
2.304,-0.025243,0.2913,0.71569,0.73438,0.35938
2.312,-0.031068,0.28641,0.73137,0.73047,0.35547
2.32,-0.034951,0.28152,0.71569,0.72461,0.36523
2.328,-0.040777,0.27761,0.71569,0.72461,0.35938
2.336,-0.04466,0.2737,0.7098,0.73438,0.35547
2.344,-0.050485,0.27175,0.68039,0.74414,0.36523
2.352,-0.054369,0.26979,0.6451,0.75391,0.38477
2.36,-0.058252,0.26686,0.62549,0.75391,0.39453
2.368,-0.062136,0.26491,0.6,0.75391,0.41602
2.376,-0.066019,0.26197,0.58039,0.75977,0.41992
2.384,-0.069903,0.26002,0.56471,0.75391,0.43555
2.392,-0.073786,0.25904,0.56078,0.75391,0.42969
2.4,-0.07767,0.25709,0.55098,0.75391,0.44531
2.408,-0.081553,0.25709,0.55098,0.75391,0.45508
2.416,-0.085437,0.25611,0.55098,0.75391,0.44922
2.424,-0.087379,0.25513,0.55098,0.75391,0.44531
2.432,-0.08932,0.25513,0.56078,0.75977,0.43945
2.44,-0.091262,0.25513,0.56471,0.75977,0.43555
2.448,-0.091262,0.25513,0.57451,0.76562,0.42578
2.456,-0.091262,0.25513,0.56471,0.75977,0.42969
2.464,-0.091262,0.25513,0.57059,0.75391,0.42578
2.472,-0.08932,0.25415,0.5549,0.75,0.43945
2.48,-0.087379,0.2522,0.55098,0.75391,0.43945
2.488,-0.085437,0.25122,0.55098,0.75,0.43945
2.496,-0.083495,0.25024,0.56078,0.75,0.43555
2.504,-0.079612,0.25024,0.55098,0.75,0.43945
2.512,-0.07767,0.25122,0.55098,0.75391,0.43945
2.52,-0.071845,0.25513,0.5549,0.75391,0.43555
2.528,-0.067961,0.26393,0.53922,0.75,0.43945
2.536,-0.060194,0.27761,0.52941,0.75,0.45508
2.544,-0.054369,0.29423,0.53922,0.75,0.44922
2.552,-0.04466,0.31476,0.5451,0.75,0.44531
2.56,-0.034951,0.34311,0.55098,0.75,0.43945
2.568,-0.023301,0.37732,0.55098,0.75,0.43555
2.576,-0.01165,0.41544,0.5549,0.75391,0.44531
2.584,0,0.45552,0.53922,0.74414,0.45508
2.592,0.01165,0.4956,0.5549,0.75,0.43945
2.6,0.023301,0.5347,0.52941,0.74023,0.46484
2.608,0.036893,0.57185,0.53529,0.74414,0.46094
2.616,0.052427,0.60508,0.5451,0.74414,0.45508
2.624,0.067961,0.63539,0.5451,0.74023,0.45508
2.632,0.085437,0.6608,0.5451,0.74414,0.45508
2.64,0.10291,0.67937,0.55098,0.74023,0.44922
2.648,0.12039,0.69306,0.55098,0.74414,0.44922
2.656,0.13786,0.70577,0.56078,0.74023,0.43945
2.664,0.1534,0.7175,0.5902,0.75,0.41992
2.672,0.17087,0.7263,0.60588,0.75,0.41016
2.68,0.18835,0.73216,0.64118,0.75391,0.39062
2.688,0.20583,0.73509,0.61961,0.75391,0.40039
2.696,0.22524,0.73607,0.66471,0.75391,0.36523
2.704,0.24272,0.73509,0.69608,0.73047,0.3457
2.712,0.26214,0.73118,0.63529,0.73047,0.39062
2.72,0.27961,0.72532,0.6,0.73047,0.4043
2.728,0.29709,0.7175,0.58039,0.73047,0.41602
2.736,0.31456,0.70772,0.57451,0.73047,0.42969
2.744,0.3301,0.69697,0.59608,0.74023,0.41602
2.752,0.34369,0.68524,0.53529,0.73047,0.46094
2.76,0.35728,0.67155,0.53922,0.73047,0.46094
2.768,0.36893,0.65591,0.52941,0.73047,0.4707
2.776,0.37864,0.63832,0.53529,0.73047,0.46094
2.784,0.39029,0.61877,0.53922,0.73047,0.46094
2.792,0.4,0.59726,0.52941,0.73438,0.46484
2.8,0.40971,0.5738,0.52941,0.73047,0.47461
2.808,0.41748,0.55034,0.58039,0.78516,0.41992
2.816,0.42718,0.52493,0.71569,0.84375,0.29102
2.824,0.43495,0.50049,0.72549,0.85547,0.23047
2.832,0.44272,0.47703,0.90196,0.72461,0.16992
2.84,0.44854,0.45748,1.0275,0.61523,0.16016
2.848,0.45437,0.44086,0.89608,0.41602,0.48438
2.856,0.46019,0.42522,0.70588,0.30078,0.64062
2.864,0.46602,0.41056,0.56078,0.33008,0.69922
2.872,0.47184,0.39883,0.53922,0.49414,0.60938
2.88,0.47573,0.38807,0.55098,0.66016,0.51562
2.888,0.47961,0.38025,0.5098,0.73438,0.48438
2.896,0.4835,0.37341,0.50588,0.76953,0.47461
2.904,0.48738,0.3695,0.5,0.7793,0.46094
2.912,0.49126,0.36559,0.51961,0.78906,0.44922
2.92,0.4932,0.36364,0.50588,0.78906,0.46094
2.928,0.49709,0.36168,0.51961,0.78516,0.45508
2.936,0.49903,0.35973,0.52549,0.7793,0.44922
2.944,0.50097,0.35875,0.53529,0.78906,0.43945
2.952,0.50291,0.35777,0.5451,0.79883,0.42969
2.96,0.5068,0.35582,0.55098,0.78516,0.43945
2.968,0.5068,0.35484,0.53529,0.78906,0.43945
2.976,0.50874,0.35288,0.5451,0.78516,0.43555
2.984,0.51068,0.34995,0.52941,0.7793,0.44922
2.992,0.51068,0.348,0.53922,0.7793,0.43945
3,0.51262,0.34506,0.5451,0.78516,0.43945
3.008,0.51262,0.34213,0.55098,0.78516,0.43945
3.016,0.51456,0.33822,0.5549,0.77539,0.44531
3.024,0.51456,0.33529,0.57451,0.77539,0.41992
3.032,0.5165,0.33138,0.58039,0.76953,0.41602
3.04,0.5165,0.32747,0.56471,0.75977,0.43945
3.048,0.51845,0.32551,0.58431,0.76562,0.41992
3.056,0.52039,0.3216,0.59608,0.75977,0.42578
3.064,0.52039,0.31867,0.61961,0.76562,0.41016
3.072,0.52039,0.31378,0.63529,0.75977,0.39453
3.08,0.52039,0.3089,0.62549,0.75391,0.40039
3.088,0.52233,0.30499,0.64118,0.74023,0.4043
3.096,0.52233,0.3001,0.65098,0.73047,0.4043
3.104,0.52233,0.29619,0.67059,0.73047,0.39062
3.112,0.52039,0.2913,0.7,0.73438,0.36523
3.12,0.52039,0.28739,0.68039,0.7207,0.39062
3.128,0.52039,0.2825,0.69608,0.71484,0.39062
3.136,0.52039,0.27859,0.6902,0.70898,0.39453
3.144,0.51845,0.27566,0.69608,0.7207,0.38477
3.152,0.51845,0.2737,0.7,0.7207,0.38086
3.16,0.5165,0.27077,0.68039,0.7207,0.38477
3.168,0.5165,0.26784,0.67059,0.73047,0.38086
3.176,0.51456,0.26491,0.62941,0.73047,0.40039
3.184,0.51262,0.26197,0.6098,0.74023,0.41016
3.192,0.50874,0.25904,0.5902,0.73438,0.42578
3.2,0.5068,0.25709,0.57451,0.74414,0.43555
3.208,0.50291,0.25611,0.5902,0.75391,0.41602
3.216,0.49903,0.25415,0.58039,0.75977,0.41992
3.224,0.49709,0.25318,0.5549,0.75,0.44531
3.232,0.4932,0.25122,0.56078,0.74414,0.44531
3.24,0.48932,0.25122,0.57059,0.75,0.43945
3.248,0.48544,0.25122,0.5549,0.75391,0.44531
3.256,0.4835,0.25122,0.56471,0.75977,0.43945
3.264,0.47961,0.25024,0.57059,0.75391,0.43555
3.272,0.47573,0.25024,0.57451,0.75391,0.43945
3.28,0.47184,0.24927,0.56078,0.75,0.44531
3.288,0.4699,0.24829,0.56078,0.74414,0.44531
3.296,0.46602,0.24731,0.5549,0.74414,0.44531
3.304,0.46214,0.24633,0.56471,0.75391,0.43945
3.312,0.45825,0.24438,0.57451,0.74414,0.43555
3.32,0.45631,0.2434,0.58431,0.75391,0.41602
3.328,0.45437,0.24242,0.56078,0.75,0.43945
3.336,0.45243,0.2434,0.5451,0.74414,0.45508
3.344,0.45243,0.24536,0.55098,0.75,0.44922
3.352,0.45049,0.25122,0.56078,0.74023,0.43945
3.36,0.45049,0.26002,0.55098,0.73438,0.44922
3.368,0.45243,0.2737,0.53922,0.74414,0.45508
3.376,0.45243,0.29423,0.55098,0.74414,0.44922
3.384,0.45243,0.31965,0.5549,0.75,0.43945
3.392,0.45243,0.35191,0.53529,0.73438,0.46094
3.4,0.45243,0.3871,0.53529,0.74023,0.46094
3.408,0.45437,0.4262,0.53529,0.73438,0.46484
3.416,0.45437,0.46628,0.52941,0.74023,0.46094
3.424,0.45631,0.50635,0.53922,0.74023,0.46094
3.432,0.45825,0.54448,0.5549,0.74414,0.45508
3.44,0.46214,0.57478,0.56078,0.74023,0.44922
3.448,0.46408,0.6002,0.58039,0.74414,0.42969
3.456,0.46602,0.62561,0.6,0.74414,0.41602
3.464,0.46796,0.64809,0.62941,0.75391,0.40039
3.472,0.47184,0.66764,0.64118,0.75391,0.39062
3.48,0.47379,0.68426,0.65098,0.75391,0.39453
3.488,0.47767,0.69697,0.68627,0.74023,0.36523
3.496,0.48155,0.70772,0.66078,0.73438,0.38477
3.504,0.48544,0.71457,0.6451,0.73438,0.39062
3.512,0.48932,0.71945,0.61961,0.73438,0.4043
3.52,0.4932,0.72141,0.6,0.73047,0.41992
3.528,0.49903,0.72141,0.58431,0.74414,0.43555
3.536,0.50291,0.71848,0.5549,0.74414,0.45508
3.544,0.5068,0.71359,0.5451,0.74414,0.46484
3.552,0.51262,0.70674,0.5451,0.74414,0.46484
3.56,0.51456,0.69892,0.53922,0.74023,0.4707
3.568,0.51845,0.68915,0.53529,0.74414,0.4707
3.576,0.52427,0.67742,0.53529,0.74414,0.46484
3.584,0.5301,0.66373,0.53529,0.74414,0.4707
3.592,0.53592,0.64809,0.5451,0.75391,0.45508
3.6,0.54175,0.6305,0.6451,0.82422,0.35938
3.608,0.54757,0.60997,0.72157,0.84375,0.2793
3.616,0.55534,0.58749,0.83137,0.76953,0.18945
3.624,0.56117,0.56403,1.0667,0.69531,0.13086
3.632,0.56699,0.53861,1.0863,0.56445,0.30078
3.64,0.57282,0.51711,0.87059,0.40039,0.51562
3.648,0.57864,0.49658,0.66471,0.35547,0.63477
3.656,0.58447,0.47507,0.5451,0.41016,0.66406
3.664,0.59223,0.45455,0.56471,0.57031,0.55469
3.672,0.59806,0.43597,0.55098,0.69531,0.48438
3.68,0.60583,0.41935,0.52941,0.75,0.4707
3.688,0.61359,0.40567,0.52941,0.77539,0.46094
3.696,0.62136,0.39492,0.52941,0.78516,0.46094
3.704,0.62718,0.3871,0.52941,0.78906,0.46094
3.712,0.63301,0.38123,0.52941,0.78906,0.46094
3.72,0.63689,0.37732,0.52941,0.78906,0.44922
3.728,0.64272,0.37439,0.53529,0.78906,0.44531
3.736,0.6466,0.37243,0.55098,0.78906,0.43945
3.744,0.65049,0.37146,0.5451,0.79492,0.43945
3.752,0.65437,0.37048,0.55098,0.79883,0.43945
3.76,0.65825,0.3695,0.5549,0.79883,0.43555
3.768,0.65825,0.36852,0.56078,0.79492,0.43555
3.776,0.66019,0.36755,0.56471,0.79883,0.42969
3.784,0.66019,0.36657,0.56471,0.79883,0.42969
3.792,0.66214,0.36657,0.56471,0.79492,0.42969
3.8,0.66019,0.36559,0.57059,0.78906,0.42578
