Time [s], RESP, PLETH, II, V, AVR
1.52,-0.35688,0.56207,-0.13477,0.73047,0.86667
1.528,-0.34944,0.55132,-0.12891,0.76562,0.86078
1.536,-0.34201,0.5435,-0.11914,0.77539,0.85098
1.544,-0.33457,0.53763,-0.125,0.78516,0.86078
1.552,-0.32714,0.53372,-0.11523,0.78906,0.85098
1.56,-0.3197,0.53079,-0.10938,0.79883,0.85686
1.568,-0.30855,0.52884,-0.10938,0.78516,0.84118
1.576,-0.30112,0.52688,-0.099609,0.79492,0.84118
1.584,-0.29368,0.52395,-0.10938,0.78906,0.84118
1.592,-0.28625,0.52004,-0.10352,0.7793,0.84118
1.6,-0.27509,0.51417,-0.089844,0.78516,0.82549
1.608,-0.26394,0.50831,-0.070312,0.78906,0.8
1.616,-0.25651,0.50147,-0.070312,0.77539,0.81569
1.624,-0.24535,0.49365,-0.074219,0.7793,0.81569
1.632,-0.2342,0.4868,-0.083984,0.78516,0.81569
1.64,-0.22305,0.47898,-0.080078,0.77539,0.81569
1.648,-0.21561,0.47214,-0.064453,0.78516,0.80588
1.656,-0.20446,0.46432,-0.054688,0.78516,0.79608
1.664,-0.18959,0.45748,-0.039062,0.77539,0.77647
1.672,-0.17844,0.44966,-0.039062,0.76953,0.77059
1.68,-0.16729,0.44184,-0.039062,0.78516,0.77059
1.688,-0.15242,0.43304,-0.019531,0.75391,0.75098
1.696,-0.13755,0.42522,0.0058594,0.76953,0.73137
1.704,-0.12639,0.41838,0.0097656,0.77539,0.72157
1.712,-0.11152,0.41153,0.03125,0.76953,0.7098
1.72,-0.10037,0.40469,0.044922,0.77539,0.69608
1.728,-0.085502,0.3998,0.060547,0.7793,0.68627
1.736,-0.074349,0.39589,0.064453,0.77539,0.68039
1.744,-0.063197,0.39101,0.076172,0.77539,0.67647
1.752,-0.052045,0.38612,0.089844,0.77539,0.67647
1.76,-0.040892,0.38025,0.099609,0.76953,0.67647
1.768,-0.02974,0.37634,0.080078,0.76953,0.7
1.776,-0.01487,0.37243,0.060547,0.76562,0.72157
1.784,-0.0074349,0.36852,0.03125,0.75977,0.76078
1.792,0.0037175,0.36461,0,0.74414,0.77647
1.8,0.011152,0.3607,-0.013672,0.74023,0.78627
1.808,0.022305,0.35679,-0.025391,0.74414,0.7902
1.816,0.02974,0.35288,-0.039062,0.75,0.79608
1.824,0.040892,0.34897,-0.054688,0.74414,0.81176
1.832,0.048327,0.34604,-0.064453,0.74414,0.83137
1.84,0.05948,0.34311,-0.064453,0.74023,0.82549
1.848,0.070632,0.34018,-0.070312,0.74414,0.83137
1.856,0.078067,0.33627,-0.064453,0.73438,0.81569
1.864,0.089219,0.33236,-0.070312,0.73047,0.83137
1.872,0.10037,0.32747,-0.064453,0.73438,0.83137
1.88,0.10781,0.32454,-0.064453,0.75,0.82157
1.888,0.11896,0.32063,-0.070312,0.75,0.82549
1.896,0.12639,0.31769,-0.054688,0.74023,0.81569
1.904,0.13383,0.31476,-0.074219,0.73047,0.84118
1.912,0.14498,0.31183,-0.080078,0.73047,0.84118
1.92,0.15242,0.3089,-0.070312,0.73047,0.83137
1.928,0.16357,0.30499,-0.044922,0.72461,0.80588
1.936,0.171,0.30303,-0.035156,0.73047,0.79608
1.944,0.17844,0.29912,-0.039062,0.73047,0.79608
1.952,0.18959,0.29619,-0.044922,0.73047,0.81569
1.96,0.19703,0.29521,-0.025391,0.73047,0.79608
1.968,0.20446,0.29717,-0.044922,0.7207,0.81569
1.976,0.21561,0.30401,-0.054688,0.70508,0.81176
1.984,0.22305,0.31867,-0.039062,0.70508,0.81176
1.992,0.23048,0.34018,-0.048828,0.70508,0.80588
2,0.24164,0.36852,-0.035156,0.70508,0.79608
2.008,0.25279,0.40176,-0.039062,0.70508,0.79608
2.016,0.26022,0.43695,-0.039062,0.70508,0.80588
2.024,0.27138,0.46725,-0.044922,0.72461,0.81176
2.032,0.28253,0.49365,-0.019531,0.73438,0.7902
2.04,0.28996,0.52102,-0.013672,0.75,0.77059
2.048,0.30112,0.54448,0.0058594,0.74023,0.7549
2.056,0.30855,0.56305,0.03125,0.73438,0.7451
2.064,0.3197,0.57771,0.054688,0.73047,0.72549
2.072,0.32714,0.58847,0.076172,0.70898,0.71569
2.08,0.33829,0.59531,0.064453,0.68945,0.72157
2.088,0.34572,0.6002,0.050781,0.69922,0.73137
2.096,0.35688,0.60508,-0.019531,0.68945,0.79608
2.104,0.36431,0.60997,-0.054688,0.68945,0.81569
2.112,0.37175,0.61486,-0.048828,0.68945,0.81176
2.12,0.37918,0.62072,-0.048828,0.69531,0.81176
2.128,0.38662,0.62659,-0.058594,0.68555,0.81569
2.136,0.39033,0.63148,-0.070312,0.68945,0.82157
2.144,0.39777,0.63832,-0.064453,0.67969,0.81569
2.152,0.4052,0.64516,-0.064453,0.69531,0.82157
2.16,0.41264,0.652,-0.048828,0.68945,0.79608
2.168,0.42007,0.65787,-0.080078,0.7793,0.81569
2.176,0.42751,0.66178,0.015625,0.83008,0.74118
2.184,0.43494,0.66373,0.49414,0.5,0.37059
2.192,0.44238,0.66178,1.2246,-0.20898,-0.20784
2.2,0.4461,0.65591,1.2539,-0.48828,-0.22745
2.208,0.45353,0.64712,0.085938,-0.16992,0.77647
2.216,0.45725,0.63441,-0.22461,0.21094,0.95686
2.224,0.46097,0.62072,-0.24023,0.53516,0.93137
2.232,0.4684,0.60802,-0.14844,0.69922,0.88627
2.24,0.47212,0.59335,-0.13867,0.75391,0.87647
2.248,0.47584,0.57967,-0.11914,0.7793,0.86667
2.256,0.48327,0.56794,-0.10352,0.79492,0.8451
2.264,0.48699,0.55816,-0.099609,0.79883,0.83529
2.272,0.49071,0.55132,-0.10938,0.79883,0.84118
2.28,0.49442,0.54741,-0.10352,0.80469,0.85098
2.288,0.49814,0.54448,-0.11523,0.79492,0.8451
2.296,0.50186,0.5435,-0.099609,0.78906,0.83137
2.304,0.50558,0.54252,-0.10352,0.78906,0.82549
2.312,0.50929,0.54057,-0.089844,0.7793,0.82157
2.32,0.51301,0.53763,-0.083984,0.78906,0.81569
2.328,0.51301,0.5347,-0.089844,0.78906,0.82157
2.336,0.51673,0.52981,-0.080078,0.78516,0.81569
2.344,0.51673,0.52395,-0.070312,0.78516,0.81176
2.352,0.52045,0.51613,-0.074219,0.7793,0.80588
2.36,0.52045,0.50831,-0.048828,0.78906,0.7902
2.368,0.52045,0.49951,-0.074219,0.77539,0.81176
2.376,0.52045,0.49169,-0.080078,0.77539,0.8
2.384,0.52045,0.48289,-0.039062,0.78516,0.76078
2.392,0.52045,0.47507,-0.029297,0.7793,0.76667
2.4,0.52045,0.46725,-0.039062,0.7793,0.77059
2.408,0.51673,0.46041,-0.019531,0.78906,0.77647
2.416,0.51673,0.45357,0.0058594,0.78516,0.73137
2.424,0.51301,0.44673,0.03125,0.77539,0.7
2.432,0.50929,0.44184,0.03125,0.7793,0.69608
2.44,0.50558,0.435,0.025391,0.77539,0.7
2.448,0.50186,0.42913,0.070312,0.7793,0.67059
2.456,0.49442,0.42424,0.085938,0.78906,0.66078
2.464,0.48699,0.42033,0.095703,0.79492,0.65098
2.472,0.47955,0.41642,0.080078,0.7793,0.68039
2.48,0.4684,0.41251,0.076172,0.77539,0.69608
2.488,0.45725,0.4086,0.044922,0.7793,0.72549
2.496,0.4461,0.40371,0.019531,0.76953,0.7451
2.504,0.43123,0.3998,0,0.75977,0.76667
2.512,0.41636,0.39492,-0.035156,0.75391,0.79608
2.52,0.4052,0.39003,-0.039062,0.75,0.80588
2.528,0.39033,0.38612,-0.054688,0.75,0.81569
2.536,0.37546,0.38319,-0.064453,0.75,0.82157
2.544,0.36059,0.38025,-0.054688,0.75,0.80588
2.552,0.34201,0.37732,-0.070312,0.74414,0.82157
2.56,0.32714,0.37439,-0.074219,0.74023,0.83137
2.568,0.30855,0.37146,-0.064453,0.75,0.82157
2.576,0.28996,0.36852,-0.070312,0.75,0.82549
2.584,0.27138,0.36559,-0.083984,0.74023,0.84118
2.592,0.25279,0.36168,-0.09375,0.74023,0.85098
2.6,0.2342,0.35875,-0.089844,0.75,0.8451
2.608,0.21933,0.35484,-0.080078,0.75,0.84118
2.616,0.20074,0.35093,-0.083984,0.74414,0.84118
2.624,0.18216,0.348,-0.070312,0.75,0.83137
2.632,0.15985,0.34506,-0.044922,0.74414,0.81176
2.64,0.14126,0.34213,-0.083984,0.75,0.83529
2.648,0.11896,0.33822,-0.074219,0.73438,0.84118
2.656,0.10037,0.33431,-0.044922,0.73047,0.8
2.664,0.078067,0.33138,-0.029297,0.74023,0.79608
2.672,0.05948,0.32942,-0.029297,0.73047,0.7902
2.68,0.040892,0.33138,-0.035156,0.73047,0.8
2.688,0.022305,0.33822,-0.039062,0.73047,0.81176
2.696,0.0037175,0.35093,-0.044922,0.73047,0.81569
2.704,-0.011152,0.37048,-0.035156,0.73047,0.8
2.712,-0.02974,0.39589,-0.039062,0.72461,0.79608
2.72,-0.04461,0.4262,-0.019531,0.73047,0.7902
2.728,-0.05948,0.45455,-0.029297,0.7207,0.79608
2.736,-0.078067,0.48192,-0.039062,0.71484,0.81176
2.744,-0.092937,0.51124,-0.039062,0.72461,0.81569
2.752,-0.10409,0.53861,-0.039062,0.72461,0.80588
2.76,-0.11896,0.56305,-0.019531,0.72461,0.79608
2.768,-0.13011,0.5826,-0.019531,0.73438,0.7902
2.776,-0.14498,0.59726,0.0097656,0.74414,0.76078
2.784,-0.15613,0.60899,0.025391,0.75,0.74118
2.792,-0.171,0.61681,0.035156,0.76562,0.73137
2.8,-0.18216,0.62366,0.025391,0.75,0.75098
2.808,-0.19703,0.6305,0.035156,0.73047,0.76078
2.816,-0.20818,0.63636,0.054688,0.70508,0.72549
2.824,-0.22305,0.64125,0.060547,0.69531,0.72157
2.832,-0.23792,0.64614,0.064453,0.69531,0.73529
2.84,-0.24907,0.65298,0.019531,0.70508,0.76078
2.848,-0.26022,0.6608,-0.029297,0.70508,0.79608
2.856,-0.27138,0.66862,-0.039062,0.69922,0.8
2.864,-0.28253,0.67742,-0.058594,0.70508,0.81569
2.872,-0.2974,0.68524,-0.054688,0.69922,0.81569
2.88,-0.30855,0.69208,-0.058594,0.69922,0.81569
2.888,-0.3197,0.69795,-0.048828,0.70898,0.81569
2.896,-0.33086,0.70088,-0.054688,0.69922,0.81176
2.904,-0.34201,0.70186,-0.048828,0.70508,0.8
2.912,-0.34944,0.69892,-0.048828,0.73438,0.81176
2.92,-0.36059,0.69306,-0.070312,0.85547,0.82549
2.928,-0.36803,0.68426,0.23438,0.69922,0.56471
2.936,-0.37918,0.67351,0.90039,0.080078,-0.011765
2.944,-0.38662,0.65885,1.1602,-0.49805,-0.25294
2.952,-0.39777,0.64321,0.41992,-0.35938,0.5098
2.96,-0.4052,0.62561,-0.13477,0.044922,0.91569
2.968,-0.41636,0.60997,-0.21484,0.44531,0.95686
2.976,-0.42379,0.59726,-0.14453,0.67578,0.8902
2.984,-0.43123,0.58651,-0.12891,0.76562,0.87059
2.992,-0.44238,0.57869,-0.099609,0.79492,0.85098
3,-0.44981,0.5738,-0.10352,0.81055,0.84118
3.008,-0.45725,0.57087,-0.09375,0.82031,0.83529
3.016,-0.46097,0.56989,-0.10938,0.81445,0.86078
3.024,-0.4684,0.56891,-0.10352,0.82031,0.8451
3.032,-0.47584,0.56598,-0.09375,0.82031,0.84118
3.04,-0.47955,0.56305,-0.099609,0.81445,0.84118
3.048,-0.48699,0.55914,-0.089844,0.81055,0.84118
3.056,-0.49071,0.55327,-0.083984,0.81055,0.82549
3.064,-0.49442,0.54741,-0.074219,0.80469,0.81569
3.072,-0.49814,0.53959,-0.083984,0.81445,0.82157
3.08,-0.50186,0.53079,-0.070312,0.82031,0.81176
3.088,-0.50558,0.52102,-0.070312,0.80469,0.8
3.096,-0.50929,0.51222,-0.064453,0.81445,0.79608
3.104,-0.51301,0.5044,-0.054688,0.81055,0.79608
3.112,-0.51301,0.4956,-0.064453,0.79883,0.80588
3.12,-0.51673,0.4868,-0.074219,0.79883,0.81176
3.128,-0.52045,0.47996,-0.039062,0.79883,0.79608
3.136,-0.52416,0.47312,-0.044922,0.79883,0.78627
3.144,-0.52416,0.46725,0.0058594,0.79883,0.73529
3.152,-0.52788,0.46041,-0.0097656,0.79883,0.7451
3.16,-0.5316,0.45357,-0.025391,0.78906,0.75098
3.168,-0.5316,0.44673,0,0.78906,0.72549
3.176,-0.53532,0.44086,0.025391,0.79492,0.7
3.184,-0.53532,0.43402,0.044922,0.79883,0.68039
3.192,-0.53903,0.42815,0.054688,0.78906,0.67647
3.2,-0.53903,0.42326,0.064453,0.78516,0.67647
3.208,-0.54275,0.41838,0.099609,0.79883,0.6549
3.216,-0.54275,0.41251,0.089844,0.78906,0.67059
3.224,-0.54275,0.4086,0.080078,0.78906,0.68627
3.232,-0.54275,0.40469,0.060547,0.78516,0.7098
3.24,-0.54647,0.40078,0.044922,0.77539,0.72549
3.248,-0.54647,0.39687,0.019531,0.76953,0.7451
3.256,-0.54647,0.39394,0.0058594,0.76562,0.7549
3.264,-0.55019,0.39003,-0.025391,0.75391,0.7902
3.272,-0.55019,0.38612,-0.044922,0.75977,0.81569
3.28,-0.5539,0.38319,-0.039062,0.75,0.82549
3.288,-0.5539,0.37928,-0.064453,0.74414,0.83529
3.296,-0.55762,0.37537,-0.044922,0.75,0.81569
3.304,-0.55762,0.37146,-0.064453,0.74023,0.83529
3.312,-0.56134,0.36755,-0.070312,0.74023,0.83137
3.32,-0.56134,0.36364,-0.054688,0.75,0.81569
3.328,-0.56506,0.35973,-0.074219,0.73438,0.83529
3.336,-0.56506,0.35777,-0.089844,0.73047,0.8451
3.344,-0.56877,0.35386,-0.074219,0.73047,0.83529
3.352,-0.56877,0.34995,-0.070312,0.73438,0.82549
3.36,-0.56877,0.34604,-0.074219,0.75,0.83137
3.368,-0.56877,0.34213,-0.083984,0.74414,0.83529
3.376,-0.57249,0.3392,-0.070312,0.75,0.83137
3.384,-0.57249,0.33529,-0.054688,0.76562,0.81569
3.392,-0.57249,0.33138,-0.064453,0.76953,0.82549
3.4,-0.57249,0.32845,-0.070312,0.75391,0.83529
3.408,-0.57621,0.32551,-0.064453,0.75391,0.83529
3.416,-0.57621,0.32551,-0.044922,0.75,0.81569
3.424,-0.57621,0.32845,-0.029297,0.75,0.79608
3.432,-0.57621,0.33529,-0.048828,0.74023,0.81569
3.44,-0.57621,0.34702,-0.058594,0.73438,0.82157
3.448,-0.57621,0.36559,-0.044922,0.73047,0.82157
3.456,-0.57621,0.39101,-0.064453,0.73047,0.83529
3.464,-0.57621,0.42131,-0.048828,0.73047,0.81569
3.472,-0.57621,0.45455,-0.035156,0.72461,0.80588
3.48,-0.57621,0.48974,-0.029297,0.73047,0.79608
3.488,-0.57621,0.52297,-0.064453,0.73047,0.82549
3.496,-0.57621,0.55327,-0.039062,0.72461,0.81176
3.504,-0.57621,0.57771,-0.039062,0.73047,0.80588
3.512,-0.57621,0.59726,-0.039062,0.73438,0.8
3.52,-0.57621,0.61193,-0.025391,0.75,0.7902
3.528,-0.57621,0.6217,0,0.75977,0.76667
3.536,-0.57621,0.62854,0.0097656,0.76953,0.7451
3.544,-0.57621,0.63441,0.025391,0.75,0.7549
3.552,-0.57621,0.64125,0.015625,0.72461,0.77059
3.56,-0.57993,0.64712,0.025391,0.69922,0.7549
3.568,-0.57993,0.65494,0.019531,0.68555,0.7549
3.576,-0.57993,0.66373,0.025391,0.68945,0.76078
3.584,-0.57993,0.67253,-0.013672,0.69531,0.7902
3.592,-0.57993,0.68231,-0.035156,0.69922,0.80588
3.6,-0.58364,0.6911,-0.058594,0.69922,0.82157
3.608,-0.58364,0.70088,-0.064453,0.68945,0.82549
3.616,-0.58736,0.71065,-0.058594,0.69922,0.82549
3.624,-0.58736,0.71652,-0.070312,0.68945,0.83529
3.632,-0.59108,0.72141,-0.058594,0.69531,0.81569
3.64,-0.59108,0.72532,-0.054688,0.69922,0.81176
3.648,-0.59108,0.72727,-0.064453,0.68945,0.83137
3.656,-0.59108,0.7263,-0.083984,0.74414,0.85686
3.664,-0.59108,0.72141,-0.029297,0.84375,0.8
3.672,-0.59108,0.71359,0.27539,0.61914,0.52941
