Time [s], RESP, II, V, AVR, PLETH
1.328,0.10291,0.93137,0.95686,0.050781,0.65103
1.336,0.1068,0.97647,0.97647,0.025391,0.67937
1.344,0.11068,1.002,0.98235,0,0.6999
1.352,0.11456,1.0118,0.97647,-0.0039062,0.71457
1.36,0.11845,1.0471,0.97647,-0.025391,0.7263
1.368,0.12233,1.0275,0.93725,-0.029297,0.73607
1.376,0.12427,1.002,0.91176,-0.019531,0.74291
1.384,0.12816,1.002,0.90588,-0.019531,0.74682
1.392,0.1301,1.0059,0.92549,-0.019531,0.7478
1.4,0.13398,0.96667,0.93725,0.019531,0.74585
1.408,0.13592,0.91569,0.92157,0.060547,0.74194
1.416,0.13981,0.87647,0.91176,0.085938,0.73509
1.424,0.14175,0.86078,0.90588,0.089844,0.7263
1.432,0.14369,0.85686,0.90588,0.095703,0.71457
1.44,0.14563,0.86078,0.90588,0.089844,0.70088
1.448,0.14757,0.85686,0.90588,0.095703,0.68622
1.456,0.14951,0.86667,0.90588,0.095703,0.67058
1.464,0.14951,0.85686,0.98235,0.11133,0.652
1.472,0.14951,0.99608,1.0471,0.054688,0.63245
1.48,0.14951,1.3078,1.1059,-0.1543,0.61095
1.488,0.14951,1.5039,1.0569,-0.46875,0.58847
1.496,0.14951,1.5039,0.76667,-0.49805,0.56696
1.504,0.14951,0.94706,0.20392,-0.11914,0.54545
1.512,0.14757,0.31373,-0.011765,0.26562,0.52493
1.52,0.14757,0.42941,0.40392,0.30078,0.50635
1.528,0.14563,0.69608,0.7549,0.17578,0.48876
1.536,0.14369,0.90196,0.94118,0.076172,0.47214
1.544,0.14175,0.95098,1.002,0.044922,0.45748
1.552,0.14175,0.97059,1.0216,0.035156,0.44575
1.56,0.13981,0.98235,1.0314,0.03125,0.435
1.568,0.13981,0.98627,1.0412,0.025391,0.42522
1.576,0.13981,1.002,1.0412,0.019531,0.41642
1.584,0.13981,1.0059,1.0471,0.015625,0.40762
1.592,0.14175,1.0216,1.051,0,0.39883
1.6,0.14175,1.0275,1.0569,0,0.39198
1.608,0.14369,1.0471,1.0608,-0.013672,0.38514
1.616,0.14563,1.0667,1.0667,-0.025391,0.37928
1.624,0.14757,1.0824,1.0765,-0.039062,0.37341
1.632,0.14951,1.102,1.0863,-0.048828,0.36852
1.64,0.15146,1.1216,1.0922,-0.058594,0.36364
1.648,0.1534,1.1471,1.1059,-0.074219,0.35973
1.656,0.15534,1.1725,1.1216,-0.09375,0.35679
1.664,0.15728,1.2078,1.1471,-0.10352,0.35386
1.672,0.15922,1.2431,1.1627,-0.12891,0.35093
1.68,0.16117,1.2882,1.1863,-0.16016,0.348
1.688,0.15922,1.3275,1.2078,-0.18945,0.34506
1.696,0.15922,1.3725,1.2314,-0.21484,0.34213
1.704,0.15922,1.402,1.2529,-0.24414,0.3392
1.712,0.15728,1.4431,1.2627,-0.26953,0.33627
1.72,0.15534,1.4686,1.2667,-0.28906,0.33333
1.728,0.1534,1.4882,1.2627,-0.30469,0.32942
1.736,0.14951,1.4922,1.2529,-0.30859,0.32649
1.744,0.14757,1.4784,1.2275,-0.30469,0.32356
1.752,0.14369,1.4471,1.1863,-0.28906,0.32063
1.76,0.14175,1.3882,1.1373,-0.25391,0.31672
1.768,0.13786,1.3118,1.0863,-0.19922,0.31476
1.776,0.13592,1.2216,1.0275,-0.14844,0.31281
1.784,0.13398,1.1373,0.97647,-0.09375,0.30987
1.792,0.13204,1.0608,0.93725,-0.048828,0.30596
1.8,0.12816,1.002,0.90588,-0.0097656,0.30303
1.808,0.12621,0.95686,0.88039,0.015625,0.29912
1.816,0.12427,0.92157,0.86667,0.041016,0.29521
1.824,0.12233,0.90588,0.85686,0.050781,0.2913
1.832,0.12233,0.88627,0.85098,0.060547,0.28641
1.84,0.12233,0.88039,0.8451,0.064453,0.28152
1.848,0.12427,0.87647,0.8451,0.070312,0.27664
1.856,0.12427,0.87059,0.8451,0.070312,0.27175
1.864,0.12621,0.87059,0.8451,0.076172,0.26686
1.872,0.12816,0.86667,0.85098,0.080078,0.26295
1.88,0.12816,0.86667,0.84118,0.076172,0.25904
1.888,0.12816,0.87059,0.83529,0.080078,0.25415
1.896,0.1301,0.85686,0.84118,0.080078,0.24927
1.904,0.1301,0.85686,0.83137,0.080078,0.24438
1.912,0.1301,0.85686,0.83137,0.080078,0.24242
1.92,0.1301,0.8451,0.82157,0.085938,0.24536
1.928,0.13204,0.8451,0.82157,0.089844,0.25513
1.936,0.13204,0.83529,0.81569,0.089844,0.27273
1.944,0.13398,0.83137,0.81176,0.095703,0.29912
1.952,0.13398,0.82549,0.8,0.095703,0.33627
1.96,0.13398,0.82157,0.8,0.099609,0.37928
1.968,0.13592,0.81569,0.79608,0.095703,0.42717
1.976,0.13592,0.81569,0.79608,0.099609,0.47019
1.984,0.13592,0.81569,0.79608,0.095703,0.50929
1.992,0.13592,0.81176,0.79608,0.099609,0.55034
2,0.13786,0.84118,0.80588,0.080078,0.58944
2.008,0.13786,0.88039,0.83529,0.060547,0.62268
2.016,0.13786,0.92157,0.8451,0.041016,0.65103
2.024,0.13592,0.93137,0.84118,0.019531,0.67449
2.032,0.13592,0.96078,0.85098,0,0.6911
2.04,0.13592,0.97647,0.83137,-0.013672,0.70381
2.048,0.13398,0.94118,0.7902,-0.0039062,0.71261
2.056,0.13398,0.93137,0.78039,0,0.7175
2.064,0.13398,0.94118,0.78627,0,0.71945
2.072,0.13398,0.92549,0.80588,0.015625,0.71848
2.08,0.13398,0.87059,0.79608,0.064453,0.71554
2.088,0.13398,0.81569,0.78627,0.095703,0.70968
2.096,0.13398,0.78627,0.78039,0.11523,0.70186
2.104,0.13592,0.78039,0.77647,0.12109,0.69208
2.112,0.13592,0.77647,0.77647,0.11523,0.67937
2.12,0.13592,0.77647,0.77647,0.12109,0.66569
2.128,0.13786,0.78039,0.78039,0.12109,0.64907
2.136,0.13592,0.77059,0.77647,0.12109,0.6305
2.144,0.13592,0.8,0.90588,0.13477,0.60997
2.152,0.13592,0.97647,0.93725,0.025391,0.58847
2.16,0.13592,1.3784,0.99216,-0.23438,0.56696
2.168,0.13398,1.5039,0.88039,-0.49805,0.54448
2.176,0.13398,1.498,0.5098,-0.41992,0.52297
2.184,0.13398,0.52941,-0.066667,0.085938,0.5044
2.192,0.13398,0.22941,-0.10196,0.32422,0.48778
2.2,0.13204,0.4,0.4098,0.29102,0.47019
2.208,0.13204,0.67059,0.7098,0.16992,0.45357
2.216,0.13204,0.81569,0.86078,0.095703,0.43793
2.224,0.13204,0.85098,0.89608,0.080078,0.42424
2.232,0.1301,0.85686,0.90588,0.076172,0.41056
2.24,0.1301,0.87059,0.92157,0.076172,0.3998
2.248,0.13204,0.87647,0.93137,0.070312,0.38905
2.256,0.13204,0.88039,0.94118,0.070312,0.38025
2.264,0.13398,0.88627,0.94706,0.064453,0.37243
2.272,0.13592,0.90588,0.95098,0.044922,0.36461
2.28,0.13786,0.91569,0.95686,0.041016,0.35875
2.288,0.13981,0.92549,0.97059,0.03125,0.35386
2.296,0.14369,0.94118,0.98235,0.019531,0.34995
2.304,0.14563,0.95686,0.99216,0.0097656,0.34506
2.312,0.14757,0.97647,1.002,0,0.34115
2.32,0.15146,0.99608,1.0118,-0.013672,0.33724
2.328,0.1534,1.0157,1.0216,-0.025391,0.33431
2.336,0.15534,1.0471,1.0412,-0.044922,0.33138
2.344,0.15728,1.0765,1.0608,-0.064453,0.32845
2.352,0.15922,1.1118,1.0863,-0.083984,0.32551
2.36,0.16117,1.151,1.1118,-0.11523,0.32356
2.368,0.16311,1.1922,1.1373,-0.14453,0.32063
2.376,0.16117,1.2373,1.1569,-0.16992,0.31867
2.384,0.16117,1.2765,1.1824,-0.19922,0.31574
2.392,0.16117,1.302,1.1922,-0.22461,0.31476
2.4,0.15922,1.3275,1.202,-0.24414,0.31378
2.408,0.15728,1.3431,1.202,-0.25977,0.31183
2.416,0.15534,1.3471,1.1863,-0.25977,0.30987
2.424,0.15146,1.3275,1.1569,-0.25391,0.30694
2.432,0.14951,1.2882,1.1216,-0.22852,0.30499
2.44,0.14563,1.2216,1.0765,-0.18359,0.30205
2.448,0.14369,1.1471,1.0275,-0.13477,0.29912
2.456,0.13981,1.0569,0.98235,-0.080078,0.29619
2.464,0.13786,0.96667,0.93725,-0.019531,0.29326
2.472,0.13398,0.89608,0.89608,0.019531,0.29032
2.48,0.13204,0.84118,0.87059,0.060547,0.28739
2.488,0.12816,0.8,0.85686,0.085938,0.28446
2.496,0.12621,0.76667,0.85686,0.11133,0.28152
2.504,0.12621,0.7451,0.8451,0.11523,0.27957
2.512,0.12621,0.74118,0.84118,0.125,0.27664
2.52,0.12816,0.73529,0.84118,0.13086,0.27273
2.528,0.1301,0.73137,0.8451,0.13086,0.26882
2.536,0.13398,0.73529,0.85098,0.13086,0.26393
2.544,0.13592,0.74118,0.85098,0.13086,0.25904
2.552,0.13981,0.73529,0.85098,0.13086,0.25415
2.56,0.14175,0.72549,0.85686,0.13477,0.24927
2.568,0.14563,0.72157,0.85686,0.13477,0.2434
2.576,0.14757,0.72157,0.85686,0.13477,0.23851
2.584,0.14951,0.71569,0.85686,0.14062,0.2346
2.592,0.15146,0.7098,0.85686,0.14062,0.2346
2.6,0.15146,0.70588,0.85686,0.14062,0.23851
2.608,0.1534,0.70588,0.85686,0.14062,0.24829
2.616,0.15534,0.69608,0.85686,0.15039,0.26588
2.624,0.15534,0.69608,0.85686,0.15039,0.29228
2.632,0.15534,0.69608,0.85686,0.15039,0.32942
2.64,0.15728,0.69608,0.85686,0.14453,0.37341
2.648,0.15728,0.69608,0.85686,0.15625,0.42229
2.656,0.15728,0.69608,0.86078,0.15039,0.47312
2.664,0.15728,0.69608,0.85686,0.15625,0.52199
2.672,0.15922,0.70588,0.86078,0.14453,0.56696
2.68,0.15922,0.74118,0.88627,0.125,0.60704
2.688,0.16117,0.78039,0.91569,0.10547,0.6393
2.696,0.16117,0.81569,0.92549,0.076172,0.66569
2.704,0.16117,0.82549,0.92157,0.070312,0.68622
2.712,0.16117,0.86078,0.93725,0.044922,0.69892
2.72,0.16117,0.87059,0.91569,0.03125,0.70674
2.728,0.16117,0.83137,0.88627,0.044922,0.71261
2.736,0.16117,0.83529,0.87647,0.044922,0.71652
2.744,0.16117,0.83529,0.8902,0.044922,0.7175
2.752,0.16117,0.81569,0.91569,0.076172,0.71554
2.76,0.16117,0.7549,0.90588,0.12109,0.71163
2.768,0.16311,0.7098,0.89608,0.15625,0.70479
2.776,0.16311,0.69608,0.8902,0.16602,0.69599
2.784,0.16311,0.6902,0.89608,0.16992,0.68426
2.792,0.16311,0.6902,0.90196,0.16602,0.6696
2.8,0.16311,0.69608,0.90588,0.16992,0.65396
2.808,0.16505,0.69608,0.90588,0.16602,0.63539
2.816,0.16505,0.68627,0.93725,0.17969,0.61779
2.824,0.16699,0.75098,1.0608,0.18555,0.6002
2.832,0.16699,0.96078,1.0961,0.041016,0.58065
2.84,0.16699,1.3824,1.1373,-0.25,0.55914
2.848,0.16699,1.5039,0.99216,-0.49805,0.53763
2.856,0.16699,1.2882,0.56471,-0.30469,0.51613
2.864,0.16699,0.35882,0.043137,0.20117,0.49658
2.872,0.16699,0.18431,0.2549,0.37109,0.47801
2.88,0.16505,0.3902,0.62941,0.32031,0.46041
2.888,0.16311,0.67059,0.91176,0.18555,0.44379
2.896,0.16311,0.78627,1.0275,0.125,0.43011
2.904,0.16117,0.81176,1.0667,0.11523,0.4174
2.912,0.15922,0.81569,1.0824,0.11133,0.40567
2.92,0.15922,0.83137,1.0922,0.099609,0.39687
2.928,0.15728,0.8451,1.102,0.089844,0.38905
2.936,0.15728,0.85686,1.1118,0.089844,0.38221
2.944,0.15728,0.86078,1.1176,0.085938,0.37537
2.952,0.15728,0.88039,1.1275,0.070312,0.36852
2.96,0.15922,0.89608,1.1412,0.064453,0.36266
2.968,0.16117,0.91176,1.1471,0.054688,0.35679
2.976,0.16311,0.93137,1.1569,0.041016,0.35191
2.984,0.16505,0.95098,1.1667,0.025391,0.34702
2.992,0.16699,0.97059,1.1765,0.015625,0.34213
3,0.17087,0.99608,1.1922,0,0.34213
3.008,0.17282,1.0314,1.2118,-0.019531,0.34409
3.016,0.17476,1.0608,1.2275,-0.039062,0.34409
3.024,0.1767,1.0961,1.2529,-0.058594,0.34311
3.032,0.17864,1.1373,1.2725,-0.089844,0.34213
3.04,0.18058,1.1824,1.298,-0.11523,0.34115
3.048,0.18058,1.2216,1.3216,-0.14844,0.33822
3.056,0.18058,1.2667,1.3471,-0.16992,0.33627
3.064,0.17864,1.3078,1.3627,-0.19922,0.33431
3.072,0.1767,1.3471,1.3784,-0.23438,0.33138
3.08,0.17476,1.3725,1.3882,-0.25391,0.32942
3.088,0.17282,1.3922,1.3784,-0.26367,0.32649
3.096,0.17087,1.398,1.3667,-0.26367,0.32356
3.104,0.16699,1.3725,1.3373,-0.25977,0.3216
3.112,0.16505,1.3333,1.2922,-0.23438,0.31867
3.12,0.16117,1.2667,1.2471,-0.18945,0.31672
3.128,0.15922,1.1863,1.1961,-0.13867,0.31476
3.136,0.15534,1.102,1.1471,-0.083984,0.31378
3.144,0.1534,1.0275,1.102,-0.029297,0.31183
3.152,0.14951,0.95098,1.0667,0.015625,0.30987
3.16,0.14757,0.90588,1.0471,0.044922,0.30694
3.168,0.14369,0.87059,1.0216,0.070312,0.30401
3.176,0.14369,0.84118,1.0157,0.085938,0.30108
3.184,0.14175,0.83137,1.0118,0.089844,0.29717
3.192,0.14369,0.82157,1.0157,0.099609,0.29326
3.2,0.14369,0.82157,1.0157,0.099609,0.28935
3.208,0.14563,0.82157,1.0216,0.099609,0.28543
3.216,0.14951,0.82549,1.0216,0.099609,0.28055
3.224,0.15146,0.82157,1.0157,0.099609,0.27664
3.232,0.15534,0.83137,1.0157,0.099609,0.2737
3.24,0.15728,0.82157,1.0118,0.099609,0.27077
3.248,0.15922,0.82157,1.0157,0.099609,0.26588
3.256,0.16117,0.82157,1.0118,0.10547,0.26197
3.264,0.16311,0.81569,1.0157,0.099609,0.25904
3.272,0.16505,0.81569,1.0118,0.11133,0.25806
3.28,0.16505,0.81176,1.0118,0.11133,0.26295
3.288,0.16699,0.81176,1.002,0.11133,0.27468
3.296,0.16699,0.80588,1.002,0.11523,0.29521
3.304,0.16699,0.8,0.99608,0.11523,0.32454
3.312,0.16699,0.8,0.98627,0.11523,0.36364
3.32,0.16699,0.80588,0.98627,0.11523,0.40958
3.328,0.16699,0.80588,0.98627,0.11133,0.45846
3.336,0.16699,0.80588,0.99216,0.10547,0.50244
3.344,0.16699,0.81176,0.98627,0.10547,0.54154
3.352,0.16699,0.83137,1.002,0.089844,0.58162
3.36,0.16699,0.86667,1.0216,0.070312,0.61877
3.368,0.16699,0.91176,1.0412,0.044922,0.65103
3.376,0.16505,0.93137,1.0471,0.025391,0.67742
3.384,0.16505,0.94706,1.0373,0.0097656,0.69795
3.392,0.16505,0.99216,1.0471,-0.013672,0.71261
3.4,0.16505,0.97059,1.0059,-0.019531,0.72336
3.408,0.16505,0.94118,0.98627,0,0.73021
3.416,0.16505,0.94118,0.97647,-0.0039062,0.73314
3.424,0.16505,0.95098,1.002,0,0.73412
3.432,0.16699,0.90588,1.0059,0.041016,0.73216
3.44,0.16699,0.85098,0.99608,0.080078,0.72727
3.448,0.16893,0.81176,0.97647,0.11133,0.72043
3.456,0.16893,0.79608,0.97647,0.11523,0.71065
3.464,0.16893,0.79608,0.97647,0.12109,0.6999
3.472,0.17087,0.80588,0.97647,0.11523,0.68719
3.48,0.17087,0.8,0.97647,0.11523,0.67155
3.488,0.17087,0.81176,0.97647,0.11523,0.65396
3.496,0.17087,0.80588,1.051,0.13477,0.63441
3.504,0.17087,0.92157,1.1373,0.085938,0.61388
3.512,0.17087,1.1863,1.1863,-0.09375,0.59335
3.52,0.17087,1.5039,1.1961,-0.4082,0.57185
3.528,0.16893,1.5039,0.92549,-0.49805,0.55034
3.536,0.16893,1.0314,0.39412,-0.17383,0.52981
3.544,0.16699,0.31961,0.11373,0.25,0.51222
3.552,0.16699,0.3,0.4451,0.30078,0.49658
3.56,0.16505,0.61569,0.8,0.20117,0.48094
3.568,0.16311,0.85098,1.0157,0.085938,0.4653
3.576,0.16117,0.91569,1.0922,0.050781,0.45161
3.584,0.15922,0.93725,1.1176,0.035156,0.43891
3.592,0.15728,0.95098,1.1275,0.025391,0.42717
3.6,0.15728,0.96078,1.1314,0.019531,0.4174
3.608,0.15534,0.97647,1.1412,0.019531,0.40762
3.616,0.15534,0.97647,1.1471,0.015625,0.3998
3.624,0.15728,0.99216,1.151,0.0097656,0.39198
3.632,0.15728,1.002,1.1569,0,0.38514
3.64,0.15922,1.0157,1.1627,-0.0097656,0.37928
3.648,0.16117,1.0314,1.1725,-0.019531,0.37341
3.656,0.16117,1.0569,1.1824,-0.029297,0.3695
3.664,0.16311,1.0725,1.1922,-0.044922,0.36657
3.672,0.16505,1.0961,1.202,-0.058594,0.36266
3.68,0.16699,1.1176,1.2118,-0.070312,0.35973
3.688,0.16699,1.1471,1.2314,-0.083984,0.35582
3.696,0.16893,1.1765,1.2471,-0.10352,0.35288
3.704,0.16893,1.2118,1.2667,-0.125,0.35093
3.712,0.16893,1.2471,1.2922,-0.14844,0.348
3.72,0.16893,1.2922,1.3118,-0.17969,0.34604
3.728,0.16893,1.3373,1.3373,-0.20898,0.34409
3.736,0.16699,1.3784,1.3569,-0.24023,0.34115
3.744,0.16699,1.4176,1.3667,-0.26367,0.3392
3.752,0.16311,1.4471,1.3784,-0.28906,0.33724
3.76,0.16117,1.4725,1.3784,-0.30859,0.33529
3.768,0.15728,1.4824,1.3667,-0.31445,0.33431
3.776,0.1534,1.4686,1.3431,-0.31445,0.33236
3.784,0.14951,1.4431,1.3078,-0.29492,0.32942
