Time [s], RESP, II, V, AVR, PLETH
0.296,0.52395,0.58039,0.92383,0.72549,0.49071
0.304,0.53372,0.57059,0.91992,0.73137,0.47898
0.312,0.54448,0.58039,0.92969,0.73137,0.46628
0.32,0.55621,0.58039,0.92969,0.73137,0.45357
0.328,0.56598,0.60588,0.93555,0.72549,0.44086
0.336,0.57576,0.68627,0.96875,0.69608,0.42913
0.344,0.58553,0.85686,0.90039,0.60588,0.41935
0.352,0.59531,1.0314,0.76562,0.5,0.40958
0.36,0.60704,1.1627,0.67578,0.41961,0.3998
0.368,0.61779,0.89608,0.66406,0.5451,0.39003
0.376,0.63148,0.40392,0.91016,0.81569,0.38025
0.384,0.64418,0.27843,0.95898,0.90196,0.37146
0.392,0.65689,0.33529,0.98438,0.91176,0.36364
0.4,0.6696,0.4549,1.0293,0.83137,0.35582
0.408,0.68328,0.5549,1.0742,0.78627,0.34897
0.416,0.69599,0.59608,0.98438,0.76078,0.34311
0.424,0.71261,0.58039,0.92969,0.76667,0.33724
0.432,0.72825,0.57059,0.91016,0.73529,0.33333
0.44,0.7478,0.57059,0.91016,0.73529,0.3304
0.448,0.76735,0.58039,0.9043,0.72549,0.32649
0.456,0.79179,0.58039,0.90039,0.72549,0.32258
0.464,0.81623,0.5902,0.88867,0.71569,0.31965
0.472,0.8436,0.6,0.87891,0.71569,0.31672
0.48,0.87097,0.61569,0.875,0.70588,0.31378
0.488,0.89736,0.61961,0.875,0.70588,0.31183
0.496,0.92375,0.62549,0.86914,0.7,0.32356
0.504,0.94917,0.62549,0.875,0.7,0.34311
0.512,0.97458,0.62549,0.875,0.7,0.35191
0.52,0.98729,0.63529,0.875,0.69608,0.35582
0.528,1,0.64118,0.875,0.68627,0.35777
0.536,1,0.65098,0.86914,0.68039,0.35875
0.544,1,0.6549,0.86914,0.68039,0.35875
0.552,1,0.67059,0.86523,0.66471,0.35875
0.56,1,0.68039,0.86914,0.66078,0.35777
0.568,1,0.7,0.85547,0.6549,0.35582
0.576,1,0.71569,0.84375,0.6451,0.35484
0.584,1,0.74118,0.83008,0.62941,0.35386
0.592,1,0.76667,0.81445,0.61569,0.35191
0.6,1,0.7902,0.80469,0.6,0.34897
0.608,1,0.81176,0.79883,0.60588,0.34604
0.616,1,0.83529,0.7793,0.58039,0.34409
0.624,1,0.86078,0.76953,0.57451,0.34115
0.632,1,0.87647,0.75977,0.56078,0.34018
0.64,1,0.88627,0.75977,0.56078,0.33822
0.648,1,0.88039,0.75977,0.56078,0.33529
0.656,1,0.87059,0.75977,0.56078,0.33236
0.664,1,0.85098,0.76953,0.57059,0.32845
0.672,1,0.80588,0.7793,0.59608,0.32454
0.68,1,0.76667,0.80469,0.62549,0.32063
0.688,1,0.72157,0.83008,0.64118,0.31769
0.696,1,0.68039,0.86523,0.6549,0.31476
0.704,1,0.6451,0.87891,0.68039,0.31183
0.712,1,0.61569,0.88867,0.69608,0.30792
0.72,1,0.59608,0.91016,0.7098,0.30499
0.728,1,0.57059,0.91992,0.72549,0.30108
0.736,1,0.5549,0.91992,0.72549,0.29814
0.744,1,0.55098,0.92383,0.74118,0.29521
0.752,1,0.5549,0.92969,0.73529,0.29228
0.76,1,0.55098,0.92969,0.72549,0.28935
0.768,1,0.5451,0.92969,0.73137,0.28641
0.776,1,0.53922,0.93945,0.73529,0.2825
0.784,1,0.5451,0.94531,0.73137,0.27859
0.792,1,0.5451,0.93555,0.73529,0.27468
0.8,1,0.53922,0.92383,0.72549,0.27077
0.808,1,0.53529,0.93555,0.7451,0.26784
0.816,1,0.53922,0.92969,0.74118,0.26491
0.824,1,0.52941,0.92969,0.7451,0.26295
0.832,1,0.52941,0.93555,0.7451,0.26197
0.84,1,0.52941,0.92969,0.7451,0.261
0.848,1,0.53529,0.92383,0.73529,0.26002
0.856,1,0.53529,0.92383,0.74118,0.25904
0.864,1,0.53529,0.92383,0.7451,0.25709
0.872,1,0.52941,0.92383,0.7451,0.25513
0.88,1,0.53922,0.91016,0.73529,0.25415
0.888,1,0.5451,0.9043,0.73529,0.25318
0.896,1,0.5549,0.9043,0.72549,0.25318
0.904,1,0.56078,0.91406,0.72549,0.25709
0.912,1,0.56078,0.9043,0.72549,0.26393
0.92,1,0.56078,0.90039,0.72549,0.27468
0.928,1,0.5549,0.89453,0.72549,0.28935
0.936,0.99804,0.5451,0.90039,0.73137,0.30694
0.944,0.99609,0.5451,0.90039,0.73137,0.32551
0.952,0.98436,0.53922,0.9043,0.74118,0.348
0.96,0.97263,0.5451,0.91016,0.73529,0.37439
0.968,0.96188,0.53529,0.91406,0.74118,0.40274
0.976,0.95112,0.53529,0.91992,0.74118,0.43109
0.984,0.94135,0.53922,0.91992,0.7451,0.46041
0.992,0.93157,0.53529,0.92383,0.74118,0.48778
1,0.92082,0.53529,0.92383,0.73529,0.51417
1.008,0.91105,0.53922,0.93555,0.74118,0.53959
1.016,0.89932,0.53529,0.91992,0.73529,0.56403
1.024,0.88856,0.53922,0.91992,0.74118,0.58553
1.032,0.87879,0.53922,0.91992,0.73137,0.60313
1.04,0.86804,0.52941,0.91992,0.7451,0.61681
1.048,0.85924,0.53529,0.91992,0.74118,0.63245
1.056,0.84946,0.52941,0.91992,0.7451,0.64712
1.064,0.83773,0.52941,0.91992,0.7451,0.6608
1.072,0.82698,0.53529,0.91992,0.74118,0.67253
1.08,0.81427,0.5451,0.91406,0.73529,0.68328
1.088,0.80059,0.57059,0.93945,0.74118,0.69208
1.096,0.7869,0.67647,0.96484,0.68627,0.69892
1.104,0.77224,0.86078,0.84961,0.58039,0.70381
1.112,0.75758,1.0314,0.71484,0.47451,0.70772
1.12,0.74291,1.1373,0.625,0.41569,0.70968
1.128,0.72923,0.7451,0.75391,0.6098,0.71065
1.136,0.71554,0.3,0.91992,0.86667,0.7087
1.144,0.70283,0.18431,0.94531,0.94706,0.70479
1.152,0.6911,0.33922,0.98438,0.87647,0.6999
1.16,0.67742,0.47059,1.0586,0.81569,0.69404
1.168,0.66471,0.57451,1,0.7549,0.68622
1.176,0.65103,0.56078,0.92969,0.75098,0.67742
1.184,0.63734,0.55098,0.90039,0.7451,0.66667
1.192,0.62463,0.52941,0.90039,0.75098,0.65591
1.2,0.6129,0.52941,0.90039,0.74118,0.64321
1.208,0.60215,0.52941,0.90039,0.73529,0.6305
1.216,0.5914,0.53922,0.90039,0.73529,0.61681
1.224,0.58162,0.5451,0.90039,0.72549,0.60215
1.232,0.57087,0.55098,0.89453,0.72549,0.59042
1.24,0.56109,0.5451,0.90039,0.73137,0.57869
1.248,0.5523,0.55098,0.88867,0.73137,0.56598
1.256,0.5435,0.5549,0.87891,0.72549,0.55425
1.264,0.5347,0.56471,0.88477,0.71569,0.5435
1.272,0.5259,0.57059,0.88477,0.72549,0.53177
1.28,0.51808,0.57059,0.88867,0.72549,0.52199
1.288,0.51124,0.58039,0.86914,0.72157,0.51124
1.296,0.5044,0.5902,0.86914,0.7098,0.50244
1.304,0.49756,0.6,0.86914,0.7,0.49267
1.312,0.49169,0.6098,0.875,0.7,0.48485
1.32,0.48485,0.62549,0.85547,0.6902,0.47605
1.328,0.47801,0.6451,0.84961,0.68039,0.47019
1.336,0.47116,0.66078,0.83984,0.66471,0.46432
1.344,0.46432,0.6902,0.83008,0.6549,0.45846
1.352,0.45846,0.71569,0.82031,0.64118,0.45161
1.36,0.45259,0.74118,0.80469,0.62941,0.44575
1.368,0.44673,0.76667,0.79492,0.62549,0.44086
1.376,0.44086,0.78627,0.7793,0.60588,0.43597
1.384,0.43597,0.81176,0.75977,0.58431,0.43206
1.392,0.43011,0.82157,0.75977,0.5902,0.42717
1.4,0.42522,0.82549,0.75391,0.58431,0.42326
1.408,0.41935,0.81176,0.75977,0.58431,0.41935
1.416,0.41447,0.7902,0.77539,0.6,0.41544
1.424,0.4086,0.76078,0.79492,0.61569,0.41251
1.432,0.40371,0.7098,0.81445,0.64118,0.40958
1.44,0.39785,0.66078,0.84375,0.66471,0.40762
1.448,0.39296,0.61961,0.875,0.6902,0.40469
1.456,0.3871,0.58039,0.89453,0.7098,0.40176
1.464,0.38221,0.55098,0.91406,0.73137,0.39883
1.472,0.37634,0.52941,0.92969,0.7451,0.39589
1.48,0.3695,0.5098,0.93945,0.75098,0.39296
1.488,0.36266,0.5,0.93945,0.75098,0.39003
1.496,0.35582,0.4902,0.92969,0.77059,0.38807
1.504,0.34897,0.49412,0.92383,0.76667,0.38514
1.512,0.34213,0.49412,0.92383,0.76667,0.38319
1.52,0.33627,0.50588,0.93945,0.76078,0.38025
1.528,0.3304,0.50588,0.92383,0.75098,0.3783
1.536,0.32454,0.50588,0.92969,0.7549,0.37634
1.544,0.31769,0.5,0.93945,0.76078,0.37341
1.552,0.31183,0.49412,0.93555,0.76667,0.37146
1.56,0.30401,0.5,0.92383,0.76078,0.36852
1.568,0.29717,0.50588,0.92969,0.76078,0.36559
1.576,0.29032,0.50588,0.92383,0.7549,0.36364
1.584,0.2825,0.50588,0.92383,0.75098,0.36168
1.592,0.27566,0.50588,0.92383,0.75098,0.35973
1.6,0.26784,0.51569,0.92383,0.75098,0.35777
1.608,0.26197,0.5098,0.93555,0.75098,0.35582
1.616,0.25513,0.51569,0.93945,0.75098,0.35288
1.624,0.24927,0.51961,0.92969,0.73529,0.34995
1.632,0.2434,0.52549,0.92383,0.7451,0.348
1.64,0.23754,0.52549,0.91992,0.75098,0.34604
1.648,0.23167,0.55098,0.93555,0.72549,0.34409
1.656,0.22678,0.6,0.94531,0.7,0.34409
1.664,0.2219,0.7,0.96875,0.67059,0.34506
1.672,0.21701,0.87647,1.0352,0.60588,0.34897
1.68,0.21212,1.1118,1.0996,0.52941,0.35582
1.688,0.20723,1.2765,1.2344,0.49412,0.36755
1.696,0.20332,1.4569,1.3789,0.47059,0.38319
1.704,0.19844,1.5039,1.4082,0.3902,0.40274
1.712,0.19453,1.5039,1.0742,0.27843,0.42522
1.72,0.19062,1.5039,0.78516,0.2098,0.44966
1.728,0.18671,1.5039,0.56055,0.15882,0.47116
1.736,0.18182,1.5039,0.34961,0.11961,0.49267
1.744,0.17791,1.5039,0.22461,0.094118,0.51515
1.752,0.17302,1.5039,0.21484,0.14314,0.53861
1.76,0.16813,1.5039,0.33984,0.26863,0.56109
1.768,0.16422,1.0922,0.5293,0.47059,0.5826
1.776,0.15934,0.7902,0.64062,0.5902,0.60411
1.784,0.15543,0.44902,0.76953,0.73529,0.62463
1.792,0.15152,0.17843,0.87891,0.86667,0.64223
1.8,0.14663,0.084314,0.91992,0.91176,0.65885
1.808,0.14174,0.039216,0.93945,0.93725,0.67449
1.816,0.13685,0.017647,0.95508,0.94118,0.68719
1.824,0.13099,-0.0019608,0.96484,0.95098,0.6999
1.832,0.1261,-0.0058823,0.95898,0.96078,0.70772
1.84,0.12121,-0.011765,0.95508,0.95686,0.71359
1.848,0.11535,-0.011765,0.94531,0.95098,0.72043
1.856,0.11046,-0.011765,0.94531,0.94706,0.7263
1.864,0.10362,-0.015686,0.94531,0.95098,0.73118
1.872,0.097752,-0.031373,0.93555,0.96078,0.73509
1.88,0.089932,-0.05098,0.92383,0.96667,0.73607
1.888,0.082111,-0.076471,0.91406,0.97059,0.73705
1.896,0.074291,-0.10196,0.9043,0.98235,0.73509
1.904,0.066471,-0.13725,0.89453,0.99608,0.73216
1.912,0.058651,-0.17255,0.875,1.002,0.72727
1.92,0.051808,-0.21176,0.86523,1.0157,0.72043
1.928,0.044966,-0.24706,0.85547,1.0216,0.71261
1.936,0.039101,-0.28824,0.85547,1.0314,0.70283
1.944,0.034213,-0.33333,0.85938,1.0471,0.69208
1.952,0.029326,-0.36275,0.86523,1.0569,0.68035
1.96,0.025415,-0.38824,0.87891,1.0667,0.66667
1.968,0.021505,-0.38824,0.9043,1.0667,0.652
1.976,0.017595,-0.36667,0.92969,1.0569,0.63636
1.984,0.014663,-0.33333,0.96484,1.0608,0.62072
1.992,0.012708,-0.27647,1.0039,1.0471,0.60508
2,0.010753,-0.19216,1.0254,1.0216,0.58944
2.008,0.0097752,-0.096078,1.0391,0.98627,0.57478
2.016,0.0087977,0.017647,1.0254,0.94118,0.56109
2.024,0.0078201,0.12941,1.0137,0.90588,0.54741
2.032,0.0068426,0.24902,0.99414,0.85686,0.53666
2.04,0.0068426,0.35882,0.98438,0.81176,0.5259
2.048,0.0068426,0.46078,0.95508,0.77059,0.51515
2.056,0.0068426,0.52941,0.93945,0.7451,0.50538
2.064,0.0068426,0.5902,0.92969,0.72157,0.4956
2.072,0.0068426,0.62549,0.92383,0.7098,0.48583
2.08,0.0058651,0.6451,0.91406,0.69608,0.47703
2.088,0.0058651,0.6549,0.91992,0.7,0.46823
2.096,0.0068426,0.66471,0.92383,0.69608,0.46041
2.104,0.0068426,0.67059,0.92383,0.68627,0.45357
2.112,0.0068426,0.68039,0.91992,0.68627,0.44673
2.12,0.0068426,0.68039,0.91406,0.68627,0.44086
2.128,0.0068426,0.67647,0.9043,0.68627,0.43597
2.136,0.0068426,0.68039,0.90039,0.68627,0.43206
2.144,0.0068426,0.68039,0.90039,0.68039,0.42815
2.152,0.0078201,0.67647,0.90039,0.68627,0.42424
2.16,0.0078201,0.67059,0.90039,0.67647,0.42033
2.168,0.0078201,0.67059,0.90039,0.68627,0.41642
2.176,0.0087977,0.67059,0.90039,0.6902,0.41447
2.184,0.0078201,0.66078,0.90039,0.68627,0.41153
2.192,0.0068426,0.6549,0.90039,0.7,0.41056
2.2,0.0048876,0.6549,0.9043,0.6902,0.4086
2.208,0.0029325,0.65098,0.91016,0.69608,0.40665
2.216,0.00097752,0.6549,0.91406,0.6902,0.40469
2.224,0,0.6451,0.91992,0.7,0.40371
2.232,0,0.64118,0.92383,0.70588,0.40176
2.24,0,0.64118,0.92383,0.7,0.40078
2.248,0,0.6451,0.92383,0.7,0.3998
2.256,0,0.64118,0.92969,0.7,0.39785
2.264,0,0.6451,0.92383,0.7,0.39589
2.272,0,0.65098,0.92383,0.69608,0.39492
2.28,0,0.65098,0.92383,0.69608,0.39394
2.288,0,0.65098,0.92383,0.7,0.39589
2.296,0,0.65098,0.92383,0.7,0.40078
2.304,0,0.65098,0.92383,0.69608,0.40958
2.312,0,0.6549,0.92383,0.6902,0.42033
2.32,0,0.65098,0.92383,0.69608,0.43402
2.328,0,0.6451,0.92383,0.69608,0.4477
2.336,0,0.65098,0.91406,0.6902,0.46139
2.344,0,0.65098,0.90039,0.68039,0.47898
2.352,0,0.66078,0.90039,0.68627,0.49756
2.36,0,0.66471,0.9043,0.68039,0.51613
2.368,0,0.6549,0.90039,0.68039,0.5347
2.376,0,0.65098,0.90039,0.68627,0.55327
2.384,0,0.65098,0.90039,0.6902,0.56989
2.392,0,0.65098,0.90039,0.69608,0.58553
2.4,0,0.65098,0.90039,0.68039,0.59922
2.408,0,0.65098,0.91016,0.69608,0.61095
2.416,0,0.6451,0.91406,0.6902,0.62072
2.424,0,0.63529,0.91406,0.7,0.62952
2.432,0,0.62941,0.91016,0.7,0.63539
2.44,0,0.62549,0.92383,0.70588,0.63832
2.448,0,0.62941,0.92383,0.7,0.64125
2.456,0,0.62549,0.92383,0.70588,0.64321
2.464,0,0.62549,0.91992,0.7,0.64321
2.472,0,0.62549,0.91016,0.7,0.64027
2.48,0,0.61961,0.91406,0.70588,0.63734
2.488,0,0.61961,0.91016,0.70588,0.63148
2.496,0,0.61961,0.9043,0.7098,0.62366
2.504,0,0.61569,0.9043,0.71569,0.61388
2.512,0,0.61961,0.90039,0.7098,0.60313
2.52,0,0.61569,0.90039,0.7,0.5914
2.528,0,0.61569,0.9043,0.71569,0.57967
2.536,0,0.61961,0.9043,0.7098,0.56794
2.544,0,0.61569,0.9043,0.71569,0.55621
2.552,0,0.6098,0.89453,0.72157,0.54545
2.56,0,0.61961,0.88867,0.7098,0.53275
2.568,0,0.62941,0.9043,0.7098,0.52102
2.576,0,0.7,0.94531,0.68039,0.50929
2.584,0,0.85686,0.87891,0.59608,0.49756
2.592,0,1.0412,0.73047,0.48039,0.4868
2.6,0,1.1961,0.62891,0.3902,0.47703
2.608,0,1.0216,0.60938,0.48039,0.46823
2.616,0,0.5098,0.83984,0.75098,0.45846
2.624,0,0.30392,0.92383,0.87059,0.44966
2.632,0,0.29412,0.94531,0.8902,0.44477
2.64,0,0.47059,1,0.80588,0.44086
2.648,0,0.58039,1.0547,0.7549,0.435
2.656,0,0.61961,0.94922,0.74118,0.43011
2.664,0,0.59608,0.91406,0.7451,0.42424
2.672,0,0.57451,0.91992,0.74118,0.41935
2.68,0,0.58039,0.91992,0.73137,0.41447
2.688,0,0.57451,0.91016,0.73137,0.40958
2.696,0,0.58431,0.91406,0.72549,0.40469
2.704,0,0.5902,0.91016,0.72157,0.3998
2.712,0,0.58431,0.9043,0.72549,0.39687
2.72,0,0.59608,0.89453,0.72157,0.39394
2.728,0,0.59608,0.88867,0.72549,0.39198
2.736,0,0.6,0.88477,0.71569,0.39003
2.744,0,0.6,0.88477,0.71569,0.38807
2.752,0,0.5902,0.875,0.72157,0.38612
2.76,0,0.59608,0.875,0.7098,0.38319
2.768,0,0.6098,0.875,0.7,0.38123
2.776,0,0.61569,0.87891,0.7,0.3783
2.784,0,0.62549,0.875,0.69608,0.37634
2.792,0.0039101,0.63529,0.86914,0.6902,0.37341
2.8,0.0087977,0.65098,0.85547,0.68039,0.37146
2.808,0.012708,0.66078,0.84961,0.67647,0.36852
2.816,0.017595,0.68039,0.84961,0.67059,0.36559
2.824,0.021505,0.69608,0.83984,0.6549,0.36266
2.832,0.025415,0.72157,0.83008,0.64118,0.3607
2.84,0.029326,0.7451,0.81445,0.62941,0.35777
2.848,0.033236,0.77647,0.79883,0.61569,0.35386
2.856,0.037146,0.79608,0.78906,0.60588,0.34995
2.864,0.041056,0.82157,0.77539,0.59608,0.34604
2.872,0.043988,0.83137,0.76953,0.58431,0.34213
2.88,0.047898,0.85098,0.76562,0.58039,0.3392
2.888,0.050831,0.85098,0.75977,0.58431,0.33529
2.896,0.053763,0.83529,0.75977,0.58431,0.33138
2.904,0.057674,0.81176,0.77539,0.6,0.32747
2.912,0.060606,0.78627,0.79492,0.61569,0.32356
2.92,0.064516,0.73529,0.81445,0.64118,0.31965
2.928,0.067449,0.68039,0.84375,0.66471,0.31672
2.936,0.071359,0.63529,0.875,0.6902,0.31476
2.944,0.075269,0.6,0.88867,0.7098,0.31085
2.952,0.080156,0.56471,0.9043,0.72549,0.30694
2.96,0.084066,0.55098,0.92383,0.74118,0.30205
2.968,0.087977,0.52549,0.92969,0.75098,0.29717
2.976,0.092864,0.51569,0.92383,0.7549,0.29228
2.984,0.096774,0.52941,0.92383,0.75098,0.28837
2.992,0.10166,0.52549,0.93945,0.75098,0.28348
3,0.10753,0.51569,0.93945,0.7549,0.27957
3.008,0.11241,0.51961,0.93555,0.75098,0.27566
3.016,0.11828,0.50588,0.93555,0.7549,0.27175
3.024,0.12317,0.5,0.93945,0.76667,0.26882
3.032,0.12903,0.50588,0.93945,0.76667,0.26686
3.04,0.1349,0.5,0.94531,0.76078,0.26491
3.048,0.14076,0.5,0.94531,0.76667,0.26197
3.056,0.14663,0.5,0.93945,0.76078,0.25904
3.064,0.15249,0.50588,0.94531,0.7549,0.25611
3.072,0.15836,0.50588,0.93945,0.76078,0.25318
3.08,0.16422,0.5,0.94531,0.7549,0.25024
3.088,0.17009,0.5,0.94531,0.75098,0.24731
3.096,0.17693,0.5,0.93555,0.7549,0.24438
3.104,0.18377,0.50588,0.92383,0.76078,0.24242
3.112,0.19062,0.5098,0.92383,0.75098,0.24145
3.12,0.19746,0.5,0.92383,0.75098,0.24047
3.128,0.2043,0.49412,0.92383,0.75098,0.24047
3.136,0.21114,0.51569,0.92383,0.7549,0.24242
3.144,0.21994,0.49412,0.92383,0.76078,0.24731
3.152,0.22776,0.5,0.91406,0.75098,0.25415
3.16,0.23754,0.5098,0.92383,0.7549,0.26491
3.168,0.24633,0.49412,0.92383,0.76667,0.27957
3.176,0.25806,0.48431,0.92383,0.77059,0.29912
3.184,0.26979,0.5,0.92383,0.77059,0.32258
3.192,0.2825,0.50588,0.92383,0.76078,0.34897
3.2,0.29619,0.49412,0.93555,0.76667,0.3783
3.208,0.3089,0.50588,0.93945,0.76078,0.40762
3.216,0.3216,0.5,0.93555,0.76667,0.43891
3.224,0.33333,0.4902,0.92969,0.76078,0.4653
3.232,0.34604,0.48431,0.93555,0.77647,0.48974
3.24,0.35875,0.4902,0.92969,0.77059,0.51613
3.248,0.37243,0.48431,0.93945,0.77647,0.54252
3.256,0.3871,0.48039,0.94531,0.77059,0.56891
3.264,0.40176,0.48431,0.94922,0.78627,0.59335
3.272,0.41544,0.48039,0.95508,0.78627,0.61681
3.28,0.42913,0.48039,0.94922,0.77647,0.63832
3.288,0.44282,0.48431,0.94922,0.78039,0.65885
3.296,0.45552,0.47059,0.96484,0.77059,0.67742
3.304,0.46921,0.46078,0.94922,0.78627,0.69404
3.312,0.48289,0.4902,0.94531,0.77059,0.70772
3.32,0.49658,0.47059,0.94922,0.77647,0.72043
3.328,0.51124,0.47059,0.95508,0.78039,0.72825
3.336,0.5259,0.48039,0.94922,0.78627,0.73314
3.344,0.53959,0.48431,0.93945,0.77059,0.73803
3.352,0.55327,0.47059,0.94531,0.78627,0.74194
3.36,0.56794,0.48039,0.93945,0.77647,0.74389
3.368,0.57967,0.49412,0.93555,0.77059,0.74487
3.376,0.59238,0.48431,0.94531,0.77059,0.74389
3.384,0.60411,0.47451,0.94531,0.77647,0.73998
3.392,0.61486,0.48431,0.92383,0.78039,0.73509
3.4,0.62659,0.5,0.92383,0.76667,0.72727
3.408,0.63734,0.49412,0.92969,0.76667,0.71848
3.416,0.64809,0.50588,0.93555,0.7549,0.70772
3.424,0.65982,0.51569,0.91992,0.75098,0.69697
3.432,0.6696,0.48431,0.92383,0.76667,0.68524
3.44,0.67937,0.4902,0.91406,0.76078,0.67155
3.448,0.68915,0.50588,0.91992,0.7549,0.65689
3.456,0.69892,0.48431,0.91992,0.76078,0.64223
3.464,0.70772,0.48039,0.91406,0.77059,0.62757
3.472,0.7175,0.5,0.91406,0.76667,0.6129
3.48,0.72825,0.50588,0.92383,0.76078,0.59824
3.488,0.73803,0.49412,0.92383,0.76667,0.58456
3.496,0.7478,0.4902,0.92383,0.76078,0.57087
3.504,0.75758,0.5098,0.92383,0.75098,0.55718
3.512,0.76637,0.51569,0.92383,0.75098,0.54448
3.52,0.77615,0.48431,0.92969,0.77059,0.53177
3.528,0.78397,0.49412,0.92383,0.76667,0.52102
3.536,0.79179,0.5098,0.91406,0.7549,0.51222
3.544,0.79765,0.51961,0.91016,0.75098,0.50244
3.552,0.80352,0.50588,0.91992,0.76078,0.49365
3.56,0.80938,0.5,0.92383,0.76667,0.48485
3.568,0.81525,0.52549,0.91016,0.75098,0.47703
3.576,0.82014,0.51569,0.91406,0.75098,0.47019
3.584,0.82502,0.49412,0.91992,0.76078,0.46334
3.592,0.82893,0.51569,0.9043,0.76667,0.4565
3.6,0.83382,0.52549,0.89453,0.75098,0.45064
3.608,0.83675,0.50588,0.90039,0.7549,0.44379
3.616,0.84066,0.5098,0.9043,0.76078,0.43695
3.624,0.84262,0.52549,0.90039,0.75098,0.43206
3.632,0.84555,0.52941,0.89453,0.7451,0.42717
3.64,0.84653,0.51569,0.90039,0.75098,0.42131
3.648,0.84848,0.50588,0.89453,0.7549,0.41544
3.656,0.84946,0.51569,0.89453,0.75098,0.41153
3.664,0.85044,0.52941,0.89453,0.7451,0.40762
3.672,0.85044,0.5098,0.9043,0.75098,0.40274
3.68,0.85142,0.50588,0.91016,0.75098,0.39785
3.688,0.85142,0.51569,0.9043,0.75098,0.39296
3.696,0.85142,0.51961,0.91016,0.75098,0.38905
3.704,0.85142,0.5098,0.9043,0.7549,0.38514
3.712,0.85044,0.52549,0.9043,0.75098,0.38123
3.72,0.85044,0.53529,0.91016,0.7451,0.37634
3.728,0.84946,0.51569,0.91016,0.75098,0.37243
3.736,0.84946,0.50588,0.91016,0.7549,0.36852
3.744,0.84848,0.52549,0.9043,0.7451,0.36461
3.752,0.84751,0.5098,0.91016,0.75098,0.3607
3.76,0.84653,0.51569,0.9043,0.75098,0.35582
3.768,0.84555,0.53529,0.90039,0.74118,0.35093
3.776,0.84457,0.5098,0.9043,0.75098,0.34702
3.784,0.8436,0.5,0.91016,0.7549,0.34213
3.792,0.84164,0.52941,0.90039,0.75098,0.33822
3.8,0.83969,0.51961,0.90039,0.75098,0.33333
3.808,0.83773,0.51569,0.90039,0.75098,0.32845
3.816,0.8348,0.53922,0.88477,0.74118,0.32356
3.824,0.83187,0.53529,0.89453,0.73529,0.31965
3.832,0.82893,0.53922,0.90039,0.7451,0.31574
3.84,0.82502,0.52549,0.90039,0.7451,0.31183
3.848,0.82209,0.55098,0.89453,0.73137,0.30792
3.856,0.81916,0.5549,0.88867,0.73529,0.30205
3.864,0.81623,0.52941,0.89453,0.75098,0.29717
3.872,0.81329,0.55098,0.89453,0.74118,0.29228
3.88,0.81036,0.5549,0.88867,0.73137,0.28739
3.888,0.80841,0.52549,0.90039,0.7451,0.2825
3.896,0.8045,0.53529,0.90039,0.7451,0.27761
3.904,0.80156,0.53922,0.9043,0.7451,0.27273
3.912,0.79863,0.5549,0.90039,0.73529,0.26784
3.92,0.7957,0.57059,0.92969,0.74118,0.26295
3.928,0.79277,0.7,0.94531,0.67647,0.26002
3.936,0.78886,0.86667,0.82422,0.57451,0.25709
3.944,0.7869,1.0059,0.71484,0.49412,0.25415
3.952,0.78397,1.0824,0.64062,0.4451,0.25024
