Time [s], RESP, PLETH, II, V, AVR
1.088,0,0.65885,0.37059,0.033333,1.0488
1.096,0,0.65689,0.0078431,-0.17647,1.2051
1.104,0,0.65298,-0.086275,-0.22745,1.2188
1.112,0,0.64809,0.1098,-0.082353,0.95508
1.12,0,0.64223,0.2902,0.14902,0.76953
1.128,0,0.63539,0.41961,0.27451,0.64453
1.136,0,0.62659,0.4451,0.30392,0.625
1.144,0,0.61779,0.4451,0.32941,0.625
1.152,0,0.60899,0.46078,0.32941,0.61914
1.16,0,0.6002,0.46471,0.33529,0.61523
1.168,0,0.59238,0.44902,0.3549,0.62891
1.176,0,0.58358,0.48039,0.34902,0.60938
1.184,0,0.5738,0.4902,0.34902,0.60547
1.192,0,0.56403,0.47451,0.33922,0.61523
1.2,0,0.55425,0.48431,0.33922,0.60938
1.208,0,0.54545,0.44902,0.34902,0.625
1.216,0,0.53763,0.46471,0.33529,0.60938
1.224,0,0.53079,0.5,0.3098,0.58398
1.232,0,0.52395,0.53529,0.3,0.57031
1.24,0,0.51711,0.50588,0.33922,0.58398
1.248,0,0.51026,0.5,0.32353,0.58008
1.256,0,0.5044,0.50588,0.31961,0.58398
1.264,0,0.49951,0.5,0.30392,0.58008
1.272,0,0.49267,0.52941,0.28431,0.56445
1.28,0,0.48778,0.56078,0.25882,0.53516
1.288,0,0.48192,0.57059,0.26863,0.51953
1.296,0,0.47801,0.56471,0.24902,0.5
1.304,0,0.47507,0.61961,0.23333,0.46484
1.312,0,0.47312,0.62549,0.21373,0.44531
1.32,0,0.47116,0.61961,0.18824,0.42578
1.328,0,0.46823,0.62941,0.1549,0.41016
1.336,0,0.46628,0.64118,0.13922,0.39453
1.344,0,0.46334,0.6451,0.11961,0.39453
1.352,0,0.45943,0.61961,0.11373,0.41992
1.36,0,0.4565,0.57451,0.16863,0.4707
1.368,0,0.45259,0.53529,0.19412,0.52539
1.376,0,0.44868,0.49412,0.23922,0.58008
1.384,0,0.44575,0.4549,0.2902,0.62891
1.392,0,0.44184,0.47059,0.3098,0.64453
1.4,0,0.43891,0.4549,0.3451,0.66992
1.408,0,0.435,0.43922,0.38039,0.68555
1.416,0,0.41056,0.44902,0.38431,0.68945
1.424,0,0.37439,0.4549,0.4,0.68555
1.432,0,0.35386,0.46078,0.4,0.68945
1.44,0,0.34213,0.43529,0.40392,0.69922
1.448,0,0.33529,0.42941,0.39412,0.69922
1.456,0,0.3304,0.47451,0.3549,0.67578
1.464,0,0.32649,0.49412,0.38039,0.66406
1.472,0,0.32356,0.4451,0.40392,0.67578
1.48,0,0.31965,0.43529,0.37451,0.68555
1.488,0,0.31574,0.4549,0.35882,0.66992
1.496,0,0.31183,0.46471,0.3549,0.66016
1.504,0,0.30792,0.4549,0.37451,0.67578
1.512,0,0.30303,0.47451,0.35882,0.66406
1.52,0,0.29912,0.46078,0.37059,0.66016
1.528,0,0.29423,0.47059,0.3549,0.66992
1.536,0,0.29032,0.47451,0.34902,0.6543
1.544,0,0.28641,0.46471,0.3451,0.66016
1.552,0,0.2825,0.4451,0.3549,0.67578
1.56,0.00097752,0.27957,0.46078,0.34902,0.66992
1.568,0.0029325,0.27761,0.46078,0.3902,0.67578
1.576,0.0078201,0.27566,0.48039,0.39412,0.6543
1.584,0.012708,0.2737,0.48431,0.4,0.64453
1.592,0.017595,0.27175,0.51569,0.40392,0.625
1.6,0.022483,0.27077,0.52941,0.4,0.60938
1.608,0.028348,0.27273,0.58039,0.39412,0.58008
1.616,0.033236,0.27859,0.5902,0.38431,0.57422
1.624,0.039101,0.28739,0.55098,0.3549,0.58398
1.632,0.044966,0.3001,0.52941,0.3451,0.59961
1.64,0.050831,0.31574,0.49412,0.3451,0.63477
1.648,0.057674,0.33431,0.4549,0.34902,0.66406
1.656,0.064516,0.35288,0.42941,0.3451,0.68555
1.664,0.071359,0.37048,0.42549,0.3451,0.69531
1.672,0.078201,0.38905,0.43529,0.34902,0.68555
1.68,0.086022,0.40762,0.43922,0.32941,0.67578
1.688,0.092864,0.4262,0.41961,0.3451,0.67969
1.696,0.099707,0.44379,0.42549,0.3451,0.68555
1.704,0.10557,0.45846,0.43922,0.33529,0.67969
1.712,0.11144,0.47019,0.43922,0.3451,0.67969
1.72,0.11828,0.47996,0.44902,0.37059,0.68945
1.728,0.12414,0.4868,0.52549,0.37451,0.64453
1.736,0.13001,0.49071,0.73529,0.21373,0.38477
1.744,0.13587,0.49462,0.97059,0.1098,0.27539
1.752,0.14076,0.49658,0.98627,0.052941,0.53906
1.76,0.14565,0.4956,0.43922,0.1549,0.98438
1.768,0.14956,0.49462,0.07451,-0.12745,1.1641
1.776,0.15347,0.49169,-0.076471,-0.19608,1.1895
1.784,0.1564,0.48778,0.07451,-0.096078,0.96875
1.792,0.15934,0.48192,0.26471,0.12353,0.78516
1.8,0.16129,0.47507,0.38039,0.27451,0.66406
1.808,0.16325,0.46725,0.42549,0.32941,0.62891
1.816,0.16325,0.45846,0.43922,0.34902,0.625
1.824,0.16325,0.44868,0.43922,0.36471,0.625
1.832,0.16227,0.43891,0.4451,0.37059,0.61523
1.84,0.16129,0.42815,0.4549,0.37059,0.60938
1.848,0.16031,0.41838,0.46078,0.37451,0.60938
1.856,0.15934,0.40958,0.46471,0.37451,0.61523
1.864,0.15738,0.40274,0.47059,0.37451,0.60547
1.872,0.1564,0.39394,0.47451,0.37059,0.60547
1.88,0.15543,0.38612,0.48039,0.37059,0.59961
1.888,0.15445,0.38025,0.48431,0.37059,0.5957
1.896,0.15347,0.37341,0.4902,0.36471,0.58984
1.904,0.15347,0.36852,0.49412,0.36471,0.58984
1.912,0.15249,0.36266,0.49412,0.36471,0.5957
1.92,0.15249,0.35875,0.5,0.35882,0.5957
1.928,0.15249,0.35484,0.5098,0.3549,0.58398
1.936,0.15249,0.35093,0.5098,0.34902,0.58398
1.944,0.15445,0.34897,0.5098,0.3451,0.58008
1.952,0.1564,0.348,0.52941,0.33529,0.56445
1.96,0.15934,0.348,0.53529,0.32353,0.55078
1.968,0.16227,0.34897,0.5549,0.3098,0.5293
1.976,0.16716,0.348,0.57451,0.29412,0.50586
1.984,0.17302,0.34702,0.58431,0.27451,0.48438
1.992,0.18084,0.34409,0.6,0.2549,0.46484
2,0.18768,0.34115,0.61961,0.23333,0.44531
2.008,0.1955,0.33724,0.62549,0.21373,0.42969
2.016,0.20332,0.33431,0.62941,0.20392,0.42578
2.024,0.21114,0.3304,0.61569,0.20392,0.43945
2.032,0.21896,0.32747,0.5902,0.2098,0.47461
2.04,0.22972,0.32356,0.5549,0.23333,0.51562
2.048,0.23949,0.32063,0.52549,0.26863,0.56445
2.056,0.2522,0.31965,0.49412,0.30392,0.59961
2.064,0.26393,0.31769,0.47451,0.3451,0.62891
2.072,0.27566,0.31476,0.46078,0.37059,0.6543
2.08,0.28837,0.31183,0.4549,0.38431,0.66992
2.088,0.3001,0.3089,0.4549,0.4,0.67969
2.096,0.31183,0.30596,0.44902,0.4,0.68555
2.104,0.32454,0.30303,0.43922,0.4,0.68945
2.112,0.33822,0.30108,0.4451,0.4,0.68945
2.12,0.35288,0.29912,0.43922,0.4,0.68555
2.128,0.36755,0.29717,0.4549,0.4,0.68555
2.136,0.38221,0.29521,0.46078,0.3902,0.67578
2.144,0.39785,0.2913,0.46078,0.38431,0.67578
2.152,0.41251,0.28837,0.4549,0.38039,0.67578
2.16,0.42815,0.28543,0.46078,0.37451,0.66992
2.168,0.44086,0.28152,0.46078,0.37059,0.66992
2.176,0.45357,0.27761,0.46078,0.36471,0.66016
2.184,0.4653,0.2737,0.46471,0.35882,0.6543
2.192,0.47605,0.27077,0.47059,0.35882,0.6543
2.2,0.48583,0.26882,0.48039,0.3549,0.6543
2.208,0.49658,0.26491,0.47059,0.34902,0.6543
2.216,0.50538,0.26197,0.47451,0.3549,0.6543
2.224,0.51417,0.25806,0.47451,0.34902,0.6543
2.232,0.52199,0.25513,0.47451,0.36471,0.6543
2.24,0.52884,0.25122,0.47451,0.37451,0.66016
2.248,0.53568,0.24927,0.48431,0.38039,0.6543
2.256,0.54154,0.24927,0.4902,0.39412,0.64453
2.264,0.54839,0.24927,0.5098,0.4098,0.62891
2.272,0.55425,0.24829,0.52549,0.41961,0.61523
2.28,0.56109,0.25024,0.5549,0.40392,0.58984
2.288,0.56696,0.25513,0.58039,0.39412,0.57031
2.296,0.5738,0.26295,0.5902,0.38039,0.56055
2.304,0.57967,0.2737,0.58431,0.35882,0.56055
2.312,0.58651,0.28837,0.56471,0.3451,0.57422
2.32,0.59335,0.30596,0.52549,0.34902,0.60938
2.328,0.6002,0.32649,0.48431,0.3549,0.65039
2.336,0.60606,0.34702,0.46078,0.35882,0.66406
2.344,0.6129,0.36852,0.44902,0.35882,0.67578
2.352,0.61975,0.38807,0.43922,0.3549,0.67578
2.36,0.62854,0.40469,0.43922,0.3549,0.67578
2.368,0.63734,0.42033,0.4451,0.3549,0.67578
2.376,0.64809,0.43597,0.43922,0.34902,0.67578
2.384,0.65885,0.44966,0.43529,0.34902,0.67969
2.392,0.66862,0.46041,0.43529,0.36471,0.67578
2.4,0.67937,0.46921,0.43922,0.3902,0.70508
2.408,0.68915,0.4741,0.5451,0.36471,0.64062
2.416,0.6999,0.47801,0.78039,0.29412,0.41602
2.424,0.71163,0.47996,1.0314,0.13333,0.32031
2.432,0.72336,0.47996,1.0608,-0.12157,0.48047
2.44,0.73705,0.47801,0.46078,-0.39804,0.77539
2.448,0.75073,0.47507,0.084314,-0.50196,0.93945
2.456,0.76442,0.47214,0.029412,-0.40196,0.94922
2.464,0.77908,0.46921,0.18824,-0.14706,0.79492
2.472,0.79277,0.46432,0.32941,0.1549,0.69922
2.48,0.80743,0.45943,0.4,0.31373,0.66992
2.488,0.82014,0.45259,0.41569,0.37059,0.66406
2.496,0.83382,0.44575,0.41961,0.4,0.66992
2.504,0.84653,0.43695,0.42941,0.41569,0.66406
2.512,0.85826,0.42815,0.43529,0.41569,0.66016
2.52,0.87195,0.42033,0.42941,0.41961,0.66406
2.528,0.88465,0.41251,0.44902,0.41961,0.6543
2.536,0.89736,0.40469,0.4549,0.41569,0.66016
2.544,0.91105,0.39687,0.43529,0.41961,0.66406
2.552,0.92278,0.39101,0.4549,0.4098,0.6543
2.56,0.93451,0.38514,0.4549,0.40392,0.6543
2.568,0.94526,0.38025,0.46078,0.40392,0.65039
2.576,0.95601,0.37439,0.46078,0.4,0.6543
2.584,0.96774,0.36755,0.47451,0.4,0.64062
2.592,0.97947,0.36266,0.48039,0.4,0.63477
2.6,0.99022,0.35875,0.4902,0.39412,0.625
2.608,1,0.35484,0.49412,0.38431,0.625
2.616,1,0.35093,0.50588,0.38039,0.61523
2.624,1,0.34702,0.5,0.37451,0.60938
2.632,1,0.34311,0.51569,0.37059,0.59961
2.64,1,0.34018,0.52549,0.3549,0.58398
2.648,1,0.33627,0.5451,0.33922,0.57031
2.656,1,0.33431,0.56471,0.32353,0.54492
2.664,1,0.33333,0.57451,0.30392,0.52539
2.672,1,0.33333,0.6,0.27843,0.5
2.68,1,0.33236,0.61569,0.24902,0.4707
2.688,1,0.33138,0.62549,0.22941,0.46484
2.696,1,0.32942,0.61961,0.21961,0.45508
2.704,1,0.32747,0.60588,0.2098,0.4707
2.712,1,0.32649,0.58039,0.21961,0.5
2.72,1,0.32551,0.5451,0.23333,0.53906
2.728,1,0.32454,0.51569,0.26471,0.57422
2.736,1,0.32258,0.48431,0.3,0.60938
2.744,1,0.3216,0.47059,0.32353,0.63477
2.752,1,0.3216,0.46471,0.34902,0.6543
2.76,1,0.3216,0.4549,0.37059,0.66406
2.768,1,0.32063,0.44902,0.37451,0.67578
2.776,1,0.32063,0.46078,0.38039,0.66992
2.784,1,0.31965,0.47451,0.38039,0.66016
2.792,1,0.31965,0.46078,0.38431,0.66406
2.8,1,0.31867,0.47059,0.37451,0.66992
2.808,1,0.31867,0.47059,0.38431,0.66406
2.816,1,0.31867,0.48431,0.37451,0.6543
2.824,1,0.31867,0.51961,0.37059,0.625
2.832,1,0.31867,0.56078,0.39412,0.58398
2.84,1,0.31769,0.63529,0.4098,0.51953
2.848,1,0.31672,0.7098,0.36471,0.42969
2.856,1,0.31574,0.77647,0.3,0.31055
2.864,1,0.31476,0.91176,0.19412,0.064453
2.872,1,0.31476,1.0569,0.052941,-0.28516
2.88,1,0.31378,1.0961,-0.082353,-0.49805
2.888,1,0.31281,0.71569,0.17451,-0.45312
2.896,1,0.31281,0.47451,1.1471,0.24023
2.904,1,0.31281,0.52941,1.5039,0.68945
2.912,1,0.31281,0.50588,1.5039,0.85547
2.92,1,0.31281,0.42549,0.5451,0.79883
2.928,1,0.31476,0.38431,0.27451,0.80469
2.936,1,0.31769,0.38039,0.2549,0.81445
2.944,1,0.32258,0.39412,0.2451,0.81445
2.952,1,0.3304,0.4,0.22353,0.81445
2.96,1,0.3392,0.4098,0.21961,0.81055
2.968,1,0.35191,0.3902,0.2098,0.80469
2.976,1,0.36852,0.38431,0.19412,0.80469
2.984,1,0.38807,0.36471,0.18431,0.82031
2.992,1,0.40958,0.3549,0.18431,0.83984
3,1,0.43304,0.33529,0.19412,0.85547
3.008,1,0.45748,0.32941,0.18824,0.86523
3.016,1,0.47996,0.32353,0.18431,0.86914
3.024,1,0.50049,0.32353,0.17451,0.86914
3.032,1,0.51808,0.31961,0.16471,0.875
3.04,1,0.53177,0.31961,0.14314,0.87891
3.048,1,0.54154,0.32353,0.13333,0.88477
3.056,1,0.54839,0.32941,0.1098,0.88477
3.064,1,0.5523,0.33529,0.078431,0.89453
3.072,1,0.55523,0.32353,0.039216,0.9043
3.08,1,0.55718,0.33922,0.0039216,0.9043
3.088,1,0.55718,0.3451,-0.05098,0.91016
3.096,1,0.55914,0.3549,-0.10196,0.89453
3.104,1,0.56012,0.36471,-0.16275,0.87891
3.112,1,0.56207,0.3902,-0.21176,0.84961
3.12,1,0.565,0.40392,-0.26275,0.81445
3.128,1,0.56794,0.43529,-0.28235,0.76562
3.136,1,0.56891,0.43529,-0.27647,0.72461
3.144,1,0.56989,0.43922,-0.24314,0.68555
3.152,1,0.56989,0.42941,-0.19216,0.66992
3.16,1,0.56794,0.41569,-0.11765,0.66992
3.168,1,0.565,0.4098,-0.031373,0.67578
3.176,1,0.56012,0.40392,0.058824,0.66406
3.184,1,0.55523,0.41961,0.14902,0.66016
3.192,1,0.54839,0.41569,0.23922,0.66992
3.2,1,0.54154,0.44902,0.32941,0.65039
3.208,1,0.53372,0.49412,0.38431,0.61914
3.216,1,0.5259,0.57059,0.43922,0.57422
3.224,1,0.51808,0.67059,0.44902,0.49023
3.232,1,0.51026,0.8902,0.39412,0.27539
3.24,1,0.50342,1.1412,0.2902,-0.10938
3.248,1,0.49658,1.1961,0.2,-0.41992
3.256,1,0.49169,0.8,0.16863,-0.49805
3.264,1,0.4868,0.48039,0.41961,-0.25977
3.272,1,0.48094,0.088235,1.0608,0.49414
3.28,1,0.47703,-0.24314,1.5039,1.3887
3.288,1,0.4741,-0.31765,1.5039,1.5
3.296,1,0.47312,0.17843,1.402,1.125
3.304,1,0.47214,0.4098,0.5,0.81445
3.312,1,0.47214,0.48039,0.29412,0.73438
3.32,1,0.47214,0.49412,0.27451,0.72461
3.328,1,0.47312,0.5,0.25882,0.72461
3.336,1,0.47312,0.48039,0.25882,0.74414
3.344,1,0.4741,0.4549,0.2549,0.75977
3.352,1,0.4741,0.42549,0.25882,0.76953
3.36,1,0.4741,0.4098,0.2549,0.78516
3.368,1,0.47507,0.40392,0.25882,0.78906
3.376,1,0.47507,0.4098,0.26471,0.7793
3.384,1,0.47507,0.41569,0.26471,0.78516
3.392,1,0.47703,0.42941,0.2549,0.79492
3.4,1,0.47801,0.46471,0.23333,0.75
3.408,1,0.47898,0.49412,0.23333,0.72461
3.416,1,0.47996,0.5098,0.21961,0.71484
3.424,1,0.47996,0.52549,0.20392,0.70898
3.432,1,0.47898,0.52549,0.18431,0.70508
3.44,1,0.47703,0.52941,0.15882,0.70508
3.448,1,0.47605,0.56078,0.11961,0.69531
3.456,1,0.4741,0.58039,0.084314,0.67578
3.464,1,0.49365,0.6098,0.039216,0.6543
3.472,1,0.52395,0.6451,-0.011765,0.625
3.48,1,0.54057,0.68627,-0.066667,0.57422
3.488,1,0.54936,0.71569,-0.10196,0.5293
3.496,1,0.55425,0.72157,-0.12157,0.49023
3.504,1,0.55718,0.7098,-0.10196,0.4707
3.512,1,0.56012,0.68627,-0.066667,0.4707
3.52,1,0.56012,0.6549,-0.011765,0.48438
3.528,1,0.56012,0.62549,0.043137,0.49414
3.536,1,0.55914,0.58431,0.12941,0.5293
3.544,1,0.55718,0.56471,0.2,0.56055
3.552,1,0.55621,0.5451,0.26863,0.58008
3.56,1,0.55523,0.50588,0.3451,0.61523
3.568,1,0.55425,0.47059,0.4,0.64062
3.576,1,0.55327,0.46078,0.42941,0.65039
3.584,1,0.55132,0.44902,0.44902,0.66016
3.592,1,0.54839,0.43529,0.46078,0.67578
3.6,1,0.54545,0.42941,0.4549,0.67969
3.608,0.98729,0.54252,0.4549,0.43529,0.68555
3.616,0.97556,0.53959,0.47451,0.42549,0.66992
3.624,0.95406,0.53666,0.41569,0.47059,0.69531
3.632,0.93353,0.53372,0.39412,0.46471,0.70508
3.64,0.90518,0.52981,0.43529,0.44902,0.68945
3.648,0.87683,0.52688,0.41961,0.4451,0.69922
3.656,0.84262,0.52395,0.4,0.46078,0.70898
3.664,0.80841,0.52199,0.42549,0.4451,0.69531
3.672,0.77322,0.51906,0.43529,0.42941,0.68945
3.68,0.73803,0.51711,0.4,0.4549,0.70898
3.688,0.70186,0.51613,0.39412,0.44902,0.71484
3.696,0.66569,0.51515,0.40392,0.4549,0.71484
3.704,0.62268,0.5132,0.3902,0.4549,0.7207
3.712,0.57967,0.51124,0.38039,0.4451,0.72461
3.72,0.53079,0.50929,0.39412,0.4451,0.71484
3.728,0.48192,0.50733,0.38039,0.44902,0.72461
3.736,0.43011,0.50538,0.34902,0.44902,0.73438
3.744,0.3783,0.50342,0.36471,0.4549,0.72461
3.752,0.32551,0.50244,0.38039,0.4451,0.71484
3.76,0.27273,0.50147,0.36471,0.44902,0.72461
3.768,0.22678,0.50147,0.37451,0.4451,0.72461
3.776,0.18084,0.50244,0.3902,0.42941,0.7207
3.784,0.14076,0.50342,0.36471,0.4451,0.72461
3.792,0.10068,0.50538,0.36471,0.43529,0.72461
3.8,0.062561,0.50733,0.38039,0.41961,0.7207
3.808,0.024438,0.51026,0.38431,0.42941,0.71484
3.816,0.01173,0.5132,0.37451,0.42549,0.7207
3.824,0,0.51808,0.37059,0.41569,0.72461
3.832,0,0.52297,0.39412,0.40392,0.70898
3.84,0,0.52884,0.37059,0.42549,0.7207
3.848,0,0.5347,0.36471,0.41961,0.73047
3.856,0,0.53959,0.36471,0.41569,0.72461
3.864,0,0.54545,0.37451,0.4098,0.72461
3.872,0,0.55034,0.4,0.3902,0.70508
3.88,0,0.55425,0.41569,0.4,0.69531
3.888,0,0.55718,0.35882,0.4098,0.72461
3.896,0,0.55914,0.34902,0.41961,0.73047
3.904,0,0.56012,0.41569,0.38039,0.69922
3.912,0,0.56109,0.40392,0.39412,0.70508
3.92,0,0.56012,0.37059,0.4,0.7207
3.928,0,0.55816,0.38039,0.3902,0.71484
3.936,0,0.55523,0.39412,0.39412,0.70508
3.944,0,0.55034,0.38039,0.38431,0.71484
3.952,0,0.54545,0.41569,0.38039,0.69531
3.96,0,0.54154,0.39412,0.37451,0.69922
3.968,0,0.53568,0.36471,0.40392,0.7207
3.976,0,0.52981,0.39412,0.38039,0.70508
3.984,0,0.52395,0.40392,0.37059,0.69922
3.992,0,0.51808,0.37059,0.4,0.71484
4,0,0.51124,0.3902,0.38039,0.69922
4.008,0,0.50538,0.42941,0.35882,0.68555
4.016,0,0.50049,0.4,0.38431,0.69531
4.024,0,0.4956,0.37451,0.39412,0.70898
4.032,0,0.49169,0.39412,0.37451,0.69531
4.04,0,0.48876,0.38431,0.38431,0.69922
4.048,0,0.4868,0.41961,0.37451,0.68555
4.056,0,0.48583,0.42549,0.35882,0.67969
4.064,0,0.48387,0.40392,0.37451,0.69531
4.072,0,0.48289,0.39412,0.37059,0.69922
4.08,0,0.48094,0.4098,0.37059,0.68945
4.088,0,0.47996,0.41569,0.37451,0.68945
4.096,0,0.47801,0.4098,0.3902,0.68555
4.104,0,0.47605,0.41569,0.37451,0.67578
4.112,0,0.47507,0.4098,0.37059,0.68945
4.12,0,0.47312,0.42941,0.35882,0.67578
