Time [s], RESP, II, V, AVR, PLETH
0.584,0.1722,0.92969,-0.12157,0.13333,0.53372
0.592,0.17343,0.72461,-0.14118,0.26863,0.53275
0.6,0.17589,0.58398,0.043137,0.3549,0.53177
0.608,0.17712,0.37109,0.27451,0.48431,0.52884
0.616,0.17835,0.24023,0.46078,0.57451,0.52786
0.624,0.18081,0.18945,0.60588,0.60588,0.5259
0.632,0.18204,0.24023,0.77647,0.59608,0.52395
0.64,0.18327,0.26953,0.89608,0.66078,0.52297
0.648,0.1845,0.20117,0.97059,0.69608,0.52199
0.656,0.1845,0.16602,1.0608,0.74118,0.52004
0.664,0.18573,0.13086,1.0922,0.78627,0.51808
0.672,0.18696,0.18945,1.0765,0.71569,0.51711
0.68,0.18696,0.16602,1.1118,0.73529,0.51613
0.688,0.18819,0.20508,1.1216,0.70588,0.5132
0.696,0.18819,0.15039,1.0961,0.78039,0.51222
0.704,0.18942,0.16602,1.0961,0.77059,0.51026
0.712,0.19065,0.17578,1.0961,0.7549,0.50831
0.72,0.19188,0.20508,1.1176,0.73529,0.50733
0.728,0.19311,0.17578,1.0667,0.7549,0.50538
0.736,0.19557,0.16016,1.0608,0.78039,0.50342
0.744,0.1968,0.14062,1.0667,0.79608,0.50244
0.752,0.19926,0.16992,1.0725,0.7549,0.50147
0.76,0.20049,0.17969,1.0725,0.76078,0.49951
0.768,0.20295,0.18555,1.0667,0.75098,0.49756
0.776,0.20418,0.19531,1.0608,0.74118,0.49658
0.784,0.20664,0.17969,1.051,0.77059,0.4956
0.792,0.2091,0.24023,1.0471,0.70588,0.49365
0.8,0.21156,0.26953,1.0765,0.66471,0.49169
0.808,0.21279,0.22461,1.0412,0.7451,0.48876
0.816,0.21525,0.23438,1.0471,0.76078,0.48583
0.824,0.21771,0.2207,1.002,0.73137,0.48192
0.832,0.22017,0.21484,1.002,0.74118,0.47801
0.84,0.2214,0.25586,0.96667,0.71569,0.47605
0.848,0.22386,0.29102,0.95686,0.6902,0.47312
0.856,0.22509,0.30078,0.95098,0.67647,0.47116
0.864,0.22755,0.29102,0.93725,0.7,0.47019
0.872,0.22878,0.33008,0.91569,0.6549,0.46921
0.88,0.23001,0.29492,0.88627,0.68627,0.46725
0.888,0.23001,0.33594,0.86667,0.66471,0.46432
0.896,0.23001,0.34961,0.85686,0.64118,0.46237
0.904,0.23001,0.3457,0.83137,0.63529,0.46041
0.912,0.22878,0.35938,0.82549,0.62941,0.45943
0.92,0.22755,0.38086,0.82157,0.5902,0.45846
0.928,0.22632,0.28516,0.83137,0.68627,0.45748
0.936,0.22386,0.26562,0.82157,0.7,0.45748
0.944,0.2214,0.28516,0.86078,0.66078,0.45846
0.952,0.21894,0.30078,0.88039,0.63529,0.45943
0.96,0.21648,0.24609,0.87059,0.7,0.45943
0.968,0.21279,0.2207,0.87647,0.69608,0.45943
0.976,0.2091,0.20508,0.90196,0.72549,0.45943
0.984,0.20541,0.18945,0.91176,0.73137,0.45943
0.992,0.20172,0.15625,0.90196,0.76078,0.45943
1,0.1968,0.16602,0.92157,0.76667,0.45943
1.008,0.19311,0.17578,0.92549,0.7451,0.45943
1.016,0.18942,0.17969,0.90588,0.73137,0.45846
1.024,0.18573,0.15039,0.91569,0.75098,0.45846
1.032,0.18327,0.18555,0.93137,0.74118,0.45943
1.04,0.17958,0.20508,0.91569,0.72549,0.45846
1.048,0.17712,0.15039,0.90196,0.76667,0.45846
1.056,0.17343,0.17969,0.90588,0.73529,0.45846
1.064,0.17097,0.15039,0.92157,0.77059,0.45846
1.072,0.16851,0.20117,0.91569,0.72157,0.45846
1.08,0.16605,0.15039,0.92157,0.78627,0.45943
1.088,0.16482,0.16602,0.8902,0.74118,0.45943
1.096,0.16359,0.16602,0.88627,0.75098,0.45943
1.104,0.16236,0.20117,0.90196,0.74118,0.45943
1.112,0.16113,0.18945,0.90196,0.72549,0.45943
1.12,0.1599,0.17969,0.8902,0.73529,0.45943
1.128,0.1599,0.19531,0.89608,0.7451,0.46041
1.136,0.15867,0.13477,0.90196,0.78039,0.46237
1.144,0.15867,0.17578,0.90196,0.74118,0.46628
1.152,0.15867,0.21484,0.89608,0.72157,0.47019
1.16,0.15867,0.20508,0.88627,0.73137,0.47507
1.168,0.15867,0.23438,0.88039,0.70588,0.47898
1.176,0.15867,0.21094,0.87647,0.74118,0.48192
1.184,0.15867,0.25,0.88627,0.71569,0.48583
1.192,0.15867,0.30078,0.88627,0.68627,0.49071
1.2,0.15867,0.29492,0.86078,0.6902,0.4956
1.208,0.15867,0.30078,0.8451,0.66471,0.50147
1.216,0.15867,0.26953,0.85098,0.68039,0.50635
1.224,0.1599,0.25977,0.87059,0.68627,0.51124
1.232,0.1599,0.23047,0.85686,0.7098,0.51613
1.24,0.1599,0.20117,0.84118,0.73529,0.52199
1.248,0.1599,0.15039,0.87647,0.78039,0.52688
1.256,0.16113,0.16992,0.89608,0.7451,0.53177
1.264,0.16113,0.14453,0.86667,0.76667,0.53568
1.272,0.16113,0.15625,0.88627,0.77059,0.53763
1.28,0.16113,0.15039,0.88627,0.76078,0.53861
1.288,0.16236,0.17578,0.88627,0.7549,0.53959
1.296,0.16236,0.13086,0.87059,0.79608,0.54057
1.304,0.16236,0.13477,0.86078,0.76667,0.54252
1.312,0.16236,0.125,0.86667,0.7902,0.5435
1.32,0.16359,0.15625,0.86078,0.76078,0.54448
1.328,0.16359,0.16602,0.87647,0.75098,0.54448
1.336,0.16359,0.16992,0.87059,0.7451,0.54545
1.344,0.16482,0.13086,0.88039,0.79608,0.54448
1.352,0.16605,0.14453,0.86667,0.7902,0.54252
1.36,0.16728,0.13477,0.8902,0.79608,0.54154
1.368,0.16851,0.19531,0.94706,0.7098,0.54057
1.376,0.17097,0.17969,0.95686,0.74118,0.54057
1.384,0.1722,0.21484,0.88039,0.72549,0.54057
1.392,0.17343,0.19531,0.52941,0.76667,0.54057
1.4,0.17466,0.57422,0.088235,0.46471,0.54057
1.408,0.17712,0.86523,-0.092157,0.21961,0.54057
1.416,0.17712,0.91016,-0.12745,0.15882,0.54057
1.424,0.17835,0.60547,-0.15686,0.38039,0.54057
1.432,0.17958,0.48438,0.088235,0.44902,0.54057
1.44,0.17958,0.35547,0.31961,0.51961,0.53959
1.448,0.18081,0.18945,0.48039,0.62549,0.53861
1.456,0.18081,0.15039,0.62941,0.67059,0.53666
1.464,0.18204,0.16992,0.77059,0.67647,0.53372
1.472,0.18327,0.17969,0.88039,0.71569,0.53079
1.48,0.1845,0.15039,0.98627,0.7451,0.52884
1.488,0.18573,0.15625,1.0667,0.77059,0.52786
1.496,0.18696,0.11523,1.0765,0.8,0.52688
1.504,0.18819,0.13477,1.1176,0.80588,0.52493
1.512,0.19065,0.12109,1.0961,0.78627,0.52297
1.52,0.19188,0.14062,1.0765,0.78039,0.52297
1.528,0.19311,0.11133,1.0667,0.81176,0.52199
1.536,0.19434,0.13477,1.0922,0.79608,0.52004
1.544,0.19557,0.125,1.0922,0.79608,0.51808
1.552,0.1968,0.13477,1.0667,0.78627,0.51711
1.56,0.19926,0.14453,1.0471,0.77059,0.51711
1.568,0.20049,0.18555,1.0608,0.7451,0.51711
1.576,0.20295,0.14453,1.0667,0.78627,0.51711
1.584,0.20541,0.13477,1.0569,0.77059,0.51711
1.592,0.20787,0.15625,1.0471,0.79608,0.51711
1.6,0.21033,0.17578,1.051,0.77059,0.51711
1.608,0.21279,0.14453,1.0314,0.79608,0.51613
1.616,0.21525,0.14062,1.0275,0.78627,0.51417
1.624,0.21771,0.19531,1.0412,0.76078,0.51124
1.632,0.22017,0.16602,1.0275,0.7902,0.50831
1.64,0.22263,0.21094,1.0275,0.73529,0.50538
1.648,0.22509,0.22461,1.0157,0.71569,0.50147
1.656,0.22755,0.21094,0.99216,0.7549,0.49853
1.664,0.22878,0.23438,0.98235,0.72157,0.49756
1.672,0.23001,0.23047,0.95686,0.72549,0.4956
1.68,0.23247,0.25586,0.95686,0.72549,0.49365
1.688,0.23247,0.2793,0.93725,0.7,0.49169
1.696,0.2337,0.31055,0.92157,0.67647,0.49169
1.704,0.23493,0.2793,0.8902,0.72157,0.49071
1.712,0.23493,0.30469,0.85686,0.68627,0.48974
1.72,0.23616,0.33594,0.86078,0.62941,0.48778
1.728,0.23616,0.33008,0.85686,0.66471,0.48583
1.736,0.23739,0.34961,0.81569,0.67059,0.48387
1.744,0.23739,0.33594,0.8,0.62549,0.48094
1.752,0.23616,0.32031,0.81569,0.6549,0.47898
1.76,0.23616,0.33594,0.82157,0.63529,0.47507
1.768,0.23493,0.29492,0.85098,0.66471,0.47214
1.776,0.23493,0.30469,0.86078,0.6451,0.47019
1.784,0.2337,0.23438,0.83529,0.7,0.46823
1.792,0.23247,0.24023,0.85686,0.68627,0.46628
1.8,0.23124,0.20117,0.88039,0.73529,0.4653
1.808,0.22878,0.21094,0.89608,0.72549,0.46334
1.816,0.22755,0.18555,0.86078,0.73137,0.46139
1.824,0.22509,0.21094,0.91176,0.70588,0.46041
1.832,0.22386,0.23047,0.92157,0.68039,0.46041
1.84,0.2214,0.15625,0.90196,0.76667,0.45943
1.848,0.22017,0.17578,0.90588,0.77059,0.45748
1.856,0.21894,0.16992,0.90196,0.73529,0.45552
1.864,0.21771,0.16992,0.90196,0.72549,0.45552
1.872,0.21648,0.17578,0.88627,0.7451,0.45455
1.88,0.21648,0.16992,0.88039,0.72157,0.45455
1.888,0.21525,0.2207,0.89608,0.6902,0.45455
1.896,0.21648,0.19531,0.87647,0.7451,0.45455
1.904,0.21648,0.16602,0.88627,0.78039,0.45455
1.912,0.21771,0.17969,0.87059,0.75098,0.45552
1.92,0.21894,0.20117,0.87647,0.71569,0.4565
1.928,0.2214,0.18945,0.8902,0.72157,0.45748
1.936,0.22263,0.23438,0.88039,0.69608,0.45846
1.944,0.22509,0.20508,0.87059,0.7549,0.45846
1.952,0.22755,0.20508,0.86667,0.72549,0.45943
1.96,0.23001,0.16016,0.85098,0.76078,0.46041
1.968,0.23247,0.21484,0.87059,0.70588,0.46334
1.976,0.23493,0.2207,0.87059,0.72157,0.46628
1.984,0.23739,0.20508,0.88627,0.73529,0.47019
1.992,0.24108,0.29492,0.89608,0.6549,0.47312
2,0.24354,0.24609,0.85098,0.71569,0.47605
2.008,0.24723,0.26562,0.86078,0.6902,0.47996
2.016,0.24969,0.33594,0.85098,0.65098,0.48289
2.024,0.25338,0.32031,0.83529,0.6451,0.4868
2.032,0.25584,0.28516,0.83137,0.66471,0.49169
2.04,0.2583,0.29492,0.83529,0.66078,0.49658
2.048,0.26076,0.30078,0.85686,0.64118,0.50147
2.056,0.26322,0.31055,0.87059,0.63529,0.50635
2.064,0.26691,0.20117,0.85098,0.73529,0.51124
2.072,0.26937,0.18945,0.8451,0.73137,0.51613
2.08,0.27183,0.18555,0.86078,0.7451,0.52004
2.088,0.27429,0.20508,0.86667,0.73137,0.52493
2.096,0.27675,0.19531,0.85098,0.73529,0.52981
2.104,0.27921,0.16016,0.83529,0.7451,0.53372
2.112,0.28167,0.17578,0.82549,0.74118,0.53763
2.12,0.2829,0.16016,0.82157,0.7451,0.53959
2.128,0.28536,0.20508,0.85686,0.72157,0.53959
2.136,0.28782,0.17969,0.8451,0.73137,0.54057
2.144,0.28905,0.16016,0.8451,0.75098,0.54057
2.152,0.29028,0.16992,0.84118,0.77059,0.54154
2.16,0.29151,0.17578,0.8451,0.76078,0.54154
2.168,0.29274,0.13086,0.82549,0.77647,0.54057
2.176,0.29397,0.17578,0.83529,0.73529,0.54057
2.184,0.29397,0.14062,0.85686,0.77059,0.54057
2.192,0.2952,0.17969,0.90196,0.73529,0.54057
2.2,0.2952,0.25586,0.95098,0.69608,0.54057
2.208,0.29643,0.27539,0.82549,0.68627,0.54057
2.216,0.29766,0.44531,0.42549,0.5549,0.54057
2.224,0.29889,0.75391,0.078431,0.31961,0.54057
2.232,0.30135,0.96875,-0.047059,0.16471,0.54057
2.24,0.30258,0.86914,-0.092157,0.23333,0.54057
2.248,0.30381,0.69922,-0.096078,0.33922,0.54057
2.256,0.30504,0.50586,0.13922,0.4549,0.54057
2.264,0.30627,0.34961,0.36471,0.53922,0.54057
2.272,0.3075,0.20508,0.52941,0.61569,0.54057
2.28,0.30873,0.16992,0.65098,0.66078,0.54057
2.288,0.30996,0.13477,0.7902,0.72157,0.54057
2.296,0.31119,0.13477,0.89608,0.75098,0.54057
2.304,0.31242,0.13477,0.96667,0.76667,0.54057
2.312,0.31365,0.11133,1.0373,0.78627,0.54057
2.32,0.31488,0.11523,1.0667,0.7902,0.54057
2.328,0.31611,0.11133,1.0725,0.79608,0.54057
2.336,0.31734,0.15625,1.0922,0.76667,0.53959
2.344,0.3198,0.11133,1.0824,0.82157,0.53861
2.352,0.32103,0.089844,1.0569,0.83529,0.53763
2.36,0.32349,0.085938,1.0471,0.81176,0.53666
2.368,0.32472,0.13086,1.0725,0.7902,0.53568
2.376,0.32718,0.16016,1.0725,0.76078,0.53372
2.384,0.32841,0.10547,1.0725,0.82549,0.53275
2.392,0.32964,0.14453,1.051,0.78627,0.53079
2.4,0.33087,0.13086,1.0471,0.78039,0.52884
2.408,0.3321,0.125,1.0608,0.81176,0.52786
2.416,0.33333,0.14453,1.051,0.81569,0.52786
2.424,0.33333,0.16602,1.051,0.76078,0.52786
2.432,0.33456,0.14062,1.0373,0.78627,0.52786
2.44,0.33456,0.16016,1.0118,0.77059,0.52786
2.448,0.33579,0.13086,1.0373,0.7902,0.52786
2.456,0.33456,0.17578,1.0412,0.78039,0.52786
2.464,0.33456,0.16016,1.0157,0.79608,0.52688
2.472,0.33333,0.18555,1.0059,0.76078,0.52493
2.48,0.33333,0.20508,1.0216,0.74118,0.52395
2.488,0.33087,0.21094,0.99216,0.7451,0.52297
2.496,0.32964,0.19531,0.97059,0.76078,0.52199
2.504,0.32841,0.25,0.97647,0.73529,0.52199
2.512,0.32718,0.24023,0.94706,0.74118,0.52199
2.52,0.32349,0.23047,0.91569,0.72549,0.52199
2.528,0.32103,0.25,0.90588,0.73529,0.52199
2.536,0.31857,0.2793,0.88627,0.7,0.52199
2.544,0.31488,0.26953,0.86078,0.69608,0.52199
2.552,0.31119,0.31445,0.86078,0.67647,0.52199
2.56,0.30627,0.26562,0.83529,0.71569,0.52199
2.568,0.30135,0.30078,0.83529,0.66471,0.52199
2.576,0.29643,0.30078,0.81569,0.65098,0.52199
2.584,0.29151,0.29492,0.83137,0.65098,0.52199
2.592,0.28659,0.25586,0.85686,0.7,0.52199
2.6,0.28167,0.26953,0.88039,0.67059,0.52199
2.608,0.27675,0.21484,0.87647,0.70588,0.52199
2.616,0.27183,0.2207,0.91176,0.71569,0.52102
2.624,0.26691,0.18555,0.92549,0.76078,0.52004
2.632,0.26199,0.15625,0.90588,0.78039,0.51808
2.64,0.25584,0.17578,0.91176,0.78627,0.51711
2.648,0.25092,0.15039,0.90196,0.73529,0.51613
2.656,0.246,0.15039,0.90588,0.76078,0.51515
2.664,0.24108,0.16016,0.92157,0.74118,0.5132
2.672,0.23616,0.16602,0.92549,0.76078,0.51222
2.68,0.23124,0.15039,0.90588,0.76078,0.51222
2.688,0.22755,0.16602,0.92157,0.75098,0.51026
2.696,0.22263,0.17578,0.92157,0.76078,0.50831
2.704,0.21894,0.125,0.8902,0.78627,0.50733
2.712,0.21525,0.11133,0.88627,0.80588,0.50733
2.72,0.21156,0.17969,0.91176,0.76078,0.50635
2.728,0.20787,0.17578,0.92157,0.75098,0.50635
2.736,0.20541,0.16016,0.8902,0.77059,0.50635
2.744,0.20295,0.17969,0.89608,0.73137,0.50635
2.752,0.20049,0.15625,0.88039,0.77059,0.50635
2.76,0.19803,0.14453,0.87647,0.77059,0.50733
2.768,0.19557,0.14062,0.89608,0.77647,0.50831
2.776,0.19434,0.18945,0.90588,0.74118,0.51124
2.784,0.19311,0.23047,0.91176,0.73137,0.51515
2.792,0.19188,0.21094,0.88627,0.70588,0.52004
2.8,0.19065,0.20508,0.87059,0.72549,0.52493
2.808,0.19065,0.18945,0.86078,0.73137,0.52981
2.816,0.18942,0.22461,0.86078,0.72157,0.5347
2.824,0.18819,0.2207,0.87647,0.7451,0.53861
2.832,0.18819,0.25,0.85686,0.72157,0.54252
2.84,0.18696,0.2793,0.85686,0.6902,0.54643
2.848,0.18573,0.31445,0.86078,0.63529,0.55034
2.856,0.1845,0.30469,0.85686,0.65098,0.55425
2.864,0.18327,0.26953,0.86667,0.67647,0.55621
2.872,0.18204,0.2207,0.85686,0.72549,0.55914
2.88,0.18081,0.17578,0.86078,0.76078,0.56207
2.888,0.18081,0.19531,0.87059,0.72549,0.565
2.896,0.17958,0.18555,0.88039,0.73529,0.56989
2.904,0.17835,0.2207,0.90196,0.70588,0.57478
2.912,0.17712,0.14062,0.86667,0.78627,0.57869
2.92,0.17589,0.15625,0.86078,0.76078,0.5826
2.928,0.17466,0.10547,0.85686,0.81569,0.58553
2.936,0.17343,0.14062,0.86667,0.77647,0.58847
2.944,0.1722,0.125,0.85098,0.77059,0.5914
2.952,0.17097,0.15039,0.87059,0.76667,0.59335
2.96,0.16851,0.16992,0.86078,0.7451,0.59531
2.968,0.16728,0.15039,0.86078,0.7549,0.59531
2.976,0.16728,0.15625,0.86667,0.77059,0.59531
2.984,0.16605,0.18555,0.87059,0.73529,0.59531
2.992,0.16482,0.13086,0.86078,0.80588,0.59629
3,0.16359,0.14453,0.86667,0.77059,0.59531
3.008,0.16359,0.13086,0.90588,0.75098,0.59531
3.016,0.16236,0.20117,0.97059,0.7098,0.59433
3.024,0.16113,0.23047,0.93137,0.72157,0.59238
3.032,0.1599,0.21094,0.66078,0.7451,0.59042
3.04,0.15867,0.5,0.19412,0.51961,0.58847
3.048,0.15621,0.76953,-0.082353,0.27843,0.58553
3.056,0.15498,0.86523,-0.11176,0.17843,0.5826
3.064,0.15498,0.625,-0.14706,0.37059,0.57869
3.072,0.15498,0.46484,-0.0019608,0.46078,0.57576
3.08,0.15498,0.32422,0.27451,0.51961,0.57283
3.088,0.15498,0.16016,0.44902,0.62549,0.56989
3.096,0.15498,0.11133,0.58039,0.67059,0.56794
3.104,0.15621,0.15039,0.72157,0.68039,0.565
3.112,0.15621,0.18945,0.87059,0.67647,0.56207
3.12,0.15621,0.17578,0.96078,0.72549,0.56012
3.128,0.15744,0.19531,1.051,0.72157,0.55718
3.136,0.15867,0.13477,1.0725,0.79608,0.55425
3.144,0.1599,0.10547,1.0961,0.82157,0.5523
3.152,0.16113,0.11133,1.0863,0.8,0.54936
3.16,0.16236,0.13086,1.0725,0.76078,0.54643
3.168,0.16482,0.16016,1.0961,0.7451,0.54448
3.176,0.16605,0.099609,1.0824,0.82157,0.54252
3.184,0.16851,0.095703,1.0961,0.83529,0.54154
3.192,0.16974,0.14453,1.0863,0.78627,0.54057
3.2,0.1722,0.17969,1.0961,0.7451,0.54057
3.208,0.17343,0.14062,1.0765,0.7902,0.54057
3.216,0.17589,0.15625,1.0824,0.77059,0.54057
3.224,0.17835,0.13477,1.0725,0.80588,0.54057
3.232,0.18081,0.16016,1.0824,0.78627,0.54057
3.24,0.18204,0.15625,1.0667,0.7902,0.53959
3.248,0.1845,0.17969,1.0569,0.75098,0.53763
3.256,0.18696,0.21484,1.0667,0.73137,0.53568
3.264,0.18942,0.16992,1.0725,0.7902,0.53275
3.272,0.19065,0.20117,1.0471,0.76078,0.53079
3.28,0.19311,0.18945,1.0216,0.75098,0.52786
3.288,0.19434,0.22461,1.0275,0.7549,0.52688
3.296,0.1968,0.24609,1.0373,0.72157,0.5259
3.304,0.19803,0.20508,1.0157,0.7549,0.52493
3.312,0.19926,0.26953,0.98235,0.7,0.52395
3.32,0.19926,0.27539,0.97647,0.71569,0.52199
3.328,0.20049,0.25977,0.95686,0.72549,0.52004
3.336,0.20049,0.31445,0.95098,0.67647,0.51808
3.344,0.20049,0.32422,0.91176,0.66471,0.51613
3.352,0.19926,0.31055,0.88627,0.65098,0.51515
3.36,0.19803,0.29492,0.87059,0.69608,0.51417
3.368,0.1968,0.32422,0.86667,0.68627,0.51417
3.376,0.19557,0.32031,0.8451,0.6549,0.51417
3.384,0.19434,0.35547,0.84118,0.61961,0.5132
3.392,0.19311,0.32422,0.82157,0.65098,0.51124
3.4,0.19065,0.3457,0.83529,0.60588,0.50831
3.408,0.18942,0.26562,0.84118,0.7,0.50635
3.416,0.18573,0.24023,0.83137,0.71569,0.50538
3.424,0.18327,0.24609,0.88039,0.7098,0.50342
3.432,0.17958,0.20508,0.87647,0.72157,0.50049
3.44,0.17589,0.23047,0.8902,0.6902,0.49951
3.448,0.17343,0.21484,0.90588,0.71569,0.49951
3.456,0.17097,0.18555,0.91176,0.74118,0.49853
3.464,0.16851,0.17578,0.91569,0.7451,0.49853
3.472,0.16605,0.15039,0.90588,0.76667,0.49853
3.48,0.16359,0.14062,0.91176,0.77059,0.49853
3.488,0.16113,0.20117,0.92157,0.73137,0.49756
3.496,0.15867,0.16992,0.91176,0.7549,0.4956
3.504,0.15498,0.14453,0.91569,0.77059,0.49462
3.512,0.15375,0.16602,0.93137,0.77647,0.49267
3.52,0.15129,0.15039,0.91569,0.78039,0.49169
3.528,0.15006,0.20117,0.92157,0.70588,0.48876
3.536,0.14883,0.16602,0.8902,0.76078,0.48485
3.544,0.1476,0.15625,0.88627,0.78039,0.48192
3.552,0.14637,0.21094,0.90588,0.72549,0.47996
3.56,0.14637,0.17969,0.89608,0.7549,0.47898
3.568,0.14637,0.18555,0.88627,0.74118,0.47801
3.576,0.14637,0.17969,0.88627,0.76078,0.47801
3.584,0.14637,0.17969,0.89608,0.75098,0.47801
3.592,0.1476,0.17969,0.90588,0.76667,0.47801
3.6,0.14883,0.22461,0.91569,0.71569,0.47801
3.608,0.15006,0.24023,0.90588,0.7,0.47996
3.616,0.15129,0.25977,0.8902,0.70588,0.48192
3.624,0.15252,0.23438,0.90588,0.68627,0.48485
3.632,0.15375,0.27539,0.88627,0.69608,0.48876
3.64,0.15498,0.30078,0.87059,0.66471,0.49365
3.648,0.15744,0.27539,0.87647,0.69608,0.49853
3.656,0.15867,0.28516,0.86078,0.67647,0.50342
3.664,0.1599,0.25977,0.87059,0.68627,0.50831
3.672,0.16113,0.26562,0.86078,0.72549,0.51222
3.68,0.16236,0.21094,0.86078,0.73529,0.51711
3.688,0.16359,0.20508,0.86078,0.72549,0.52199
3.696,0.16605,0.18945,0.89608,0.72157,0.52688
3.704,0.16728,0.19531,0.90196,0.7451,0.53177
3.712,0.16851,0.18555,0.87647,0.72549,0.53568
3.72,0.16974,0.16016,0.85686,0.76078,0.53763
3.728,0.17097,0.17969,0.88627,0.74118,0.53861
3.736,0.1722,0.14062,0.86667,0.78039,0.54057
3.744,0.17343,0.13477,0.86667,0.78627,0.54252
3.752,0.17466,0.15039,0.86078,0.7549,0.5435
3.76,0.17712,0.13477,0.88627,0.79608,0.54545
3.768,0.17835,0.19531,0.88039,0.72157,0.54643
3.776,0.17958,0.15625,0.87059,0.7549,0.54839
3.784,0.17958,0.14062,0.88039,0.77059,0.55034
3.792,0.18081,0.17969,0.88627,0.7451,0.55132
3.8,0.18204,0.16602,0.85686,0.7549,0.55132
3.808,0.18327,0.20117,0.90196,0.74118,0.55132
3.816,0.1845,0.20508,0.96078,0.7098,0.55034
3.824,0.18696,0.20117,0.96667,0.73137,0.54839
3.832,0.18696,0.22461,0.86078,0.72549,0.54643
3.84,0.18819,0.29492,0.4451,0.73137,0.5435
3.848,0.18942,0.62891,0.0039216,0.38431,0.54154
