Time [s], RESP, PLETH, II, V, AVR
0.808,1,0.64418,0.70588,0.18555,0.4451
0.816,1,0.64321,0.40392,0.32422,0.62549
0.824,1,0.64125,0.32941,0.4707,0.65098
0.832,1,0.63832,0.30392,0.56055,0.62549
0.84,1,0.63441,0.2902,0.60938,0.61569
0.848,1,0.6305,0.2451,0.65039,0.62941
0.856,1,0.62659,0.22941,0.66406,0.64118
0.864,1,0.62268,0.2451,0.66016,0.63529
0.872,1,0.61877,0.2549,0.6543,0.62549
0.88,1,0.61388,0.27843,0.64453,0.6098
0.888,1,0.60802,0.27451,0.64062,0.60588
0.896,1,0.60117,0.27843,0.64453,0.61569
0.904,1,0.59531,0.25882,0.65039,0.62549
0.912,1,0.58944,0.26863,0.65039,0.61569
0.92,1,0.58358,0.26471,0.65039,0.6098
0.928,1,0.57771,0.27843,0.64453,0.62549
0.936,1,0.57185,0.26471,0.6543,0.60588
0.944,1,0.56403,0.28431,0.64062,0.6098
0.952,1,0.55523,0.27451,0.65039,0.6098
0.96,1,0.54741,0.25882,0.64453,0.61961
0.968,1,0.53861,0.27451,0.64453,0.61569
0.976,1,0.53275,0.26863,0.64062,0.61961
0.984,1,0.52786,0.29412,0.6543,0.60588
0.992,1,0.52297,0.2902,0.65039,0.60588
1,1,0.51906,0.3,0.64062,0.6
1.008,1,0.51515,0.28431,0.65039,0.60588
1.016,1,0.51124,0.33529,0.62891,0.58039
1.024,1,0.50733,0.30392,0.63477,0.5902
1.032,1,0.50342,0.35882,0.60938,0.5549
1.04,1,0.49951,0.37059,0.61523,0.56078
1.048,1,0.49658,0.38039,0.61523,0.55098
1.056,1,0.49462,0.36471,0.61914,0.55098
1.064,1,0.49365,0.3902,0.60547,0.53529
1.072,1,0.49169,0.41961,0.60547,0.51569
1.08,1,0.48974,0.4098,0.61523,0.52549
1.088,1,0.48876,0.3902,0.61914,0.53529
1.096,1,0.4868,0.38431,0.63477,0.5451
1.104,1,0.48485,0.34902,0.65039,0.5549
1.112,1,0.48192,0.33922,0.65039,0.57059
1.12,1,0.47996,0.32941,0.65039,0.57451
1.128,1,0.47801,0.36471,0.64062,0.5549
1.136,1,0.47605,0.33922,0.63477,0.57451
1.144,1,0.4741,0.31373,0.65039,0.58431
1.152,1,0.4741,0.33922,0.62891,0.57451
1.16,1,0.4741,0.32941,0.625,0.58039
1.168,1,0.47507,0.3451,0.62891,0.57451
1.176,1,0.47605,0.31961,0.62891,0.5902
1.184,1,0.47605,0.30392,0.63477,0.59608
1.192,1,0.47605,0.31961,0.625,0.5902
1.2,1,0.47507,0.31373,0.61914,0.5902
1.208,1,0.4741,0.32941,0.63477,0.58039
1.216,1,0.47116,0.33922,0.625,0.58039
1.224,1,0.46628,0.32941,0.62891,0.58431
1.232,1,0.46237,0.33922,0.625,0.58039
1.24,1,0.45943,0.31961,0.63477,0.5902
1.248,1,0.45748,0.33922,0.62891,0.58039
1.256,1,0.45552,0.3549,0.625,0.57451
1.264,1,0.45259,0.33529,0.62891,0.58431
1.272,1,0.45064,0.3451,0.62891,0.57451
1.28,1,0.44966,0.3549,0.62891,0.56471
1.288,1,0.44868,0.3451,0.62891,0.57059
1.296,1,0.44868,0.38039,0.64062,0.5549
1.304,1,0.44966,0.37451,0.63477,0.56078
1.312,1,0.45161,0.3902,0.63477,0.5549
1.32,1,0.4565,0.42941,0.60938,0.52941
1.328,1,0.46432,0.43922,0.59961,0.51961
1.336,1,0.47507,0.47059,0.58008,0.5098
1.344,1,0.48974,0.47451,0.58008,0.5098
1.352,1,0.50635,0.4098,0.5957,0.52941
1.36,1,0.52493,0.37451,0.60547,0.5549
1.368,1,0.54448,0.38431,0.60547,0.55098
1.376,1,0.56207,0.33922,0.61914,0.58431
1.384,1,0.57771,0.27451,0.64062,0.61569
1.392,1,0.59531,0.25882,0.62891,0.61961
1.4,1,0.61193,0.2902,0.61914,0.60588
1.408,1,0.62854,0.29412,0.625,0.6098
1.416,1,0.64223,0.2902,0.61914,0.60588
1.424,1,0.65396,0.28431,0.61523,0.61569
1.432,1,0.66178,0.3,0.60938,0.60588
1.44,1,0.66764,0.25882,0.64453,0.61961
1.448,1,0.67253,0.2451,0.67969,0.62549
1.456,1,0.67546,0.29412,0.66992,0.5902
1.464,1,0.67742,0.51569,0.57031,0.47059
1.472,1,0.6784,0.69608,0.38477,0.37059
1.48,1,0.6784,0.78627,0.22461,0.3451
1.488,1,0.67644,0.60588,0.18555,0.50588
1.496,1,0.67449,0.3902,0.33984,0.62941
1.504,1,0.67155,0.33529,0.48047,0.62549
1.512,1,0.66667,0.29412,0.57031,0.61961
1.52,0.99902,0.66276,0.26471,0.625,0.63529
1.528,0.99609,0.65787,0.25882,0.64062,0.62549
1.536,0.99218,0.65396,0.25882,0.64453,0.62549
1.544,0.98925,0.65005,0.2549,0.65039,0.62549
1.552,0.98534,0.64614,0.27451,0.65039,0.6098
1.56,0.98143,0.64223,0.2902,0.62891,0.60588
1.568,0.97849,0.63832,0.25882,0.64062,0.61961
1.576,0.97458,0.63343,0.2549,0.65039,0.62549
1.584,0.97067,0.62757,0.26863,0.65039,0.6098
1.592,0.96774,0.6217,0.27451,0.64453,0.61569
1.6,0.96481,0.61486,0.27451,0.64062,0.61569
1.608,0.96188,0.60802,0.28431,0.65039,0.60588
1.616,0.95992,0.60117,0.26471,0.64062,0.61961
1.624,0.95797,0.59531,0.25882,0.63477,0.61569
1.632,0.95601,0.58847,0.27451,0.65039,0.61569
1.64,0.95503,0.58065,0.26863,0.64453,0.61961
1.648,0.95308,0.57283,0.29412,0.64453,0.6
1.656,0.9521,0.565,0.2902,0.65039,0.60588
1.664,0.95112,0.55718,0.30392,0.62891,0.6
1.672,0.95015,0.55034,0.31373,0.62891,0.5902
1.68,0.94819,0.54448,0.31373,0.63477,0.58431
1.688,0.94721,0.54057,0.31373,0.62891,0.58431
1.696,0.94624,0.53666,0.33529,0.61914,0.58039
1.704,0.94428,0.53275,0.34902,0.625,0.57059
1.712,0.9433,0.52884,0.35882,0.61523,0.56078
1.72,0.94135,0.52688,0.36471,0.61523,0.5549
1.728,0.94037,0.5259,0.39412,0.59961,0.53922
1.736,0.93939,0.52493,0.41569,0.59961,0.52941
1.744,0.93744,0.52297,0.41961,0.5957,0.51961
1.752,0.93548,0.52102,0.41569,0.60547,0.52549
1.76,0.93353,0.51808,0.4098,0.60938,0.51961
1.768,0.93157,0.51515,0.40392,0.61523,0.52941
1.776,0.92962,0.51124,0.39412,0.61914,0.53529
1.784,0.92669,0.50831,0.38039,0.62891,0.55098
1.792,0.92375,0.50538,0.37059,0.64062,0.5549
1.8,0.92082,0.50244,0.34902,0.64453,0.56078
1.808,0.91789,0.49853,0.33922,0.63477,0.57059
1.816,0.91398,0.4956,0.34902,0.62891,0.56471
1.824,0.91007,0.49267,0.33922,0.64062,0.57059
1.832,0.90616,0.48974,0.33922,0.63477,0.57451
1.84,0.90225,0.48583,0.33529,0.63477,0.58039
1.848,0.89834,0.48289,0.32941,0.62891,0.58039
1.856,0.89345,0.47996,0.32941,0.625,0.58039
1.864,0.88954,0.47801,0.32941,0.61914,0.58039
1.872,0.88563,0.47605,0.33529,0.62891,0.58039
1.88,0.87977,0.47507,0.33922,0.62891,0.58039
1.888,0.87488,0.47312,0.33529,0.62891,0.58431
1.896,0.86901,0.47214,0.3451,0.62891,0.58039
1.904,0.86315,0.47019,0.34902,0.62891,0.57451
1.912,0.8563,0.46823,0.33922,0.625,0.57451
1.92,0.84848,0.46628,0.32941,0.63477,0.58039
1.928,0.84066,0.46432,0.33922,0.63477,0.58039
1.936,0.83284,0.46139,0.32941,0.62891,0.5902
1.944,0.826,0.45846,0.33529,0.63477,0.58039
1.952,0.81916,0.45552,0.31373,0.64062,0.59608
1.96,0.81329,0.45357,0.32353,0.64453,0.5902
1.968,0.80645,0.45161,0.3451,0.64062,0.57451
1.976,0.80059,0.44966,0.36471,0.64453,0.56078
1.984,0.79472,0.44966,0.37451,0.63477,0.56471
1.992,0.78886,0.45064,0.38039,0.64453,0.56471
2,0.78299,0.45552,0.38431,0.63477,0.5549
2.008,0.77713,0.46334,0.40392,0.625,0.53922
2.016,0.77126,0.47507,0.4098,0.60938,0.53922
2.024,0.76637,0.49071,0.41569,0.60547,0.53529
2.032,0.76149,0.50831,0.38039,0.60938,0.55098
2.04,0.7566,0.52786,0.33922,0.61914,0.57451
2.048,0.75269,0.54741,0.32353,0.62891,0.59608
2.056,0.74976,0.56794,0.31961,0.62891,0.60588
2.064,0.74682,0.58749,0.27843,0.63477,0.61961
2.072,0.74487,0.60704,0.24902,0.62891,0.63529
2.08,0.74291,0.62366,0.24902,0.62891,0.64118
2.088,0.74096,0.63636,0.2549,0.62891,0.6451
2.096,0.73998,0.65005,0.2549,0.62891,0.63529
2.104,0.73803,0.65982,0.2549,0.62891,0.6451
2.112,0.73607,0.66764,0.26471,0.62891,0.63529
2.12,0.73412,0.67253,0.2451,0.64453,0.6451
2.128,0.73314,0.67644,0.20392,0.68555,0.65098
2.136,0.73021,0.67742,0.24902,0.67578,0.62941
2.144,0.72727,0.67644,0.46078,0.61523,0.50588
2.152,0.72336,0.67351,0.66078,0.41016,0.40392
2.16,0.71945,0.66862,0.7549,0.21484,0.3902
2.168,0.71457,0.66471,0.62941,0.16992,0.50588
2.176,0.70968,0.65982,0.39412,0.31055,0.65098
2.184,0.70283,0.65494,0.3098,0.44922,0.67647
2.192,0.69697,0.64809,0.29412,0.55078,0.64118
2.2,0.68719,0.64125,0.26863,0.61914,0.63529
2.208,0.67742,0.63441,0.24902,0.64453,0.64118
2.216,0.66471,0.62659,0.23333,0.6543,0.65098
2.224,0.65298,0.61877,0.21961,0.66406,0.6549
2.232,0.63734,0.60997,0.23922,0.6543,0.6451
2.24,0.6217,0.6002,0.23922,0.66016,0.65098
2.248,0.60411,0.5914,0.2451,0.6543,0.6451
2.256,0.58651,0.58065,0.22941,0.66016,0.65098
2.264,0.57087,0.57087,0.22941,0.66406,0.65098
2.272,0.55425,0.56012,0.23922,0.65039,0.6451
2.28,0.53861,0.55034,0.2451,0.6543,0.6451
2.288,0.52395,0.54154,0.23922,0.6543,0.6451
2.296,0.50733,0.53275,0.23922,0.65039,0.6451
2.304,0.49071,0.52297,0.2451,0.65039,0.64118
2.312,0.47214,0.5132,0.2451,0.65039,0.64118
2.32,0.45455,0.50342,0.24902,0.64453,0.64118
2.328,0.43793,0.49365,0.2451,0.64062,0.64118
2.336,0.42229,0.48387,0.23922,0.64453,0.6451
2.344,0.40665,0.47507,0.24902,0.63477,0.63529
2.352,0.39101,0.46628,0.25882,0.64062,0.62549
2.36,0.37439,0.4565,0.26471,0.62891,0.62941
2.368,0.35777,0.4477,0.28431,0.62891,0.61961
2.376,0.34018,0.44184,0.2902,0.625,0.61569
2.384,0.32258,0.43695,0.28431,0.61523,0.60588
2.392,0.30401,0.43109,0.30392,0.60547,0.6
2.4,0.28641,0.4262,0.3098,0.60547,0.59608
2.408,0.26882,0.42131,0.32941,0.59961,0.6
2.416,0.25122,0.41838,0.36471,0.5957,0.56078
2.424,0.23558,0.41544,0.38431,0.58984,0.55098
2.432,0.21994,0.41447,0.36471,0.58398,0.56078
2.44,0.20626,0.41349,0.33922,0.5957,0.58039
2.448,0.19159,0.41349,0.32353,0.60547,0.58431
2.456,0.17595,0.41349,0.31373,0.62891,0.59608
2.464,0.16031,0.41349,0.31961,0.63477,0.5902
2.472,0.14272,0.41349,0.30392,0.64453,0.6
2.48,0.12512,0.41251,0.30392,0.65039,0.60588
2.488,0.11046,0.40958,0.3098,0.65039,0.60588
2.496,0.094819,0.40665,0.3098,0.65039,0.6
2.504,0.080156,0.40371,0.3,0.6543,0.60588
2.512,0.066471,0.3998,0.29412,0.64453,0.60588
2.52,0.050831,0.39589,0.31373,0.63477,0.6
2.528,0.035191,0.39394,0.28431,0.65039,0.61961
2.536,0.018573,0.39198,0.3,0.64062,0.60588
2.544,0.001955,0.39101,0.2902,0.64453,0.61569
2.552,0.00097752,0.39003,0.2902,0.65039,0.6098
2.56,0,0.38905,0.2902,0.64453,0.61961
2.568,0,0.38416,0.3,0.64062,0.6098
2.576,0,0.37732,0.3098,0.63477,0.60588
2.584,0,0.37341,0.31373,0.63477,0.60588
2.592,0,0.37048,0.30392,0.64062,0.61569
2.6,0,0.36657,0.3,0.63477,0.61961
2.608,0,0.36461,0.30392,0.64062,0.60588
2.616,0,0.36266,0.2902,0.64062,0.61569
2.624,0,0.3607,0.31373,0.64453,0.6
2.632,0,0.35875,0.32941,0.64062,0.5902
2.64,0,0.35582,0.33922,0.64453,0.58431
2.648,0,0.35386,0.3451,0.65039,0.58039
2.656,0,0.35191,0.36471,0.64453,0.57059
2.664,0,0.34995,0.38039,0.64062,0.5549
2.672,0,0.34897,0.37451,0.62891,0.56471
2.68,0,0.34995,0.40392,0.61914,0.5451
2.688,0,0.35191,0.42941,0.60547,0.53922
2.696,0,0.35484,0.4098,0.59961,0.53922
2.704,0,0.3607,0.37059,0.61523,0.57059
2.712,0,0.37048,0.33529,0.61523,0.58431
2.72,0,0.38221,0.31961,0.62891,0.60588
2.728,0,0.39785,0.31373,0.625,0.60588
2.736,0,0.41544,0.31961,0.61914,0.60588
2.744,0,0.43402,0.26863,0.62891,0.63529
2.752,0,0.45357,0.2451,0.62891,0.6451
2.76,0,0.47214,0.24902,0.625,0.6451
2.768,0,0.48876,0.2549,0.62891,0.64118
2.776,0,0.50147,0.26863,0.625,0.62549
2.784,0,0.51124,0.25882,0.62891,0.64118
2.792,0,0.51906,0.23922,0.64453,0.6451
2.8,0,0.5259,0.20392,0.67578,0.66078
2.808,0,0.53177,0.26863,0.65039,0.61961
2.816,0,0.53568,0.49412,0.61523,0.49412
2.824,0,0.53763,0.66078,0.41992,0.4
2.832,0,0.54057,0.74118,0.23047,0.4098
2.84,0,0.54154,0.61961,0.19531,0.5098
2.848,0,0.54154,0.39412,0.33984,0.6549
2.856,0,0.54154,0.31961,0.45508,0.67647
2.864,0,0.54057,0.2902,0.55078,0.65098
2.872,0,0.53861,0.26863,0.60938,0.63529
2.88,0,0.53666,0.25882,0.63477,0.63529
2.888,0,0.53372,0.21961,0.65039,0.65098
2.896,0,0.53079,0.21373,0.65039,0.6549
2.904,0,0.52688,0.23922,0.65039,0.65098
2.912,0,0.52199,0.22941,0.65039,0.6451
2.92,0,0.51613,0.24902,0.65039,0.65098
2.928,0,0.50929,0.27451,0.64062,0.62549
2.936,0,0.50244,0.22941,0.65039,0.6451
2.944,0,0.4956,0.21961,0.65039,0.65098
2.952,0,0.48876,0.25882,0.64453,0.62941
2.96,0,0.48289,0.2451,0.63477,0.64118
2.968,0,0.47605,0.26471,0.64062,0.6451
2.976,0,0.47019,0.28431,0.625,0.61569
2.984,0,0.46432,0.24902,0.63477,0.62941
2.992,0,0.45748,0.23922,0.64062,0.64118
3,0.0029325,0.45064,0.26471,0.625,0.62941
3.008,0.0068426,0.44282,0.24902,0.62891,0.63529
3.016,0.014663,0.43695,0.2451,0.62891,0.64118
3.024,0.02346,0.43206,0.28431,0.62891,0.61569
3.032,0.031281,0.42717,0.27451,0.625,0.61961
3.04,0.039101,0.42229,0.27843,0.61523,0.61569
3.048,0.045943,0.41935,0.3098,0.60547,0.60588
3.056,0.053763,0.4174,0.30392,0.60547,0.60588
3.064,0.060606,0.41544,0.32353,0.60547,0.58039
3.072,0.068426,0.41349,0.35882,0.58398,0.56471
3.08,0.074291,0.41251,0.3451,0.58008,0.57451
3.088,0.081134,0.41153,0.33922,0.58398,0.58039
3.096,0.086022,0.41056,0.4098,0.57031,0.53529
3.104,0.091887,0.41056,0.37451,0.57422,0.55098
3.112,0.095797,0.41056,0.36471,0.58008,0.56078
3.12,0.10068,0.41153,0.3902,0.58008,0.55098
3.128,0.10459,0.41153,0.37059,0.59961,0.5549
3.136,0.1085,0.41056,0.33529,0.625,0.57451
3.144,0.11241,0.40958,0.31961,0.63477,0.58039
3.152,0.11535,0.40762,0.32941,0.64453,0.58039
3.16,0.11828,0.40665,0.33529,0.62891,0.58039
3.168,0.12023,0.40469,0.33922,0.62891,0.58431
3.176,0.12219,0.40371,0.31961,0.64062,0.5902
3.184,0.12414,0.40371,0.32941,0.62891,0.58431
3.192,0.1261,0.40274,0.32353,0.62891,0.59608
3.2,0.12805,0.40274,0.31373,0.64062,0.5902
3.208,0.12903,0.40274,0.31961,0.65039,0.5902
3.216,0.13099,0.40176,0.31373,0.63477,0.6
3.224,0.13294,0.40176,0.32941,0.62891,0.59608
3.232,0.1349,0.40078,0.32353,0.63477,0.6
3.24,0.13587,0.3998,0.32353,0.64062,0.5902
3.248,0.13783,0.3998,0.32353,0.63477,0.5902
3.256,0.14076,0.39883,0.3451,0.62891,0.58039
3.264,0.1437,0.39785,0.35882,0.625,0.57451
3.272,0.14761,0.39687,0.33922,0.63477,0.58039
3.28,0.15054,0.39589,0.33922,0.63477,0.58039
3.288,0.15445,0.39492,0.33922,0.62891,0.58039
3.296,0.15836,0.39296,0.33922,0.625,0.58039
3.304,0.16227,0.39198,0.3451,0.62891,0.58039
3.312,0.16618,0.39101,0.37059,0.62891,0.56471
3.32,0.17107,0.39003,0.38431,0.62891,0.5549
3.328,0.17595,0.38905,0.4098,0.63477,0.53529
3.336,0.1828,0.3871,0.4098,0.64062,0.53922
3.344,0.18866,0.3871,0.43529,0.625,0.52549
3.352,0.1955,0.3871,0.47059,0.60547,0.5098
3.36,0.20332,0.38905,0.48039,0.59961,0.5
3.368,0.21017,0.39296,0.46078,0.59961,0.5098
3.376,0.21799,0.39883,0.43529,0.5957,0.52549
3.384,0.22385,0.40665,0.39412,0.60547,0.5451
3.392,0.23069,0.4174,0.38431,0.61523,0.56078
3.4,0.23656,0.43109,0.35882,0.62891,0.58431
3.408,0.24242,0.4477,0.33922,0.61914,0.59608
3.416,0.24829,0.4653,0.31961,0.625,0.60588
3.424,0.25415,0.48387,0.30392,0.61914,0.60588
3.432,0.26002,0.50244,0.2902,0.625,0.61569
3.44,0.26588,0.52004,0.31373,0.61523,0.60588
3.448,0.27175,0.53568,0.29412,0.61914,0.6098
3.456,0.27664,0.54936,0.3,0.61914,0.61569
3.464,0.28152,0.56012,0.30392,0.625,0.60588
3.472,0.28641,0.56794,0.26863,0.66992,0.61961
3.48,0.2913,0.57283,0.30392,0.64453,0.59608
3.488,0.29717,0.57771,0.50588,0.60938,0.48431
3.496,0.30205,0.58065,0.70588,0.41602,0.38039
3.504,0.30792,0.58162,0.82157,0.24609,0.34902
3.512,0.31378,0.58162,0.7098,0.19531,0.46078
3.52,0.32063,0.57967,0.46471,0.31445,0.6098
3.528,0.32649,0.57674,0.36471,0.43945,0.64118
3.536,0.33236,0.57185,0.33922,0.54492,0.6098
3.544,0.3392,0.56696,0.3,0.60547,0.61961
3.552,0.34604,0.56207,0.3,0.62891,0.6098
3.56,0.35288,0.55718,0.3098,0.62891,0.60588
3.568,0.35973,0.5523,0.28431,0.63477,0.61569
3.576,0.36755,0.54741,0.27451,0.64062,0.61961
3.584,0.37634,0.5435,0.2902,0.63477,0.60588
3.592,0.38612,0.53861,0.30392,0.63477,0.60588
3.6,0.39589,0.53372,0.29412,0.64453,0.6098
3.608,0.40469,0.52786,0.2902,0.64062,0.6
3.616,0.41349,0.52297,0.31961,0.62891,0.6
3.624,0.42229,0.51613,0.3098,0.62891,0.60588
3.632,0.43206,0.51124,0.30392,0.625,0.60588
3.64,0.44184,0.50538,0.2902,0.61914,0.6098
3.648,0.45161,0.49951,0.31373,0.61523,0.60588
3.656,0.46237,0.49365,0.3,0.62891,0.6098
3.664,0.4741,0.48778,0.32941,0.61523,0.5902
3.672,0.48583,0.48192,0.31961,0.61523,0.59608
3.68,0.49853,0.47605,0.33529,0.60938,0.5902
3.688,0.51222,0.47019,0.31961,0.61914,0.59608
3.696,0.52493,0.46432,0.31373,0.60547,0.60588
3.704,0.53763,0.45943,0.32353,0.60938,0.59608
3.712,0.55034,0.45552,0.32941,0.60547,0.5902
3.72,0.56207,0.45357,0.33529,0.60547,0.5902
3.728,0.5738,0.45259,0.31373,0.60547,0.58431
3.736,0.58651,0.45259,0.36471,0.58984,0.56471
3.744,0.59922,0.45259,0.40392,0.58398,0.53922
3.752,0.6129,0.45357,0.40392,0.58008,0.55098
3.76,0.62561,0.45357,0.41569,0.58008,0.52941
3.768,0.63832,0.45357,0.42941,0.57422,0.52941
3.776,0.65103,0.45357,0.42549,0.57031,0.52941
3.784,0.66276,0.45357,0.43529,0.57031,0.52549
3.792,0.67546,0.45259,0.42549,0.58398,0.52941
3.8,0.68817,0.45161,0.3902,0.60547,0.55098
3.808,0.70088,0.45064,0.40392,0.60547,0.5451
3.816,0.71359,0.45064,0.4,0.60547,0.55098
3.824,0.72727,0.44966,0.40392,0.61914,0.55098
3.832,0.73998,0.44868,0.3451,0.62891,0.57451
3.84,0.75367,0.44868,0.32941,0.62891,0.58431
3.848,0.7654,0.44868,0.32353,0.63477,0.5902
3.856,0.7781,0.44673,0.3451,0.63477,0.58039
3.864,0.78886,0.44575,0.3549,0.625,0.57451
3.872,0.79961,0.44477,0.34902,0.61523,0.5902
3.88,0.80841,0.44282,0.3549,0.61914,0.58039
3.888,0.8172,0.44086,0.36471,0.61523,0.58039
3.896,0.826,0.43891,0.3549,0.61914,0.58039
3.904,0.83382,0.43695,0.33922,0.60938,0.5902
3.912,0.84164,0.435,0.33529,0.61523,0.59608
3.92,0.84946,0.43304,0.33922,0.625,0.5902
3.928,0.85533,0.43011,0.32353,0.62891,0.59608
3.936,0.86119,0.42815,0.36471,0.61523,0.58039
3.944,0.86706,0.4262,0.35882,0.625,0.57451
3.952,0.87195,0.42326,0.36471,0.61914,0.58431
3.96,0.87683,0.42033,0.33529,0.62891,0.59608
3.968,0.8827,0.4174,0.3549,0.625,0.57451
3.976,0.88759,0.41447,0.36471,0.61914,0.56471
3.984,0.89345,0.41251,0.35882,0.63477,0.57059
3.992,0.89932,0.41056,0.38039,0.62891,0.5549
4,0.90518,0.4086,0.40392,0.61914,0.53922
4.008,0.91007,0.40665,0.42941,0.625,0.52549
4.016,0.91593,0.40567,0.43922,0.61914,0.51961
