Time [s], RESP, II, V, AVR, PLETH
1.256,0.28606,0.019531,0.64118,0.89453,0.71652
1.264,0.28851,-0.044922,0.72157,0.93555,0.71261
1.272,0.29095,-0.09375,0.72549,0.96484,0.70577
1.28,0.29095,-0.11914,0.74118,0.98047,0.69599
1.288,0.2934,-0.13867,0.7451,0.98438,0.68328
1.296,0.2934,-0.14453,0.75098,0.99023,0.66764
1.304,0.2934,-0.13867,0.7549,0.98438,0.652
1.312,0.29584,-0.14453,0.7549,0.99023,0.63539
1.32,0.29584,-0.12891,0.7549,0.98047,0.61877
1.328,0.29584,-0.13477,0.75098,0.98438,0.60411
1.336,0.2934,-0.125,0.7549,0.97461,0.59042
1.344,0.2934,-0.11914,0.76078,0.96875,0.57576
1.352,0.2934,-0.11523,0.7549,0.96484,0.56109
1.36,0.29095,-0.11914,0.7549,0.96875,0.54839
1.368,0.28851,-0.125,0.7549,0.98047,0.53666
1.376,0.28851,-0.10938,0.76667,0.96875,0.5259
1.384,0.28606,-0.099609,0.76667,0.96484,0.51613
1.392,0.28362,-0.089844,0.77059,0.95898,0.50635
1.4,0.28117,-0.070312,0.77059,0.94531,0.49756
1.408,0.27873,-0.058594,0.77647,0.93945,0.48974
1.416,0.27628,-0.029297,0.78627,0.91992,0.48192
1.424,0.27384,-0.0097656,0.78039,0.9043,0.47507
1.432,0.27139,0.019531,0.7902,0.88477,0.46921
1.44,0.26895,0.060547,0.7902,0.875,0.46334
1.448,0.2665,0.080078,0.78627,0.85547,0.45748
1.456,0.26406,0.10547,0.78039,0.83984,0.45161
1.464,0.26161,0.12109,0.77647,0.83008,0.44575
1.472,0.25917,0.11523,0.76667,0.83398,0.43891
1.48,0.25428,0.125,0.76667,0.82422,0.43304
1.488,0.25183,0.099609,0.7451,0.83984,0.42815
1.496,0.24939,0.089844,0.74118,0.84375,0.42326
1.504,0.24694,0.054688,0.72549,0.86523,0.4174
1.512,0.24205,0.03125,0.72157,0.86914,0.41251
1.52,0.23961,-0.013672,0.7,0.89453,0.40567
1.528,0.23716,-0.058594,0.68039,0.92383,0.39883
1.536,0.23227,-0.083984,0.67059,0.93945,0.39296
1.544,0.22983,-0.10352,0.66471,0.94531,0.3871
1.552,0.22494,-0.125,0.66078,0.95898,0.38025
1.56,0.22005,-0.125,0.66471,0.96484,0.37439
1.568,0.21516,-0.12891,0.66471,0.96484,0.3695
1.576,0.21027,-0.13867,0.66078,0.96875,0.36559
1.584,0.20538,-0.14453,0.66078,0.96875,0.36168
1.592,0.20049,-0.13867,0.66471,0.97461,0.35777
1.6,0.1956,-0.13867,0.66471,0.96875,0.35288
1.608,0.19071,-0.125,0.67059,0.95898,0.348
1.616,0.18826,-0.11914,0.67059,0.96484,0.34213
1.624,0.18337,-0.11523,0.67647,0.95508,0.33822
1.632,0.18093,-0.10938,0.67647,0.94922,0.33529
1.64,0.17604,-0.11914,0.67059,0.95898,0.3304
1.648,0.17359,-0.11523,0.67059,0.95508,0.32551
1.656,0.17115,-0.10938,0.66471,0.95898,0.3216
1.664,0.1687,-0.099609,0.66471,0.94531,0.31769
1.672,0.16626,-0.10938,0.6549,0.95508,0.31476
1.68,0.16381,-0.10352,0.65098,0.95898,0.31085
1.688,0.16137,-0.09375,0.65098,0.94531,0.30792
1.696,0.16137,-0.099609,0.6451,0.94922,0.30401
1.704,0.15892,-0.09375,0.6451,0.94922,0.3001
1.712,0.15892,-0.083984,0.6549,0.93945,0.29717
1.72,0.15892,-0.054688,0.66471,0.91992,0.29326
1.728,0.15892,-0.044922,0.68039,0.91016,0.29228
1.736,0.15892,-0.089844,0.66471,0.92969,0.29228
1.744,0.15892,-0.099609,0.62549,0.93555,0.29423
1.752,0.15892,-0.10938,0.61961,0.94531,0.3001
1.76,0.15892,-0.10352,0.62549,0.93555,0.31085
1.768,0.15892,-0.11914,0.61569,0.92383,0.32747
1.776,0.15892,-0.09375,0.61961,0.92383,0.34995
1.784,0.15892,-0.10352,0.62549,0.94531,0.37732
1.792,0.15892,-0.11523,0.62941,0.95508,0.41153
1.8,0.15648,-0.11914,0.62941,0.95898,0.4477
1.808,0.15648,-0.11523,0.62941,0.96484,0.48485
1.816,0.15403,-0.11914,0.62941,0.96875,0.52297
1.824,0.15403,-0.11914,0.62941,0.95898,0.55523
1.832,0.15159,-0.10352,0.63529,0.94922,0.58358
1.84,0.14914,-0.099609,0.63529,0.95508,0.6129
1.848,0.1467,-0.11523,0.64118,0.94922,0.64125
1.856,0.14425,-0.17969,0.6549,0.99023,0.66764
1.864,0.14181,-0.074219,0.68627,0.9043,0.69013
1.872,0.13936,0.31445,0.5,0.62891,0.70968
1.88,0.13447,0.85547,0.094118,0.28516,0.72532
1.888,0.13203,1.1992,-0.28824,0.085938,0.73705
1.896,0.12958,0.68945,0.013725,0.45508,0.74389
1.904,0.12469,0.11523,0.48039,0.83398,0.74878
1.912,0.12225,-0.013672,0.6902,0.91016,0.74976
1.92,0.1198,-0.058594,0.72549,0.93945,0.7478
1.928,0.11736,-0.09375,0.73529,0.95898,0.74389
1.936,0.11491,-0.125,0.75098,0.98438,0.73705
1.944,0.11002,-0.14453,0.75098,0.99414,0.72825
1.952,0.10513,-0.14453,0.75098,0.98438,0.7175
1.96,0.10024,-0.12891,0.7549,0.97461,0.70577
1.968,0.095355,-0.13477,0.7549,0.98047,0.6911
1.976,0.090465,-0.12891,0.7549,0.97461,0.67546
1.984,0.085575,-0.13477,0.7549,0.98438,0.65885
1.992,0.080685,-0.11914,0.7549,0.97461,0.64223
2,0.075795,-0.11914,0.75098,0.97461,0.62463
2.008,0.070905,-0.11523,0.76078,0.96875,0.60899
2.016,0.06357,-0.10938,0.76078,0.96875,0.59335
2.024,0.05868,-0.11914,0.76667,0.97461,0.57967
2.032,0.05379,-0.10938,0.77059,0.96875,0.56794
2.04,0.046455,-0.099609,0.77059,0.96875,0.55718
2.048,0.041565,-0.09375,0.77647,0.96484,0.54741
2.056,0.03423,-0.074219,0.78627,0.94531,0.53763
2.064,0.026895,-0.048828,0.7902,0.93555,0.52884
2.072,0.01956,-0.035156,0.79608,0.92383,0.51906
2.08,0.01467,0.0058594,0.8,0.89453,0.51026
2.088,0.007335,0.025391,0.81176,0.87891,0.50049
2.096,0.002445,0.060547,0.8,0.86914,0.49169
2.104,-0.00489,0.085938,0.79608,0.84961,0.48387
2.112,-0.00978,0.10547,0.79608,0.84375,0.47605
2.12,-0.017115,0.125,0.7902,0.83008,0.46921
2.128,-0.02445,0.11523,0.77647,0.83008,0.46334
2.136,-0.031785,0.11133,0.77059,0.83008,0.4565
2.144,-0.03912,0.095703,0.76078,0.83984,0.44966
2.152,-0.046455,0.085938,0.75098,0.83984,0.44282
2.16,-0.05379,0.035156,0.73529,0.86523,0.43597
2.168,-0.061125,-0.0039062,0.72157,0.88867,0.42815
2.176,-0.06846,-0.044922,0.7,0.9043,0.42131
2.184,-0.075795,-0.070312,0.6902,0.92383,0.41349
2.192,-0.08313,-0.09375,0.68039,0.93945,0.40665
2.2,-0.090465,-0.11914,0.66471,0.95508,0.3998
2.208,-0.0978,-0.12891,0.66471,0.96484,0.39394
2.216,-0.10513,-0.12891,0.66471,0.95898,0.38807
2.224,-0.11247,-0.13477,0.67059,0.96484,0.38221
2.232,-0.1198,-0.13867,0.67059,0.96875,0.37732
2.24,-0.12714,-0.125,0.67647,0.94922,0.37243
2.248,-0.13203,-0.13477,0.67059,0.96484,0.36657
2.256,-0.13936,-0.12891,0.67059,0.96875,0.36168
2.264,-0.14425,-0.11914,0.67647,0.95898,0.35679
2.272,-0.15159,-0.125,0.67059,0.96484,0.35191
2.28,-0.15648,-0.125,0.67059,0.96875,0.34604
2.288,-0.16381,-0.11914,0.67647,0.96484,0.34018
2.296,-0.1687,-0.11523,0.67059,0.95898,0.33333
2.304,-0.17359,-0.099609,0.67647,0.94531,0.32747
2.312,-0.18093,-0.09375,0.67059,0.93945,0.3216
2.32,-0.18582,-0.10938,0.6549,0.95508,0.31769
2.328,-0.18826,-0.099609,0.6549,0.94531,0.31476
2.336,-0.19071,-0.099609,0.6549,0.94922,0.31281
2.344,-0.19315,-0.089844,0.6549,0.93555,0.30987
2.352,-0.1956,-0.099609,0.6549,0.94531,0.30596
2.36,-0.19804,-0.089844,0.6549,0.93945,0.30108
2.368,-0.19804,-0.054688,0.67059,0.92383,0.29521
2.376,-0.20049,-0.044922,0.68627,0.91406,0.29032
2.384,-0.20049,-0.070312,0.68039,0.92383,0.28641
2.392,-0.20049,-0.099609,0.64118,0.94531,0.28543
2.4,-0.20049,-0.083984,0.63529,0.92383,0.28739
2.408,-0.20049,-0.080078,0.62941,0.92383,0.29423
2.416,-0.20049,-0.11914,0.61961,0.94531,0.30596
2.424,-0.20049,-0.11914,0.61569,0.94531,0.32063
2.432,-0.20049,-0.10938,0.62941,0.95508,0.3392
2.44,-0.20049,-0.11914,0.62941,0.96484,0.36461
2.448,-0.20049,-0.11914,0.63529,0.95898,0.39492
2.456,-0.20049,-0.11914,0.63529,0.96875,0.42913
2.464,-0.20049,-0.11523,0.64118,0.95508,0.46432
2.472,-0.20049,-0.11914,0.64118,0.96875,0.49951
2.48,-0.20049,-0.11914,0.64118,0.96484,0.53372
2.488,-0.20049,-0.10938,0.6451,0.96484,0.56598
2.496,-0.20049,-0.099609,0.6451,0.95508,0.59531
2.504,-0.19804,-0.1543,0.6549,0.98438,0.62072
2.512,-0.19804,-0.18359,0.6902,1,0.64321
2.52,-0.19804,0.099609,0.6098,0.77539,0.65885
2.528,-0.19804,0.57031,0.26863,0.46094,0.67058
2.536,-0.1956,1.0254,-0.15686,0.16602,0.67351
2.544,-0.1956,1.1035,-0.30784,0.14062,0.67058
2.552,-0.1956,0.24023,0.2902,0.74414,0.6696
2.56,-0.1956,0.019531,0.62941,0.88867,0.66862
2.568,-0.1956,-0.035156,0.72549,0.92383,0.66569
2.576,-0.1956,-0.080078,0.74118,0.94922,0.6608
2.584,-0.1956,-0.11914,0.75098,0.97461,0.65396
2.592,-0.19804,-0.12891,0.75098,0.98438,0.64418
2.6,-0.19804,-0.125,0.7549,0.98438,0.63441
2.608,-0.19804,-0.12891,0.75098,0.98438,0.6217
2.616,-0.20049,-0.11914,0.7549,0.96875,0.60802
2.624,-0.20049,-0.11914,0.7549,0.96875,0.59433
2.632,-0.20293,-0.11523,0.76078,0.96875,0.58162
2.64,-0.20538,-0.11914,0.7549,0.96875,0.56696
2.648,-0.20538,-0.11523,0.75098,0.96875,0.5523
2.656,-0.20782,-0.11914,0.75098,0.96875,0.53763
2.664,-0.20782,-0.11523,0.75098,0.96484,0.52493
2.672,-0.21027,-0.10938,0.7549,0.96875,0.51222
2.68,-0.21271,-0.10352,0.76078,0.96484,0.50049
2.688,-0.21516,-0.099609,0.76078,0.96875,0.48974
2.696,-0.22005,-0.083984,0.77059,0.95508,0.48094
2.704,-0.22249,-0.074219,0.77059,0.94531,0.47214
2.712,-0.22738,-0.054688,0.77647,0.93945,0.4653
2.72,-0.22983,-0.035156,0.78627,0.92383,0.45846
2.728,-0.23227,-0.0039062,0.79608,0.9043,0.45357
2.736,-0.23472,0.015625,0.79608,0.88867,0.44575
2.744,-0.23716,0.060547,0.8,0.85547,0.43793
2.752,-0.23961,0.085938,0.79608,0.84375,0.43109
2.76,-0.2445,0.099609,0.79608,0.83984,0.42326
2.768,-0.24694,0.11133,0.79608,0.83008,0.41642
2.776,-0.25183,0.13086,0.7902,0.81445,0.40958
2.784,-0.25428,0.125,0.78039,0.82422,0.40274
2.792,-0.25672,0.125,0.77647,0.81445,0.39687
2.8,-0.25917,0.10547,0.77059,0.81055,0.39003
2.808,-0.26406,0.064453,0.75098,0.84375,0.38319
2.816,-0.2665,0.019531,0.73137,0.875,0.37732
2.824,-0.26895,-0.025391,0.71569,0.89453,0.37243
2.832,-0.27139,-0.054688,0.7,0.91406,0.36852
2.84,-0.27628,-0.083984,0.68627,0.92969,0.36559
2.848,-0.27873,-0.10352,0.67059,0.94531,0.36168
2.856,-0.28117,-0.11523,0.66471,0.94531,0.35777
2.864,-0.28362,-0.125,0.66471,0.95508,0.35386
2.872,-0.28851,-0.13477,0.66078,0.96484,0.348
2.88,-0.29095,-0.11914,0.66471,0.95898,0.34213
2.888,-0.2934,-0.125,0.66471,0.95508,0.33724
2.896,-0.29584,-0.125,0.66471,0.96484,0.33138
2.904,-0.29829,-0.11914,0.66471,0.95898,0.32649
2.912,-0.30073,-0.10938,0.67059,0.95508,0.3216
2.92,-0.30318,-0.10938,0.66471,0.94922,0.31867
2.928,-0.30562,-0.11523,0.66471,0.95508,0.31476
2.936,-0.30562,-0.10938,0.66471,0.95508,0.31183
2.944,-0.30807,-0.099609,0.66471,0.94531,0.3089
2.952,-0.30807,-0.09375,0.66078,0.94531,0.30596
2.96,-0.30807,-0.09375,0.6549,0.94531,0.30205
2.968,-0.30807,-0.089844,0.6549,0.93555,0.29912
2.976,-0.30562,-0.099609,0.65098,0.94531,0.29521
2.984,-0.30562,-0.09375,0.65098,0.94531,0.2913
2.992,-0.30318,-0.083984,0.65098,0.92969,0.28641
3,-0.30318,-0.09375,0.63529,0.94531,0.28152
3.008,-0.30073,-0.099609,0.63529,0.94531,0.27664
3.016,-0.29829,-0.09375,0.64118,0.94531,0.27175
3.024,-0.2934,-0.048828,0.66078,0.91992,0.26784
3.032,-0.29095,-0.039062,0.67059,0.91016,0.26491
3.04,-0.28851,-0.054688,0.68039,0.91992,0.26197
3.048,-0.28362,-0.089844,0.63529,0.92969,0.261
3.056,-0.28117,-0.09375,0.61569,0.93945,0.261
3.064,-0.27873,-0.080078,0.61961,0.92383,0.26588
3.072,-0.27384,-0.10352,0.60588,0.92383,0.27566
3.08,-0.27139,-0.11523,0.60588,0.93555,0.29032
3.088,-0.26895,-0.09375,0.61569,0.92969,0.31183
3.096,-0.2665,-0.089844,0.62941,0.93945,0.33822
3.104,-0.26406,-0.10352,0.61961,0.95508,0.36852
3.112,-0.26161,-0.10938,0.61961,0.96484,0.40078
3.12,-0.25917,-0.10352,0.61961,0.95898,0.43011
3.128,-0.25672,-0.10352,0.61961,0.96484,0.45748
3.136,-0.25428,-0.099609,0.61961,0.95508,0.48583
3.144,-0.25183,-0.089844,0.62549,0.94922,0.5132
3.152,-0.24939,-0.09375,0.62941,0.94922,0.53861
3.16,-0.24694,-0.12891,0.63529,0.96484,0.56012
3.168,-0.2445,-0.16406,0.66471,0.98047,0.57869
3.176,-0.24205,0.041016,0.68627,0.82031,0.59335
3.184,-0.23961,0.44922,0.3549,0.53516,0.60411
3.192,-0.23961,0.93555,-0.096078,0.2207,0.61095
3.2,-0.23716,1.0645,-0.30784,0.15039,0.61388
3.208,-0.23472,0.3457,0.17451,0.67969,0.61388
3.216,-0.23227,0.050781,0.57059,0.875,0.60997
3.224,-0.23227,-0.0039062,0.70588,0.9043,0.60411
3.232,-0.22983,-0.058594,0.72549,0.93945,0.59726
3.24,-0.22983,-0.089844,0.73529,0.95508,0.58847
3.248,-0.22983,-0.10938,0.7451,0.96875,0.57869
3.256,-0.22738,-0.11914,0.75098,0.97461,0.56794
3.264,-0.22738,-0.10938,0.75098,0.96875,0.55523
3.272,-0.22738,-0.10352,0.7549,0.96875,0.54154
3.28,-0.22738,-0.11523,0.75098,0.96875,0.52688
3.288,-0.22738,-0.11523,0.7549,0.96875,0.5132
3.296,-0.22738,-0.10352,0.75098,0.96484,0.49951
3.304,-0.22738,-0.11523,0.7549,0.96875,0.48583
3.312,-0.22738,-0.10352,0.76078,0.96484,0.4741
3.32,-0.22983,-0.11523,0.76078,0.96875,0.46432
3.328,-0.23227,-0.10352,0.76078,0.96875,0.4565
3.336,-0.23472,-0.099609,0.76667,0.96484,0.44966
3.344,-0.23472,-0.099609,0.76078,0.96484,0.44282
3.352,-0.23716,-0.089844,0.77059,0.95508,0.43597
3.36,-0.23961,-0.074219,0.77059,0.94531,0.42913
3.368,-0.24205,-0.054688,0.78627,0.92969,0.42229
3.376,-0.24205,-0.029297,0.78627,0.92383,0.41642
3.384,-0.2445,0,0.7902,0.90039,0.40958
3.392,-0.24694,0.019531,0.7902,0.88477,0.40274
3.4,-0.24694,0.054688,0.79608,0.86914,0.39785
3.408,-0.24939,0.085938,0.7902,0.84961,0.39101
3.416,-0.25183,0.11523,0.79608,0.83008,0.38416
3.424,-0.25183,0.125,0.78039,0.83008,0.37928
3.432,-0.25428,0.13477,0.78039,0.82031,0.37537
3.44,-0.25428,0.14062,0.77647,0.80469,0.3695
3.448,-0.25672,0.15039,0.78039,0.78906,0.36461
3.456,-0.25672,0.12109,0.77059,0.81445,0.3607
3.464,-0.25672,0.076172,0.75098,0.83984,0.35679
3.472,-0.25917,0.041016,0.74118,0.85938,0.35191
3.48,-0.25917,0,0.72157,0.87891,0.34702
3.488,-0.25917,-0.039062,0.69608,0.9043,0.34213
3.496,-0.25917,-0.064453,0.68039,0.92383,0.33627
3.504,-0.26161,-0.083984,0.66471,0.93555,0.3304
3.512,-0.26161,-0.09375,0.6549,0.93555,0.32551
3.52,-0.26161,-0.10938,0.6549,0.94531,0.3216
3.528,-0.26161,-0.11523,0.6549,0.94922,0.31769
3.536,-0.26161,-0.11914,0.6549,0.95898,0.31378
3.544,-0.26161,-0.11523,0.6549,0.95508,0.30987
3.552,-0.26161,-0.099609,0.66078,0.93945,0.30596
3.56,-0.25917,-0.11523,0.6549,0.95508,0.30303
3.568,-0.25672,-0.11914,0.65098,0.95898,0.29912
3.576,-0.25428,-0.11523,0.6549,0.95508,0.29619
3.584,-0.25183,-0.11914,0.6549,0.95508,0.29228
3.592,-0.24694,-0.099609,0.6549,0.94922,0.28837
3.6,-0.24205,-0.089844,0.6451,0.93945,0.28446
3.608,-0.23716,-0.083984,0.65098,0.92969,0.27957
3.616,-0.23227,-0.099609,0.6451,0.94531,0.27566
3.624,-0.22738,-0.10938,0.64118,0.94922,0.2737
3.632,-0.22005,-0.10938,0.63529,0.94922,0.27175
3.64,-0.21516,-0.10938,0.63529,0.94922,0.26882
3.648,-0.20782,-0.099609,0.63529,0.94531,0.26686
3.656,-0.19804,-0.09375,0.62941,0.94531,0.26295
3.664,-0.19071,-0.099609,0.62941,0.94531,0.25904
3.672,-0.18093,-0.10352,0.63529,0.94922,0.25513
3.68,-0.17359,-0.080078,0.65098,0.93555,0.2522
3.688,-0.16381,-0.048828,0.66078,0.91992,0.24829
3.696,-0.15648,-0.044922,0.67647,0.91016,0.24536
