Time [s], RESP, PLETH, II, V, AVR
1.032,0.45552,0.58847,0.10547,0.73529,0.79492
1.04,0.43011,0.59042,0.10547,0.73529,0.78906
1.048,0.40078,0.58944,0.10547,0.73529,0.78906
1.056,0.37243,0.58749,0.10547,0.73529,0.78516
1.064,0.34018,0.58553,0.11523,0.73529,0.7793
1.072,0.30792,0.58162,0.12109,0.73529,0.7793
1.08,0.27859,0.57674,0.12109,0.73529,0.7793
1.088,0.24927,0.57185,0.11523,0.73529,0.78516
1.096,0.2219,0.56696,0.125,0.73529,0.7793
1.104,0.19453,0.56012,0.12109,0.73529,0.78516
1.112,0.16422,0.55425,0.12109,0.73529,0.78516
1.12,0.13392,0.54643,0.11133,0.73529,0.79492
1.128,0.10166,0.53861,0.11523,0.73137,0.78906
1.136,0.068426,0.53079,0.10547,0.73529,0.79883
1.144,0.035191,0.52297,0.11133,0.73529,0.79492
1.152,0.001955,0.51613,0.11523,0.73529,0.79883
1.16,0.00097752,0.51026,0.11133,0.73137,0.79883
1.168,0,0.50244,0.11523,0.73137,0.81055
1.176,0,0.49462,0.10547,0.73137,0.81445
1.184,0,0.48583,0.11133,0.72549,0.81055
1.192,0,0.47801,0.12109,0.72549,0.81055
1.2,0,0.47019,0.13477,0.71569,0.80469
1.208,0,0.46334,0.14453,0.7098,0.79883
1.216,0,0.45552,0.16016,0.69608,0.78516
1.224,0,0.4477,0.17578,0.6902,0.77539
1.232,0,0.44086,0.17969,0.67059,0.75977
1.24,0,0.43304,0.19531,0.66078,0.74414
1.248,0,0.4262,0.20117,0.6549,0.73047
1.256,0,0.42033,0.20117,0.6451,0.71484
1.264,0,0.4174,0.20117,0.64118,0.69922
1.272,0,0.4262,0.19531,0.63529,0.68945
1.28,0,0.43988,0.20117,0.64118,0.68555
1.288,0,0.44575,0.18945,0.64118,0.67969
1.296,0,0.44575,0.19531,0.6451,0.67969
1.304,0,0.44282,0.18945,0.65098,0.67969
1.312,0,0.43891,0.20117,0.66078,0.67969
1.32,0,0.43402,0.18945,0.66078,0.68555
1.328,0,0.42815,0.20117,0.66078,0.67969
1.336,0,0.42424,0.18945,0.66471,0.68555
1.344,0,0.41935,0.18945,0.66471,0.68555
1.352,0,0.41447,0.18945,0.67059,0.68945
1.36,0,0.41153,0.18945,0.67059,0.68555
1.368,0,0.4086,0.17969,0.67059,0.68555
1.376,0,0.40469,0.18945,0.67059,0.68555
1.384,0,0.40078,0.20508,0.68039,0.67578
1.392,0,0.39785,0.21484,0.68627,0.66406
1.4,0,0.39296,0.22461,0.6902,0.65039
1.408,0,0.38905,0.23047,0.6902,0.64453
1.416,0,0.38416,0.24023,0.6902,0.64062
1.424,0,0.38123,0.23047,0.6902,0.64453
1.432,0,0.37928,0.24023,0.68627,0.64062
1.44,0,0.37928,0.23047,0.66471,0.65039
1.448,0,0.38123,0.21484,0.6549,0.66992
1.456,0,0.3871,0.19531,0.6549,0.69531
1.464,0,0.39589,0.18945,0.66078,0.69922
1.472,0,0.40665,0.18555,0.6549,0.70508
1.48,0,0.42033,0.17969,0.65098,0.70508
1.488,0,0.43597,0.17578,0.65098,0.70898
1.496,0,0.45161,0.17578,0.65098,0.71484
1.504,0,0.46823,0.17578,0.6549,0.70898
1.512,0,0.48485,0.17578,0.6451,0.70898
1.52,0,0.50147,0.17578,0.6451,0.70898
1.528,0,0.51808,0.17969,0.6451,0.70898
1.536,0,0.5347,0.16992,0.6451,0.70898
1.544,0,0.55034,0.15039,0.65098,0.72461
1.552,0,0.56305,0.13086,0.65098,0.69531
1.56,0,0.57478,0.24609,0.58431,0.56445
1.568,0,0.58749,0.47461,0.37059,0.30078
1.576,0,0.6002,0.75977,0.084314,0
1.584,0,0.6129,0.84375,-0.066667,-0.058594
1.592,0,0.62366,0.58008,0.084314,0.44531
1.6,0,0.63343,0.27539,0.3098,0.78516
1.608,0,0.64223,0.13086,0.4902,0.83008
1.616,0,0.64809,0.13477,0.62549,0.79883
1.624,0,0.65298,0.11523,0.69608,0.79883
1.632,0,0.65787,0.11523,0.72157,0.78906
1.64,0,0.66178,0.10547,0.73137,0.79492
1.648,0,0.66471,0.10547,0.73529,0.78906
1.656,0,0.66667,0.10547,0.73529,0.78906
1.664,0,0.6696,0.10547,0.73529,0.78516
1.672,0,0.67155,0.11133,0.73529,0.78906
1.68,0,0.67351,0.11523,0.73529,0.78516
1.688,0,0.67253,0.11133,0.73529,0.78516
1.696,0,0.67058,0.12109,0.73529,0.7793
1.704,0,0.66764,0.11523,0.73529,0.7793
1.712,0,0.66178,0.12109,0.73529,0.7793
1.72,0,0.65494,0.12109,0.73529,0.7793
1.728,0,0.64614,0.125,0.74118,0.7793
1.736,0,0.63636,0.11523,0.73529,0.7793
1.744,0,0.62757,0.11523,0.73529,0.78906
1.752,0,0.61975,0.11523,0.73529,0.78906
1.76,0,0.61193,0.11523,0.73529,0.78906
1.768,0,0.60411,0.11523,0.73529,0.79492
1.776,0,0.59531,0.11133,0.73529,0.79883
1.784,0,0.58651,0.11523,0.73529,0.79883
1.792,0,0.57771,0.11133,0.73529,0.80469
1.8,0,0.56891,0.12109,0.73529,0.81055
1.808,0,0.55914,0.11523,0.73529,0.81055
1.816,0,0.55034,0.13086,0.73137,0.81055
1.824,0,0.54252,0.14453,0.72157,0.79883
1.832,0,0.5347,0.16016,0.7098,0.78906
1.84,0,0.52786,0.16992,0.70588,0.77539
1.848,0,0.52102,0.17969,0.6902,0.75977
1.856,0,0.51515,0.18555,0.68039,0.75391
1.864,0,0.50831,0.19531,0.67059,0.73047
1.872,0,0.50147,0.18945,0.66078,0.7207
1.88,0,0.49365,0.20117,0.65098,0.69531
1.888,0,0.48583,0.20117,0.6451,0.68555
1.896,0,0.47898,0.20117,0.65098,0.67969
1.904,0,0.47214,0.18945,0.65098,0.67578
1.912,0,0.46725,0.18945,0.6549,0.67969
1.92,0,0.46237,0.18555,0.6549,0.67969
1.928,0,0.45846,0.18555,0.66078,0.67969
1.936,0,0.45552,0.17578,0.66471,0.68555
1.944,0,0.45161,0.17969,0.66471,0.68555
1.952,0,0.44868,0.18555,0.67059,0.68555
1.96,0,0.44575,0.17969,0.67647,0.68555
1.968,0,0.44086,0.17969,0.67647,0.68555
1.976,0,0.43597,0.17969,0.68039,0.68555
1.984,0,0.43011,0.18555,0.68039,0.68555
1.992,0,0.42424,0.17578,0.68627,0.67969
2,0,0.4174,0.19531,0.69608,0.66992
2.008,0,0.41153,0.20117,0.70588,0.66992
2.016,0,0.40665,0.21484,0.7098,0.6543
2.024,0,0.40176,0.22461,0.7098,0.65039
2.032,0,0.39883,0.23438,0.70588,0.64062
2.04,0,0.39687,0.22461,0.7098,0.64453
2.048,0,0.39687,0.22461,0.70588,0.64062
2.056,0,0.39785,0.2207,0.68627,0.6543
2.064,0,0.40176,0.20508,0.67059,0.66992
2.072,0,0.40665,0.17578,0.67059,0.69531
2.08,0,0.41349,0.17578,0.67647,0.70508
2.088,0,0.42424,0.16992,0.67059,0.70898
2.096,0,0.43793,0.17578,0.67059,0.70898
2.104,0,0.45357,0.16016,0.66471,0.70898
2.112,0,0.47214,0.15625,0.66471,0.7207
2.12,0,0.49071,0.15039,0.66471,0.7207
2.128,0,0.50929,0.16016,0.66471,0.71484
2.136,0,0.52688,0.15625,0.66471,0.7207
2.144,0,0.54448,0.16016,0.66471,0.71484
2.152,0,0.55816,0.15625,0.66471,0.72461
2.16,0,0.56989,0.14453,0.66471,0.72461
2.168,0,0.58162,0.11133,0.66471,0.71484
2.176,0,0.59433,0.19531,0.61961,0.5957
2.184,0,0.60606,0.41602,0.42549,0.34961
2.192,0,0.61779,0.69531,0.14902,0.03125
2.2,0,0.62952,0.82031,-0.041176,-0.064453
2.208,0,0.64027,0.61914,0.07451,0.37109
2.216,0,0.65103,0.29492,0.3,0.75977
2.224,0,0.66178,0.12109,0.47451,0.83008
2.232,0,0.67058,0.13086,0.62549,0.80469
2.24,0,0.6784,0.11523,0.7,0.79492
2.248,0,0.68231,0.10547,0.73529,0.78906
2.256,0,0.68524,0.099609,0.75098,0.79492
2.264,0,0.68719,0.095703,0.7549,0.79492
2.272,0,0.68817,0.089844,0.7549,0.79883
2.28,0,0.68719,0.099609,0.7549,0.78906
2.288,0,0.68524,0.10547,0.75098,0.78516
2.296,0,0.68328,0.11133,0.7549,0.7793
2.304,0,0.68035,0.10547,0.75098,0.78906
2.312,0,0.67742,0.11133,0.7549,0.78516
2.32,0,0.67351,0.11133,0.7549,0.7793
2.328,0,0.6696,0.11523,0.75098,0.78516
2.336,0,0.66373,0.11133,0.7451,0.7793
2.344,0,0.65689,0.12109,0.75098,0.7793
2.352,0,0.65005,0.11133,0.75098,0.78516
2.36,0,0.64125,0.11133,0.75098,0.79492
2.368,0,0.63245,0.10547,0.75098,0.79492
2.376,0,0.62366,0.11133,0.75098,0.79492
2.384,0,0.61486,0.10547,0.75098,0.78906
2.392,0,0.60606,0.10547,0.75098,0.79883
2.4,0,0.59726,0.099609,0.75098,0.81055
2.408,0,0.58847,0.095703,0.75098,0.82031
2.416,0,0.57967,0.10547,0.7549,0.82031
2.424,0,0.57087,0.11523,0.7549,0.82422
2.432,0,0.56207,0.13086,0.7451,0.82031
2.44,0,0.5523,0.13086,0.73529,0.81055
2.448,0,0.54448,0.14453,0.72549,0.80469
2.456,0,0.53763,0.15625,0.7098,0.78906
2.464,0,0.53079,0.17578,0.7,0.76953
2.472,0,0.52395,0.17578,0.6902,0.75977
2.48,0,0.51808,0.18945,0.68039,0.73438
2.488,0,0.51222,0.18945,0.66471,0.71484
2.496,0,0.50733,0.20117,0.6549,0.69922
2.504,0,0.50147,0.18945,0.65098,0.68555
2.512,0,0.49658,0.18945,0.6549,0.67969
2.52,0,0.49071,0.18555,0.6549,0.67578
2.528,0,0.48485,0.18945,0.66471,0.66992
2.536,0,0.47801,0.18555,0.66471,0.67578
2.544,0,0.47116,0.18945,0.66471,0.67578
2.552,0,0.4653,0.17969,0.66471,0.68555
2.56,0,0.46041,0.18555,0.67059,0.67969
2.568,0,0.45552,0.17969,0.68039,0.68555
2.576,0,0.45064,0.18555,0.68039,0.67969
2.584,0,0.44673,0.17578,0.68627,0.68555
2.592,0,0.44282,0.17578,0.68039,0.68555
2.6,0,0.43891,0.17578,0.68627,0.67969
2.608,0,0.435,0.18555,0.6902,0.66992
2.616,0,0.43206,0.20508,0.7,0.66016
2.624,0,0.42815,0.21484,0.70588,0.65039
2.632,0,0.42522,0.22461,0.7098,0.63477
2.64,0,0.42131,0.23047,0.7098,0.63477
2.648,0,0.41838,0.23438,0.7098,0.62891
2.656,0,0.41642,0.22461,0.70588,0.63477
2.664,0,0.41447,0.22461,0.6902,0.64453
2.672,0,0.41349,0.20508,0.66471,0.66016
2.68,0,0.41349,0.19531,0.67059,0.67578
2.688,0,0.41642,0.16992,0.67647,0.69922
2.696,0,0.42229,0.17578,0.67059,0.70508
2.704,0,0.43011,0.16016,0.67059,0.70508
2.712,0,0.44282,0.16602,0.67059,0.69922
2.72,0,0.45846,0.16016,0.66471,0.70898
2.728,0,0.47507,0.16016,0.66471,0.70898
2.736,0,0.49365,0.16016,0.66471,0.70508
2.744,0,0.5132,0.16602,0.66471,0.70508
2.752,0,0.52981,0.16016,0.66471,0.70898
2.76,0,0.54448,0.16992,0.66471,0.70898
2.768,0,0.56109,0.15625,0.67059,0.70898
2.776,0,0.57771,0.11523,0.66471,0.70508
2.784,0,0.59335,0.16992,0.63529,0.61523
2.792,0,0.60899,0.35938,0.47451,0.40039
2.8,0,0.62366,0.61523,0.20392,0.080078
2.808,0,0.63636,0.80469,-0.031373,-0.070312
2.816,0,0.64712,0.67969,-0.037255,0.26562
2.824,0,0.65591,0.34961,0.26863,0.70508
2.832,0,0.66471,0.125,0.46078,0.82422
2.84,0,0.67155,0.13086,0.61569,0.79492
2.848,0,0.67644,0.125,0.70588,0.7793
2.856,0,0.68133,0.11133,0.73529,0.7793
2.864,0,0.68622,0.11523,0.7549,0.7793
2.872,0,0.6911,0.099609,0.76078,0.7793
2.88,0,0.69599,0.099609,0.76078,0.78906
2.888,0,0.6999,0.099609,0.76078,0.78906
2.896,0,0.70186,0.10547,0.76667,0.7793
2.904,0,0.70186,0.11133,0.76078,0.7793
2.912,0,0.6999,0.11523,0.76078,0.7793
2.92,0,0.69599,0.10547,0.76078,0.7793
2.928,0,0.69013,0.11523,0.76078,0.7793
2.936,0,0.68426,0.12109,0.76667,0.7793
2.944,0,0.67742,0.11523,0.76078,0.7793
2.952,0,0.67058,0.11523,0.76078,0.7793
2.96,0,0.66471,0.11523,0.76078,0.7793
2.968,0,0.65689,0.11133,0.76078,0.7793
2.976,0,0.64809,0.11133,0.76078,0.78516
2.984,0,0.63832,0.11523,0.76078,0.7793
2.992,0,0.62952,0.10547,0.76078,0.79492
3,0,0.6217,0.10547,0.76078,0.79492
3.008,0,0.61388,0.11523,0.76078,0.79883
3.016,0,0.60508,0.11133,0.76078,0.79883
3.024,0,0.59726,0.10547,0.76078,0.81445
3.032,0,0.58847,0.12109,0.7549,0.80469
3.04,0,0.57967,0.11523,0.76078,0.82031
3.048,0,0.57283,0.13086,0.7451,0.80469
3.056,0,0.56696,0.15039,0.73529,0.79883
3.064,0,0.56012,0.15625,0.72549,0.78906
3.072,0,0.55327,0.16602,0.71569,0.76953
3.08,0,0.54643,0.17578,0.7098,0.75391
3.088,0,0.53959,0.17578,0.6902,0.74023
3.096,0,0.53177,0.18555,0.68039,0.7207
3.104,0,0.52493,0.18555,0.66471,0.69922
3.112,0,0.51906,0.18945,0.66471,0.68555
3.12,0,0.5132,0.17969,0.66471,0.68555
3.128,0,0.50733,0.18555,0.66471,0.67969
3.136,0,0.50244,0.18945,0.66471,0.67578
3.144,0,0.49756,0.17969,0.67647,0.67969
3.152,0,0.49267,0.18555,0.67647,0.67578
3.16,0,0.4868,0.18555,0.68039,0.67969
3.168,0,0.48094,0.18945,0.68627,0.67578
3.176,0,0.47605,0.19531,0.68627,0.67969
3.184,0,0.47019,0.18945,0.6902,0.67969
3.192,0,0.46628,0.18555,0.69608,0.68555
3.2,0,0.46237,0.17969,0.6902,0.67969
3.208,0,0.45846,0.17578,0.69608,0.68555
3.216,0,0.45357,0.19531,0.70588,0.66992
3.224,0,0.44868,0.20117,0.7098,0.66016
3.232,0,0.44477,0.21484,0.71569,0.64453
3.24,0,0.44086,0.23438,0.71569,0.625
3.248,0,0.43793,0.24609,0.7098,0.625
3.256,0,0.43597,0.23047,0.72157,0.63477
3.264,0,0.43304,0.22461,0.7098,0.62891
3.272,0,0.43109,0.23047,0.69608,0.62891
3.28,0,0.43011,0.21484,0.67647,0.65039
3.288,0,0.43109,0.18945,0.67059,0.67578
3.296,0,0.43402,0.18555,0.68039,0.68555
3.304,0,0.43988,0.17578,0.67647,0.69531
3.312,0,0.44868,0.17578,0.67647,0.69531
3.32,0,0.45064,0.16602,0.67059,0.70898
3.328,0,0.44966,0.16992,0.67059,0.70508
3.336,0,0.45846,0.16016,0.67059,0.70898
3.344,0,0.46921,0.15625,0.67059,0.70898
3.352,0,0.47996,0.15625,0.67059,0.70898
3.36,0,0.49462,0.16992,0.67059,0.70508
3.368,0,0.51026,0.15625,0.67059,0.70898
3.376,0,0.52493,0.15039,0.66471,0.71484
3.384,0,0.54057,0.12109,0.67647,0.72461
3.392,0,0.55523,0.11133,0.66078,0.66992
3.4,0.0029325,0.56891,0.2793,0.53529,0.48438
3.408,0.0068426,0.58162,0.51562,0.2902,0.18555
3.416,0.012708,0.59238,0.76953,0.013725,-0.080078
3.424,0.01955,0.60313,0.78906,-0.041176,0.11523
3.432,0.025415,0.6129,0.42969,0.2,0.60938
3.44,0.031281,0.62072,0.16016,0.4098,0.83008
3.448,0.037146,0.62659,0.12109,0.57451,0.80469
3.456,0.043011,0.63148,0.125,0.68039,0.78906
3.464,0.048876,0.63636,0.13086,0.73137,0.7793
3.472,0.053763,0.64223,0.099609,0.75098,0.78906
3.48,0.059629,0.64712,0.10547,0.76078,0.79492
3.488,0.065494,0.65103,0.089844,0.76078,0.79883
3.496,0.070381,0.65396,0.11133,0.76667,0.78516
3.504,0.076246,0.65494,0.10547,0.76078,0.78516
3.512,0.080156,0.65494,0.11523,0.76078,0.7793
3.52,0.084066,0.652,0.11523,0.76078,0.77539
3.528,0.086999,0.64809,0.125,0.7549,0.77539
3.536,0.090909,0.64321,0.11523,0.76078,0.7793
3.544,0.093842,0.63832,0.10547,0.76078,0.78516
3.552,0.096774,0.63245,0.11133,0.76078,0.7793
3.56,0.099707,0.62659,0.11523,0.76078,0.7793
3.568,0.10166,0.62072,0.12109,0.76078,0.7793
3.576,0.10459,0.6129,0.11523,0.76078,0.78516
3.584,0.10753,0.60411,0.125,0.7549,0.7793
3.592,0.10948,0.59531,0.11133,0.7549,0.79492
3.6,0.11241,0.58553,0.11133,0.75098,0.78906
3.608,0.11437,0.57674,0.10547,0.75098,0.79492
3.616,0.11632,0.56794,0.11133,0.7549,0.79883
3.624,0.11828,0.55914,0.10547,0.7549,0.80469
3.632,0.12023,0.55034,0.11523,0.7549,0.80469
3.64,0.12219,0.54252,0.11523,0.7549,0.81445
3.648,0.12414,0.53568,0.125,0.7451,0.81055
3.656,0.1261,0.53079,0.13477,0.74118,0.80469
3.664,0.12805,0.52493,0.14453,0.73529,0.79883
3.672,0.13001,0.51906,0.15039,0.72549,0.79492
3.68,0.13196,0.51222,0.16602,0.7098,0.77539
3.688,0.13294,0.50538,0.17578,0.7,0.75977
3.696,0.1349,0.49951,0.17969,0.6902,0.73438
3.704,0.13587,0.49365,0.17969,0.68039,0.7207
3.712,0.13685,0.48876,0.18555,0.66471,0.70508
3.72,0.13685,0.48387,0.17969,0.66078,0.69531
3.728,0.13783,0.47898,0.18555,0.66078,0.68555
3.736,0.13881,0.4741,0.17969,0.66078,0.67578
3.744,0.13881,0.47019,0.18555,0.66471,0.67578
3.752,0.13978,0.46432,0.17969,0.66471,0.67578
3.76,0.14076,0.45846,0.17578,0.67059,0.68555
3.768,0.13978,0.45259,0.17969,0.67647,0.68555
3.776,0.13881,0.4477,0.17578,0.68039,0.68555
3.784,0.13783,0.44282,0.17578,0.68039,0.68555
3.792,0.13587,0.43793,0.18555,0.68627,0.67969
3.8,0.1349,0.43304,0.17578,0.68627,0.68555
3.808,0.13294,0.42913,0.17578,0.6902,0.68555
3.816,0.13196,0.42522,0.17578,0.68627,0.68555
3.824,0.13001,0.42131,0.17578,0.68039,0.68555
3.832,0.12805,0.41838,0.19531,0.6902,0.66992
3.84,0.1261,0.41447,0.20117,0.7,0.66016
3.848,0.12317,0.41251,0.21484,0.7098,0.64453
3.856,0.12121,0.40958,0.23047,0.7098,0.62891
3.864,0.1173,0.40762,0.23438,0.7098,0.625
3.872,0.11437,0.40371,0.24023,0.7098,0.62891
3.88,0.11144,0.40176,0.22461,0.7098,0.62891
3.888,0.1085,0.40078,0.2207,0.6902,0.63477
3.896,0.10557,0.40078,0.20508,0.67059,0.66016
3.904,0.10362,0.40274,0.18945,0.66471,0.67969
3.912,0.10166,0.40762,0.17578,0.67647,0.68945
3.92,0.099707,0.41447,0.16992,0.67647,0.69922
3.928,0.098729,0.42522,0.16992,0.68039,0.70898
3.936,0.096774,0.43695,0.15625,0.67059,0.70898
3.944,0.095797,0.45064,0.15625,0.66471,0.70508
3.952,0.093842,0.46334,0.15625,0.67059,0.70898
3.96,0.093842,0.47996,0.16016,0.66471,0.70508
3.968,0.093842,0.49658,0.16992,0.66471,0.69922
3.976,0.094819,0.51417,0.15625,0.67059,0.70898
3.984,0.096774,0.53079,0.16602,0.66471,0.69922
3.992,0.098729,0.54643,0.15039,0.67647,0.70898
4,0.10068,0.56109,0.12109,0.66471,0.70898
4.008,0.10264,0.57576,0.11523,0.6451,0.62891
4.016,0.10557,0.58749,0.32031,0.4902,0.42578
4.024,0.10948,0.59824,0.58398,0.21373,0.089844
4.032,0.11241,0.60704,0.78906,-0.037255,-0.099609
4.04,0.11632,0.61388,0.68945,-0.056863,0.19531
4.048,0.12023,0.61877,0.35547,0.24902,0.68555
4.056,0.12414,0.62268,0.12109,0.43529,0.83984
4.064,0.12805,0.62757,0.14062,0.6,0.78906
4.072,0.13196,0.63343,0.13086,0.69608,0.78516
4.08,0.13587,0.63832,0.12109,0.73137,0.7793
4.088,0.13881,0.64321,0.11523,0.75098,0.78516
4.096,0.14272,0.64809,0.11133,0.7549,0.78906
4.104,0.14565,0.652,0.10547,0.7549,0.78516
4.112,0.14858,0.65396,0.11133,0.76078,0.78516
4.12,0.15152,0.65494,0.10547,0.7549,0.78906
4.128,0.15445,0.65298,0.11523,0.76078,0.7793
4.136,0.1564,0.65005,0.11133,0.76078,0.7793
4.144,0.15836,0.64614,0.125,0.76078,0.77539
4.152,0.15934,0.64125,0.12109,0.7549,0.7793
4.16,0.16031,0.63734,0.125,0.7549,0.7793
