Time [s], RESP, PLETH, II, V, AVR
0.392,0.68133,0.36266,0.42969,0.5998,0.53906
0.4,0.66178,0.3607,0.42578,0.59491,0.54492
0.408,0.64321,0.3607,0.42578,0.5998,0.54492
0.416,0.62561,0.3607,0.42969,0.59002,0.54492
0.424,0.60899,0.35973,0.41992,0.59002,0.55469
0.432,0.59238,0.35875,0.41016,0.58023,0.57031
0.44,0.57478,0.35777,0.40039,0.58023,0.58008
0.448,0.55718,0.35582,0.39453,0.57045,0.58984
0.456,0.53959,0.35386,0.39062,0.57045,0.5957
0.464,0.52199,0.35093,0.38477,0.57045,0.59961
0.472,0.50635,0.34702,0.38477,0.56458,0.60547
0.48,0.48974,0.34409,0.38477,0.55969,0.60547
0.488,0.4741,0.34018,0.38477,0.55969,0.60547
0.496,0.45943,0.33724,0.38477,0.5499,0.60547
0.504,0.44184,0.33333,0.38086,0.55479,0.60938
0.512,0.42522,0.33138,0.39062,0.5499,0.60547
0.52,0.40567,0.32845,0.39062,0.5499,0.60547
0.528,0.3871,0.32551,0.39062,0.5499,0.60547
0.536,0.36559,0.32258,0.38477,0.55479,0.60938
0.544,0.34506,0.31965,0.40039,0.56458,0.60547
0.552,0.32356,0.31574,0.41602,0.59002,0.59961
0.56,0.30108,0.31183,0.42578,0.6047,0.5957
0.568,0.28152,0.30792,0.43945,0.62035,0.5957
0.576,0.261,0.30303,0.44922,0.61546,0.58984
0.584,0.24242,0.29814,0.43555,0.5998,0.5957
0.592,0.22385,0.29326,0.41602,0.59002,0.61523
0.6,0.2043,0.28837,0.40039,0.56458,0.61914
0.608,0.18573,0.28543,0.4043,0.55969,0.60938
0.616,0.16716,0.2825,0.39062,0.55479,0.61914
0.624,0.14761,0.27957,0.38086,0.5499,0.62891
0.632,0.13099,0.27761,0.34961,0.54012,0.64062
0.64,0.11437,0.27957,0.33984,0.53523,0.64062
0.648,0.098729,0.28739,0.33008,0.52544,0.64062
0.656,0.084066,0.30303,0.32422,0.52544,0.64062
0.664,0.071359,0.32747,0.33008,0.52544,0.64062
0.672,0.058651,0.3607,0.33008,0.52544,0.64062
0.68,0.046921,0.40274,0.32422,0.52544,0.64062
0.688,0.035191,0.45161,0.33594,0.54012,0.64453
0.696,0.025415,0.50342,0.38086,0.57534,0.65039
0.704,0.01564,0.55523,0.41992,0.6047,0.66406
0.712,0.0078201,0.59629,0.44922,0.57534,0.64062
0.72,0,0.62952,0.61914,0.54501,0.50977
0.728,0,0.6608,0.69922,0.45988,0.31055
0.736,0,0.68524,0.61914,0.44521,0.30469
0.744,0,0.70186,0.38477,0.45988,0.6543
0.752,0,0.71065,0.33984,0.49511,0.70508
0.76,0,0.71261,0.33984,0.50978,0.63477
0.768,0,0.70772,0.33594,0.51957,0.625
0.776,0,0.69795,0.33984,0.53523,0.625
0.784,0,0.68328,0.32422,0.53033,0.64062
0.792,0,0.66667,0.32031,0.53523,0.64062
0.8,0,0.64614,0.32031,0.53523,0.64062
0.808,0,0.62659,0.32422,0.54012,0.63477
0.816,0,0.60508,0.33594,0.54012,0.62891
0.824,0,0.58065,0.33594,0.54012,0.62891
0.832,0,0.5523,0.33594,0.54012,0.625
0.84,0,0.52297,0.33984,0.54501,0.61914
0.848,0,0.49267,0.33984,0.54501,0.61523
0.856,0,0.46237,0.34961,0.54501,0.60938
0.864,0,0.43304,0.36523,0.54501,0.5957
0.872,0,0.40665,0.37109,0.5499,0.58984
0.88,0,0.38319,0.39062,0.5499,0.57031
0.888,0,0.36364,0.40039,0.55479,0.56055
0.896,0,0.34702,0.41016,0.55969,0.55078
0.904,0,0.33529,0.41992,0.57045,0.54492
0.912,0,0.32845,0.43555,0.57045,0.5293
0.92,0,0.32454,0.43555,0.57534,0.5293
0.928,0,0.32258,0.43555,0.58023,0.52539
0.936,0,0.32258,0.43555,0.58023,0.5293
0.944,0,0.32356,0.43945,0.57534,0.53516
0.952,0,0.32454,0.43555,0.57534,0.53516
0.96,0,0.32551,0.43555,0.58023,0.54492
0.968,0,0.32649,0.42969,0.57534,0.54492
0.976,0,0.32649,0.41992,0.57534,0.56055
0.984,0,0.32551,0.41016,0.57045,0.57031
0.992,0,0.32454,0.39453,0.57045,0.58398
1,0,0.32356,0.39062,0.56458,0.58984
1.008,0,0.3216,0.39062,0.55969,0.5957
1.016,0,0.31965,0.375,0.5499,0.59961
1.024,0,0.31769,0.375,0.55479,0.60547
1.032,0,0.31378,0.38086,0.5499,0.59961
1.04,0,0.31085,0.38086,0.5499,0.60547
1.048,0,0.30792,0.38086,0.5499,0.59961
1.056,0,0.30499,0.38477,0.5499,0.59961
1.064,0,0.30108,0.38086,0.5499,0.59961
1.072,0,0.29814,0.38086,0.55479,0.60547
1.08,0,0.29423,0.38086,0.55479,0.60938
1.088,0,0.2913,0.38477,0.56458,0.60938
1.096,0,0.28739,0.40039,0.57534,0.60547
1.104,0,0.28348,0.41016,0.59002,0.60547
1.112,0,0.28055,0.42969,0.61057,0.5957
1.12,0,0.27859,0.43945,0.61546,0.5957
1.128,0,0.27468,0.42578,0.6047,0.59961
1.136,0,0.27077,0.41016,0.59002,0.61914
1.144,0,0.26686,0.39453,0.57045,0.61914
1.152,0,0.26295,0.39453,0.55969,0.61914
1.16,0,0.25806,0.38477,0.55479,0.62891
1.168,0,0.25415,0.36523,0.5499,0.64062
1.176,0,0.25122,0.3457,0.54012,0.64453
1.184,0,0.25122,0.33008,0.52544,0.65039
1.192,0,0.25513,0.32422,0.52544,0.6543
1.2,0,0.26491,0.32422,0.52544,0.6543
1.208,0,0.27859,0.32422,0.52544,0.6543
1.216,0,0.29814,0.32422,0.51957,0.6543
1.224,0,0.32845,0.32422,0.53033,0.6543
1.232,0,0.36657,0.33594,0.53033,0.65039
1.24,0,0.41056,0.36523,0.57045,0.66016
1.248,0,0.45846,0.40039,0.59491,0.67578
1.256,0,0.50635,0.42969,0.57045,0.6543
1.264,0,0.55034,0.57031,0.54012,0.55469
1.272,0,0.58847,0.66992,0.45988,0.34961
1.28,0,0.61877,0.67578,0.4501,0.31445
1.288,0,0.6393,0.41016,0.47456,0.6543
1.296,0,0.652,0.33594,0.5,0.73047
1.304,0,0.65591,0.33594,0.50489,0.66016
1.312,0,0.65396,0.33594,0.51957,0.64062
1.32,0,0.64614,0.33008,0.53033,0.64062
1.328,0,0.63539,0.33594,0.53523,0.64062
1.336,0,0.61975,0.32422,0.53523,0.64062
1.344,0,0.6002,0.33008,0.53523,0.64062
1.352,0,0.57869,0.33008,0.53523,0.64062
1.36,0,0.55327,0.33008,0.53523,0.63477
1.368,0,0.5259,0.33984,0.53523,0.62891
1.376,0,0.49756,0.33984,0.54012,0.62891
1.384,0,0.46921,0.33984,0.54012,0.61914
1.392,0,0.43988,0.34961,0.54501,0.60938
1.4,0,0.41349,0.35547,0.54501,0.60547
1.408,0,0.39101,0.35938,0.54501,0.59961
1.416,0.0029325,0.37146,0.37109,0.54501,0.58984
1.424,0.0068426,0.35386,0.39062,0.5499,0.57422
1.432,0.012708,0.33724,0.4043,0.55479,0.56445
1.44,0.018573,0.32356,0.41602,0.55969,0.55078
1.448,0.02346,0.31281,0.41992,0.56458,0.53906
1.456,0.028348,0.30596,0.43555,0.57045,0.5293
1.464,0.033236,0.30108,0.44531,0.57534,0.52539
1.472,0.037146,0.29912,0.45508,0.58023,0.52539
1.48,0.042033,0.29814,0.44922,0.58513,0.52539
1.488,0.045943,0.3001,0.44922,0.58513,0.52539
1.496,0.049853,0.30108,0.45508,0.58513,0.52539
1.504,0.053763,0.30303,0.44531,0.58513,0.53906
1.512,0.057674,0.30401,0.43555,0.58023,0.54492
1.52,0.060606,0.30596,0.42578,0.58023,0.55078
1.528,0.064516,0.30596,0.41602,0.57534,0.56445
1.536,0.067449,0.30596,0.4043,0.57534,0.57031
1.544,0.071359,0.30499,0.39453,0.57045,0.58398
1.552,0.074291,0.30401,0.39062,0.57045,0.58984
1.56,0.077224,0.30303,0.38477,0.55969,0.5957
1.568,0.080156,0.30108,0.38086,0.55479,0.5957
1.576,0.083089,0.29912,0.39062,0.55479,0.5957
1.584,0.086022,0.29619,0.38086,0.5499,0.5957
1.592,0.087977,0.29423,0.39062,0.5499,0.5957
1.6,0.089932,0.2913,0.38477,0.5499,0.59961
1.608,0.091887,0.29032,0.39062,0.5499,0.59961
1.616,0.092864,0.28837,0.38086,0.5499,0.60547
1.624,0.092864,0.28641,0.38086,0.55479,0.61523
1.632,0.092864,0.28543,0.39062,0.55969,0.60938
1.64,0.090909,0.2825,0.40039,0.57534,0.60547
1.648,0.088954,0.28055,0.41602,0.59002,0.59961
1.656,0.084066,0.27761,0.42969,0.61546,0.5957
1.664,0.080156,0.2737,0.43945,0.62035,0.5957
1.672,0.074291,0.27077,0.42578,0.61546,0.59961
1.68,0.069404,0.26686,0.41602,0.6047,0.61523
1.688,0.063539,0.26295,0.4043,0.58513,0.61914
1.696,0.058651,0.26002,0.40039,0.57045,0.61523
1.704,0.053763,0.25611,0.39062,0.56458,0.625
1.712,0.048876,0.25318,0.375,0.55479,0.63477
1.72,0.043011,0.25122,0.35547,0.54501,0.64062
1.728,0.037146,0.25024,0.33984,0.53523,0.64453
1.736,0.031281,0.25122,0.33008,0.53033,0.64453
1.744,0.025415,0.25709,0.32422,0.53523,0.64453
1.752,0.021505,0.26979,0.33008,0.53523,0.64453
1.76,0.016618,0.29032,0.33984,0.53523,0.64062
1.768,0.013685,0.31867,0.33594,0.53033,0.64062
1.776,0.01173,0.35582,0.33984,0.53033,0.64062
1.784,0.0097752,0.3998,0.36523,0.56458,0.65039
1.792,0.0087977,0.44673,0.4043,0.6047,0.66406
1.8,0.0087977,0.49462,0.42969,0.59002,0.65039
1.808,0.0087977,0.53372,0.53906,0.55969,0.58008
1.816,0.01173,0.56696,0.66016,0.47456,0.36523
1.824,0.013685,0.59726,0.67969,0.4501,0.31055
1.832,0.018573,0.6217,0.43945,0.47456,0.60547
1.84,0.022483,0.6393,0.33594,0.5,0.73047
1.848,0.02737,0.64907,0.33984,0.50978,0.66016
1.856,0.031281,0.65103,0.33984,0.51957,0.625
1.864,0.037146,0.64614,0.33594,0.52544,0.625
1.872,0.042033,0.63539,0.33008,0.53523,0.63477
1.88,0.047898,0.62072,0.32422,0.53523,0.64062
1.888,0.054741,0.60117,0.32422,0.54012,0.64062
1.896,0.062561,0.57967,0.32422,0.54012,0.63477
1.904,0.070381,0.55523,0.33594,0.54012,0.63477
1.912,0.077224,0.53177,0.33984,0.53523,0.62891
1.92,0.084066,0.50929,0.33594,0.54012,0.62891
1.928,0.089932,0.48387,0.33984,0.54012,0.62891
1.936,0.096774,0.4565,0.33984,0.54012,0.61914
1.944,0.10362,0.43011,0.35547,0.54012,0.61523
1.952,0.10948,0.40469,0.36523,0.54501,0.60547
1.96,0.11535,0.38123,0.37109,0.54501,0.5957
1.968,0.12219,0.36168,0.38477,0.54501,0.58008
1.976,0.12708,0.34506,0.40039,0.5499,0.56445
1.984,0.13196,0.33138,0.41602,0.55479,0.55078
1.992,0.13685,0.32063,0.42578,0.56458,0.53906
2,0.14174,0.31378,0.43555,0.56458,0.5293
2.008,0.14565,0.3089,0.44922,0.57045,0.52539
2.016,0.14956,0.30694,0.45508,0.57534,0.51953
2.024,0.15347,0.30694,0.45508,0.58023,0.52539
2.032,0.15738,0.30694,0.45508,0.58513,0.51953
2.04,0.16129,0.30694,0.44922,0.59002,0.52539
2.048,0.1652,0.3089,0.44531,0.58513,0.53516
2.056,0.16911,0.30987,0.43555,0.58513,0.54492
2.064,0.17302,0.31085,0.41992,0.57534,0.55078
2.072,0.17595,0.31085,0.41016,0.57534,0.57031
2.08,0.17889,0.31085,0.39453,0.57045,0.58008
2.088,0.18084,0.30987,0.39062,0.57045,0.5957
2.096,0.18377,0.30792,0.375,0.56458,0.5957
2.104,0.18573,0.30694,0.375,0.55969,0.60938
2.112,0.18671,0.30596,0.375,0.55479,0.60938
2.12,0.18768,0.30499,0.375,0.55969,0.60938
2.128,0.18866,0.30303,0.375,0.55969,0.61523
2.136,0.18768,0.30205,0.38086,0.55969,0.60938
2.144,0.18671,0.3001,0.39062,0.55969,0.60547
2.152,0.18475,0.29814,0.38086,0.55969,0.60938
2.16,0.1828,0.29717,0.38086,0.55969,0.61523
2.168,0.18084,0.29521,0.375,0.55969,0.61523
2.176,0.17791,0.29326,0.38086,0.57045,0.61523
2.184,0.17595,0.29032,0.39453,0.58023,0.60938
2.192,0.17302,0.28739,0.41016,0.59002,0.60547
2.2,0.16813,0.28446,0.42578,0.61057,0.59961
2.208,0.16422,0.2825,0.43945,0.62524,0.5957
2.216,0.15836,0.28055,0.42969,0.61546,0.5957
2.224,0.15347,0.27761,0.41992,0.6047,0.60938
2.232,0.14761,0.27468,0.4043,0.58513,0.61914
2.24,0.14174,0.27175,0.40039,0.57045,0.60938
2.248,0.13685,0.26784,0.4043,0.57045,0.61914
2.256,0.13099,0.26491,0.38086,0.56458,0.62891
2.264,0.12512,0.26197,0.35938,0.54501,0.64062
2.272,0.12023,0.261,0.33984,0.54501,0.65039
2.28,0.11437,0.26295,0.32422,0.53523,0.65039
2.288,0.1085,0.26882,0.32422,0.54012,0.6543
2.296,0.10362,0.28152,0.33008,0.53523,0.65039
2.304,0.099707,0.29814,0.32422,0.53523,0.65039
2.312,0.095797,0.31965,0.32422,0.53033,0.65039
2.32,0.092864,0.35191,0.33008,0.53523,0.65039
2.328,0.091887,0.39198,0.34961,0.55969,0.6543
2.336,0.089932,0.43695,0.39453,0.6047,0.66992
2.344,0.089932,0.48289,0.42969,0.61546,0.67578
2.352,0.089932,0.52884,0.5,0.56458,0.61914
2.36,0.091887,0.56891,0.64062,0.5,0.41016
2.368,0.093842,0.60215,0.66992,0.45499,0.31055
2.376,0.096774,0.62757,0.49023,0.46967,0.53906
2.384,0.099707,0.64418,0.33984,0.49511,0.71484
2.392,0.10362,0.65298,0.33984,0.50978,0.66992
2.4,0.10753,0.65396,0.33984,0.51957,0.625
2.408,0.11241,0.64907,0.33984,0.53033,0.61914
2.416,0.1173,0.64125,0.33984,0.53033,0.62891
2.424,0.12414,0.62854,0.33594,0.53033,0.64062
2.432,0.13001,0.6129,0.32031,0.53033,0.64062
2.44,0.13881,0.59433,0.33008,0.53523,0.64062
2.448,0.14663,0.57283,0.33594,0.53523,0.62891
2.456,0.15543,0.54839,0.33594,0.54501,0.62891
2.464,0.16422,0.52297,0.33984,0.54012,0.625
2.472,0.17302,0.4956,0.3457,0.54501,0.61914
2.48,0.18182,0.46823,0.34961,0.54501,0.61914
2.488,0.18964,0.44184,0.35547,0.54501,0.61523
2.496,0.19746,0.41642,0.36523,0.54501,0.59961
2.504,0.20528,0.39589,0.375,0.5499,0.5957
2.512,0.2131,0.3783,0.38477,0.5499,0.58008
2.52,0.2219,0.3607,0.39453,0.5499,0.57031
2.528,0.23069,0.34604,0.4043,0.55969,0.56055
2.536,0.24047,0.33431,0.41992,0.55969,0.54492
2.544,0.25122,0.32551,0.43555,0.57045,0.53516
2.552,0.261,0.31965,0.44922,0.57045,0.52539
2.56,0.27175,0.31574,0.45508,0.57045,0.51953
2.568,0.28152,0.31378,0.46094,0.57534,0.51953
2.576,0.29228,0.31281,0.46484,0.58023,0.51562
2.584,0.30499,0.31378,0.46484,0.58023,0.51562
2.592,0.31769,0.31476,0.46094,0.58023,0.52539
2.6,0.33333,0.31672,0.44531,0.57534,0.5293
2.608,0.348,0.31769,0.43555,0.57534,0.54492
2.616,0.36559,0.31867,0.41992,0.57045,0.56055
2.624,0.38416,0.31965,0.4043,0.56458,0.57031
2.632,0.40371,0.31965,0.39062,0.55969,0.58008
2.64,0.42326,0.31867,0.39062,0.55479,0.5957
2.648,0.44184,0.31769,0.38477,0.5499,0.5957
2.656,0.46139,0.31574,0.38477,0.5499,0.5957
2.664,0.48094,0.31378,0.38477,0.5499,0.5957
2.672,0.49951,0.31183,0.38477,0.5499,0.5957
2.68,0.52102,0.3089,0.39062,0.54501,0.5957
2.688,0.54252,0.30694,0.39062,0.54501,0.5957
2.696,0.56598,0.30401,0.39062,0.54501,0.5957
2.704,0.58944,0.30205,0.39062,0.54501,0.5957
2.712,0.61095,0.30108,0.39062,0.54012,0.59961
2.72,0.63245,0.29912,0.39062,0.54501,0.59961
2.728,0.65298,0.29717,0.4043,0.55479,0.5957
2.736,0.67351,0.29423,0.41602,0.57045,0.5957
2.744,0.69599,0.2913,0.43555,0.59002,0.5957
2.752,0.71848,0.28837,0.46094,0.61057,0.58984
2.76,0.74194,0.28543,0.46094,0.61546,0.58398
2.768,0.76637,0.28152,0.43945,0.5998,0.58984
2.776,0.79179,0.27859,0.42578,0.58513,0.60938
2.784,0.81623,0.27468,0.41016,0.55479,0.60938
2.792,0.84066,0.27077,0.41016,0.5499,0.60938
2.8,0.86608,0.26784,0.39062,0.54501,0.61914
2.808,0.88759,0.26588,0.38086,0.53523,0.62891
2.816,0.91007,0.26588,0.35938,0.51957,0.64062
2.824,0.93157,0.26686,0.33984,0.51957,0.64453
2.832,0.9521,0.27273,0.33984,0.51468,0.64062
2.84,0.97458,0.28446,0.33984,0.51468,0.64062
2.848,0.99707,0.30303,0.33984,0.50978,0.64062
2.856,0.99902,0.33138,0.33594,0.51468,0.64062
2.864,1,0.36755,0.33984,0.51957,0.63477
2.872,1,0.41153,0.35547,0.51468,0.64062
2.88,1,0.45846,0.40039,0.58023,0.65039
2.888,1,0.50733,0.43555,0.5998,0.66406
2.896,1,0.55327,0.48438,0.57045,0.63477
2.904,1,0.59042,0.6543,0.5499,0.49023
2.912,1,0.61877,0.73438,0.48043,0.30078
2.92,1,0.64516,0.60938,0.41977,0.39062
2.928,1,0.66471,0.39062,0.42955,0.64062
2.936,1,0.67644,0.35547,0.46967,0.67578
2.944,1,0.68133,0.33984,0.49511,0.62891
2.952,1,0.67937,0.33594,0.50978,0.625
2.96,1,0.67253,0.33594,0.51957,0.62891
2.968,1,0.66178,0.33008,0.51957,0.63477
2.976,1,0.64712,0.32422,0.51957,0.64062
2.984,1,0.62952,0.32422,0.51957,0.64062
2.992,1,0.60899,0.32422,0.51957,0.64062
3,1,0.58749,0.32422,0.51957,0.64062
3.008,1,0.56598,0.33008,0.53033,0.63477
3.016,1,0.54448,0.33008,0.53033,0.62891
3.024,1,0.52004,0.33594,0.54012,0.625
3.032,1,0.49462,0.33984,0.54012,0.61914
3.04,1,0.46823,0.35547,0.54501,0.61523
3.048,1,0.44379,0.36523,0.54501,0.5957
3.056,1,0.42131,0.375,0.54501,0.5957
3.064,1,0.40078,0.38086,0.5499,0.58398
3.072,1,0.38416,0.39062,0.55479,0.57422
3.08,1,0.37048,0.39453,0.56458,0.56445
3.088,1,0.3607,0.41016,0.57045,0.54492
3.096,1,0.35386,0.42578,0.57534,0.53906
3.104,1,0.34995,0.42969,0.57045,0.53516
3.112,1,0.34897,0.43555,0.58023,0.5293
3.12,1,0.348,0.43555,0.58513,0.5293
3.128,1,0.348,0.43555,0.58513,0.53516
3.136,1,0.34995,0.43555,0.58513,0.53906
3.144,1,0.35093,0.43555,0.57534,0.53906
3.152,1,0.35288,0.41992,0.57045,0.55078
3.16,1,0.35484,0.41016,0.57045,0.56445
3.168,1,0.35582,0.39453,0.55969,0.57422
3.176,1,0.35582,0.38477,0.55479,0.58984
3.184,1,0.35679,0.375,0.55479,0.59961
3.192,1,0.35582,0.375,0.5499,0.61523
3.2,1,0.35582,0.37109,0.5499,0.61914
3.208,1,0.35582,0.37109,0.5499,0.61914
3.216,1,0.35484,0.37109,0.54501,0.61914
3.224,1,0.35386,0.37109,0.54501,0.61914
3.232,1,0.35191,0.37109,0.54501,0.61914
3.24,1,0.34995,0.38086,0.54501,0.61523
3.248,1,0.348,0.38086,0.54501,0.61523
3.256,1,0.34506,0.38477,0.54501,0.61523
3.264,1,0.34213,0.38477,0.54501,0.60938
3.272,1,0.34018,0.39062,0.55479,0.60938
3.28,1,0.33724,0.41016,0.57045,0.60547
3.288,1,0.33529,0.42578,0.58513,0.59961
3.296,1,0.33236,0.44922,0.61057,0.5957
3.304,1,0.32942,0.46094,0.61546,0.5957
3.312,1,0.32747,0.43555,0.5998,0.5957
3.32,1,0.32454,0.41992,0.59002,0.61523
3.328,1,0.3216,0.41016,0.56458,0.61914
3.336,1,0.31769,0.4043,0.54501,0.61914
3.344,1,0.31378,0.39453,0.54501,0.61914
3.352,1,0.31085,0.38086,0.54012,0.625
3.36,1,0.3089,0.35938,0.53033,0.63477
3.368,1,0.31183,0.33008,0.51957,0.64453
3.376,1,0.31867,0.33008,0.51957,0.64453
3.384,1,0.33431,0.32422,0.51957,0.64453
3.392,1,0.35777,0.32422,0.51957,0.64453
3.4,1,0.39101,0.32422,0.51957,0.64453
3.408,1,0.4262,0.32031,0.51957,0.64453
3.416,1,0.46334,0.32422,0.53033,0.64453
3.424,1,0.50929,0.37109,0.57534,0.6543
3.432,1,0.55816,0.41016,0.61057,0.66992
3.44,1,0.60606,0.45508,0.61546,0.6543
3.448,1,0.64907,0.59961,0.57534,0.56445
3.456,1,0.68622,0.7207,0.5,0.34961
3.464,1,0.71359,0.72461,0.44031,0.31055
3.472,1,0.73314,0.41602,0.41977,0.58984
3.48,1,0.74487,0.33984,0.46967,0.67969
3.488,1,0.74878,0.32422,0.5,0.64453
3.496,1,0.74682,0.31055,0.51957,0.64062
3.504,1,0.74096,0.31445,0.52544,0.64062
3.512,1,0.73216,0.31055,0.53033,0.64062
3.52,1,0.72043,0.30469,0.53523,0.6543
3.528,1,0.70577,0.31055,0.53523,0.6543
3.536,1,0.68817,0.30469,0.54501,0.65039
3.544,1,0.66862,0.31055,0.54012,0.65039
3.552,1,0.64712,0.30469,0.54501,0.65039
3.56,1,0.6217,0.30469,0.5499,0.64453
3.568,1,0.59531,0.31445,0.5499,0.64062
3.576,1,0.56696,0.32031,0.55479,0.62891
3.584,1,0.53763,0.32422,0.55479,0.625
3.592,1,0.50831,0.33984,0.56458,0.61523
3.6,1,0.47996,0.34961,0.56458,0.60547
3.608,1,0.45748,0.35938,0.57045,0.5957
3.616,1,0.43793,0.36523,0.57045,0.58398
3.624,1,0.42033,0.38086,0.57045,0.57031
3.632,1,0.40469,0.39062,0.57534,0.56055
3.64,1,0.39198,0.40039,0.58513,0.54492
3.648,1,0.38319,0.41602,0.59002,0.54492
3.656,0.98631,0.37732,0.41992,0.5998,0.53906
3.664,0.97263,0.37341,0.41602,0.59491,0.53906
3.672,0.95699,0.37243,0.41602,0.59491,0.53906
3.68,0.94233,0.37146,0.41992,0.5998,0.54492
3.688,0.92766,0.37243,0.41602,0.59491,0.54492
3.696,0.91398,0.37243,0.4043,0.58513,0.55078
3.704,0.89834,0.37341,0.39453,0.58023,0.56445
3.712,0.88368,0.37243,0.38477,0.57045,0.57422
3.72,0.86706,0.37146,0.38086,0.57045,0.58398
3.728,0.85142,0.3695,0.375,0.57045,0.5957
3.736,0.8348,0.36755,0.375,0.56458,0.59961
3.744,0.81818,0.36461,0.37109,0.56458,0.60938
3.752,0.80156,0.36168,0.36523,0.55969,0.61523
3.76,0.78495,0.35777,0.36523,0.56458,0.61914
3.768,0.76931,0.35484,0.36523,0.55969,0.61914
3.776,0.75367,0.35093,0.36523,0.56458,0.61914
3.784,0.739,0.348,0.36523,0.55969,0.61914
3.792,0.72434,0.34409,0.36523,0.55969,0.61914
3.8,0.70674,0.34018,0.375,0.55969,0.61914
3.808,0.68915,0.33822,0.38086,0.55969,0.61523
3.816,0.6696,0.33529,0.39062,0.56458,0.60938
3.824,0.65005,0.33236,0.40039,0.58023,0.60547
3.832,0.6305,0.32942,0.41992,0.59002,0.59961
3.84,0.61193,0.32649,0.42969,0.61546,0.60547
3.848,0.59335,0.32258,0.43945,0.62524,0.5957
3.856,0.57478,0.31867,0.42969,0.61546,0.5957
3.864,0.55327,0.31476,0.41602,0.5998,0.60938
3.872,0.53177,0.31085,0.40039,0.57534,0.61914
3.88,0.50733,0.30694,0.39453,0.55969,0.61914
3.888,0.48387,0.30303,0.39062,0.55479,0.625
3.896,0.45943,0.29912,0.375,0.5499,0.62891
3.904,0.43402,0.29619,0.35547,0.54501,0.64453
3.912,0.40958,0.29619,0.33594,0.53033,0.65039
3.92,0.38416,0.29912,0.33594,0.53033,0.64453
3.928,0.36364,0.30792,0.33008,0.52544,0.64453
3.936,0.34213,0.32454,0.33594,0.52544,0.64453
3.944,0.32454,0.34897,0.33594,0.52544,0.64062
3.952,0.30694,0.38319,0.33594,0.52544,0.64062
3.96,0.29032,0.42424,0.33984,0.52544,0.64062
3.968,0.2737,0.47116,0.35938,0.56458,0.64453
3.976,0.25806,0.51906,0.40039,0.5998,0.66992
3.984,0.24242,0.56598,0.43555,0.6047,0.6543
3.992,0.22972,0.60802,0.54492,0.55969,0.58984
4,0.21701,0.64321,0.68555,0.48532,0.37109
4.008,0.20626,0.66667,0.69922,0.4501,0.31055
4.016,0.19648,0.68231,0.44922,0.44521,0.58398
4.024,0.18671,0.69306,0.33984,0.48532,0.70898
4.032,0.17791,0.69795,0.33594,0.5,0.66016
