Time [s], RESP, II, V, AVR, PLETH
0.456,-0.26561,-0.050342,0.97998,0.91504,2.3265
0.464,-0.26561,-0.050342,0.98975,0.90967,2.4497
0.472,-0.26561,-0.050342,0.98975,0.90967,2.566
0.48,-0.26561,-0.050342,0.98486,0.90967,2.6676
0.488,-0.26637,-0.050342,0.97998,0.90967,2.7537
0.496,-0.26637,-0.050342,0.98486,0.90967,2.8231
0.504,-0.26712,-0.050342,0.98486,0.90967,2.8749
0.512,-0.26712,-0.050342,0.98486,0.91504,2.9101
0.52,-0.26862,-0.050342,0.98486,0.91504,2.9335
0.528,-0.26938,-0.050342,0.97998,0.91504,2.9482
0.536,-0.27163,-0.050342,0.97998,0.91504,2.955
0.544,-0.27389,-0.050342,0.97998,0.90967,2.955
0.552,-0.2769,-0.050342,0.97998,0.91504,2.9501
0.56,-0.27916,-0.050342,0.97998,0.91504,2.9462
0.568,-0.28217,-0.050342,0.97998,0.91504,2.9443
0.576,-0.28518,-0.050342,0.9751,0.91504,2.9433
0.584,-0.28819,-0.050342,0.98486,0.91504,2.9443
0.592,-0.2912,-0.050342,0.97998,0.91504,2.9482
0.6,-0.29496,-0.050342,0.97998,0.91504,2.955
0.608,-0.29872,-0.050342,0.98486,0.90967,2.9638
0.616,-0.30248,-0.040567,0.99512,0.8999,2.9717
0.624,-0.30625,-0.020528,1.0098,0.89014,2.9775
0.632,-0.31001,-0.00048876,1.02,0.875,2.9824
0.64,-0.31377,0.0097752,1.0249,0.86475,2.9824
0.648,-0.31753,0.01955,1.04,0.86475,2.9746
0.656,-0.32054,0.049853,1.0649,0.85986,2.9599
0.664,-0.3243,0.069892,1.0698,0.84473,2.9384
0.672,-0.32731,0.084555,1.0698,0.83984,2.9081
0.68,-0.33032,0.064516,1.0547,0.83984,2.87
0.688,-0.33333,0.039589,1.0347,0.85986,2.8231
0.696,-0.33559,0.029814,1.02,0.86475,2.7664
0.704,-0.33785,-0.00048876,1,0.88477,2.7019
0.712,-0.34011,-0.030303,0.97998,0.8999,2.6305
0.72,-0.34161,-0.05523,0.96973,0.91504,2.5533
0.728,-0.34236,-0.070381,0.95996,0.91504,2.4751
0.736,-0.34312,-0.075269,0.95508,0.91992,2.3969
0.744,-0.34387,-0.075269,0.94971,0.91992,2.3294
0.752,-0.34462,-0.080645,0.94971,0.9248,2.2698
0.76,-0.34537,-0.085533,0.95508,0.92969,2.2102
0.768,-0.34612,-0.085533,0.94971,0.92969,2.1535
0.776,-0.34688,-0.09042,0.95508,0.93506,2.1036
0.784,-0.34763,-0.11046,1.0049,0.93994,2.0616
0.792,-0.34913,-0.035191,1.0347,0.89502,2.0264
0.8,-0.34989,0.28006,0.9248,0.70996,1.9961
0.808,-0.35064,0.8304,0.75977,0.41016,1.9717
0.816,-0.35139,1.0503,0.70996,0.30029,1.9501
0.824,-0.35139,0.0043988,0.875,0.90967,1.9355
0.832,-0.35139,-0.50049,0.91504,1.23,1.9238
0.84,-0.35139,-0.50049,0.7251,1.27,1.912
0.848,-0.35139,-0.50049,0.69482,1.2046,1.9022
0.856,-0.35214,-0.48583,0.73975,1.1499,1.8925
0.864,-0.3529,-0.37048,0.77979,1.0698,1.8798
0.872,-0.3529,-0.27566,0.83984,1.0146,1.8651
0.88,-0.3529,-0.18035,0.89502,0.96484,1.8475
0.888,-0.3529,-0.10557,0.94971,0.93506,1.825
0.896,-0.3529,-0.065494,0.9751,0.91504,1.7996
0.904,-0.3529,-0.050342,0.9751,0.90967,1.7722
0.912,-0.3529,-0.040567,0.97998,0.8999,1.7439
0.92,-0.3529,-0.035191,0.98486,0.90479,1.7136
0.928,-0.3529,-0.025415,0.98975,0.89502,1.6804
0.936,-0.35214,-0.025415,0.98486,0.8999,1.6471
0.944,-0.35139,-0.025415,0.98975,0.89014,1.6207
0.952,-0.34989,-0.025415,0.98486,0.89502,1.5963
0.96,-0.34838,-0.025415,0.98975,0.89014,1.5679
0.968,-0.34763,-0.025415,0.98975,0.89014,1.5376
0.976,-0.34688,-0.020528,0.98975,0.89014,1.5083
0.984,-0.34688,-0.015152,0.99512,0.89014,1.479
0.992,-0.34688,-0.010264,0.99512,0.88477,1.4497
1,-0.34612,-0.0053763,0.98975,0.88477,1.4203
1.008,-0.34537,-0.00048876,1,0.88477,1.391
1.016,-0.34462,-0.00048876,1,0.875,1.3627
1.024,-0.34387,0.0043988,1,0.87012,1.3343
1.032,-0.34312,0.014663,1,0.86475,1.3089
1.04,-0.34236,0.01955,1,0.86475,1.2835
1.048,-0.34161,0.024438,1.0049,0.85986,1.2649
1.056,-0.34086,0.034702,1.0049,0.85986,1.2522
1.064,-0.34011,0.044477,1.0049,0.8501,1.2385
1.072,-0.33935,0.054741,1.0098,0.83984,1.2239
1.08,-0.3386,0.069892,1.0146,0.83496,1.2102
1.088,-0.33785,0.07478,1.0098,0.82471,1.1955
1.096,-0.3371,0.089932,1.02,0.81982,1.1828
1.104,-0.33634,0.099707,1.0249,0.81494,1.1711
1.112,-0.33559,0.11486,1.0249,0.81006,1.1603
1.12,-0.33484,0.11975,1.0249,0.80469,1.1505
1.128,-0.33409,0.11975,1.0298,0.7998,1.1408
1.136,-0.33258,0.11486,1.0298,0.81006,1.131
1.144,-0.33183,0.11486,1.0347,0.81006,1.1261
1.152,-0.33108,0.099707,1.0347,0.81982,1.1232
1.16,-0.33032,0.084555,1.0347,0.82471,1.1173
1.168,-0.32882,0.069892,1.02,0.83984,1.1095
1.176,-0.32807,0.049853,1.02,0.83984,1.1007
1.184,-0.32731,0.039589,1.0146,0.85498,1.0919
1.192,-0.32656,0.01955,1.0049,0.86475,1.0821
1.2,-0.32581,0.0043988,1,0.87988,1.0723
1.208,-0.32506,-0.0053763,1,0.89014,1.0626
1.216,-0.3243,-0.020528,1,0.89502,1.0518
1.224,-0.32355,-0.025415,1,0.90479,1.0391
1.232,-0.3228,-0.040567,1,0.91504,1.0274
1.24,-0.32205,-0.050342,0.98975,0.91504,1.0196
1.248,-0.32129,-0.050342,0.99512,0.91504,1.0166
1.256,-0.32054,-0.050342,0.99512,0.91504,1.0166
1.264,-0.31979,-0.05523,0.99512,0.91504,1.0147
1.272,-0.31904,-0.060606,0.99512,0.91504,1.0108
1.28,-0.31828,-0.060606,0.99512,0.91504,1.0059
1.288,-0.31753,-0.05523,0.98975,0.91504,0.99804
1.296,-0.31678,-0.05523,0.99512,0.91504,0.98827
1.304,-0.31603,-0.060606,0.99512,0.91504,0.97556
1.312,-0.31527,-0.060606,1,0.91504,0.96481
1.32,-0.31377,-0.05523,1,0.91504,0.95699
1.328,-0.31226,-0.050342,0.99512,0.90967,0.95015
1.336,-0.31076,-0.050342,0.98975,0.90967,0.94819
1.344,-0.30926,-0.050342,0.99512,0.90967,0.95699
1.352,-0.30775,-0.050342,0.99512,0.90479,0.97849
1.36,-0.30625,-0.045455,0.98975,0.8999,1.0117
1.368,-0.30474,-0.040567,0.98975,0.90479,1.0626
1.376,-0.30324,-0.040567,0.98975,0.8999,1.1349
1.384,-0.30173,-0.035191,0.98975,0.90479,1.2307
1.392,-0.30023,-0.035191,0.98975,0.90479,1.347
1.4,-0.29872,-0.040567,0.98975,0.90479,1.4819
1.408,-0.29722,-0.040567,0.98975,0.90479,1.6315
1.416,-0.29571,-0.045455,0.98975,0.90479,1.7918
1.424,-0.29421,-0.045455,0.98975,0.90479,1.955
1.432,-0.29345,-0.045455,0.98975,0.90967,2.1144
1.44,-0.29195,-0.045455,0.98975,0.90967,2.263
1.448,-0.2912,-0.045455,0.98975,0.90479,2.3803
1.456,-0.29044,-0.045455,0.98975,0.91504,2.477
1.464,-0.28969,-0.050342,0.98975,0.91504,2.5699
1.472,-0.28894,-0.045455,0.98975,0.90967,2.65
1.48,-0.28894,-0.050342,0.98975,0.90967,2.7146
1.488,-0.28819,-0.050342,0.98975,0.91504,2.7625
1.496,-0.28894,-0.05523,0.98975,0.90967,2.7957
1.504,-0.28894,-0.05523,0.98975,0.91504,2.8172
1.512,-0.28894,-0.050342,0.98975,0.90967,2.8289
1.52,-0.28894,-0.050342,0.98975,0.91504,2.8348
1.528,-0.28969,-0.050342,0.98975,0.91504,2.8416
1.536,-0.28969,-0.05523,0.98975,0.91504,2.8485
1.544,-0.2912,-0.050342,0.98975,0.91504,2.8485
1.552,-0.29195,-0.060606,0.98975,0.91504,2.8446
1.56,-0.29345,-0.060606,0.99512,0.91504,2.8426
1.568,-0.29496,-0.065494,0.98975,0.91504,2.8446
1.576,-0.29646,-0.050342,0.98975,0.91504,2.8495
1.584,-0.29797,-0.050342,0.98975,0.91504,2.8573
1.592,-0.29872,-0.050342,0.98975,0.91504,2.8671
1.6,-0.29947,-0.05523,0.99512,0.91504,2.8778
1.608,-0.30098,-0.05523,0.99512,0.91504,2.8876
1.616,-0.30248,-0.05523,0.98975,0.91504,2.8974
1.624,-0.30474,-0.050342,0.98975,0.90967,2.9052
1.632,-0.307,-0.05523,0.98486,0.90967,2.9091
1.64,-0.3085,-0.05523,0.98975,0.91504,2.9052
1.648,-0.31001,-0.050342,0.98975,0.91504,2.8915
1.656,-0.31076,-0.050342,0.98975,0.91504,2.871
1.664,-0.31151,-0.050342,0.98975,0.91504,2.8426
1.672,-0.31226,-0.050342,0.98486,0.90967,2.8045
1.68,-0.31302,-0.050342,0.98486,0.90479,2.7576
1.688,-0.31302,-0.050342,0.97998,0.90479,2.7019
1.696,-0.31302,-0.050342,0.98486,0.90479,2.6403
1.704,-0.31226,-0.045455,0.98486,0.90479,2.5738
1.712,-0.31076,-0.050342,0.98975,0.90479,2.5034
1.72,-0.30926,-0.050342,0.98975,0.90967,2.4321
1.728,-0.307,-0.050342,0.98975,0.90967,2.3617
1.736,-0.30549,-0.050342,0.99512,0.90967,2.2942
1.744,-0.30399,-0.050342,0.98975,0.90479,2.2375
1.752,-0.30248,-0.050342,0.98975,0.90479,2.1877
1.76,-0.30098,-0.045455,0.98486,0.90967,2.1408
1.768,-0.29872,-0.040567,0.98486,0.90479,2.1007
1.776,-0.29646,-0.040567,0.98486,0.90479,2.0655
1.784,-0.29421,-0.045455,0.98975,0.90967,2.0362
1.792,-0.2912,-0.040567,0.98486,0.8999,2.0127
1.8,-0.28894,-0.035191,0.97998,0.90479,1.9922
1.808,-0.28668,-0.040567,0.98486,0.90479,1.9756
1.816,-0.28442,-0.040567,0.98975,0.90479,1.9599
1.824,-0.28217,-0.040567,0.98975,0.8999,1.9453
1.832,-0.27991,-0.035191,0.98486,0.8999,1.9306
1.84,-0.27765,-0.030303,0.98486,0.8999,1.9169
1.848,-0.2754,-0.030303,0.97998,0.8999,1.9042
1.856,-0.27239,-0.035191,0.98486,0.8999,1.8895
1.864,-0.26938,-0.035191,0.98486,0.8999,1.87
1.872,-0.26637,-0.040567,0.97998,0.90479,1.8485
1.88,-0.26336,-0.035191,0.98486,0.90479,1.827
1.888,-0.25959,-0.035191,0.97998,0.90479,1.8065
1.896,-0.25658,-0.040567,0.98486,0.90479,1.7869
1.904,-0.25357,-0.040567,0.98975,0.8999,1.7654
1.912,-0.25056,-0.035191,0.98486,0.8999,1.74
1.92,-0.24755,-0.035191,0.97998,0.90479,1.7126
1.928,-0.24454,-0.040567,0.98486,0.90479,1.6823
1.936,-0.24153,-0.030303,0.97998,0.8999,1.651
1.944,-0.23853,-0.025415,0.97998,0.8999,1.6266
1.952,-0.23552,-0.030303,0.97998,0.90479,1.6061
1.96,-0.23251,-0.015152,0.99512,0.89014,1.5836
1.968,-0.2295,0.0043988,1.0098,0.87988,1.5591
1.976,-0.22649,0.034702,1.0249,0.85986,1.5327
1.984,-0.22272,0.054741,1.0449,0.85498,1.5054
1.992,-0.22047,0.079668,1.0649,0.83984,1.478
2,-0.21746,0.089932,1.0601,0.83496,1.4497
2.008,-0.2152,0.094819,1.0698,0.82471,1.4233
2.016,-0.21294,0.07478,1.0601,0.83984,1.3998
2.024,-0.21068,0.064516,1.0449,0.84473,1.3812
2.032,-0.20767,0.034702,1.02,0.85986,1.3646
2.04,-0.20467,0.014663,1.0049,0.875,1.3539
2.048,-0.20166,-0.020528,0.9751,0.89014,1.346
2.056,-0.1994,-0.040567,0.96973,0.8999,1.3363
2.064,-0.19714,-0.045455,0.95996,0.90967,1.3255
2.072,-0.19564,-0.050342,0.95508,0.90967,1.3138
2.08,-0.19338,-0.060606,0.94971,0.90967,1.3001
2.088,-0.19112,-0.060606,0.94971,0.90967,1.2864
2.096,-0.18886,-0.065494,0.94971,0.91504,1.2727
2.104,-0.18585,-0.075269,0.94971,0.91504,1.259
2.112,-0.18284,-0.085533,0.99512,0.9248,1.2463
2.12,-0.18059,-0.030303,1.02,0.89014,1.2356
2.128,-0.17833,0.24487,0.91992,0.7251,1.2297
2.136,-0.17607,0.74536,0.75977,0.4502,1.2239
2.144,-0.17306,0.98534,0.71973,0.33496,1.2209
2.152,-0.17081,0.01955,0.9248,0.90479,1.2209
2.16,-0.16855,-0.50049,0.98486,1.21,1.217
2.168,-0.16629,-0.50049,0.80469,1.25,1.2111
2.176,-0.16403,-0.50049,0.73486,1.1997,1.2014
2.184,-0.16178,-0.4609,0.75977,1.1348,1.1887
2.192,-0.15952,-0.37048,0.77979,1.0698,1.175
2.2,-0.15726,-0.27566,0.82471,1.02,1.1632
2.208,-0.155,-0.19062,0.875,0.97998,1.1505
2.216,-0.1535,-0.10557,0.92969,0.93994,1.1369
2.224,-0.15124,-0.05523,0.95996,0.90479,1.1261
2.232,-0.14974,-0.045455,0.96973,0.89502,1.1153
2.24,-0.14823,-0.035191,0.9751,0.89014,1.1105
2.248,-0.14673,-0.025415,0.97998,0.89014,1.1075
2.256,-0.14522,-0.025415,0.98486,0.89014,1.1017
2.264,-0.14372,-0.020528,0.98975,0.88477,1.0938
2.272,-0.14221,-0.025415,0.97998,0.88477,1.086
2.28,-0.14146,-0.025415,0.97998,0.89014,1.0811
2.288,-0.13995,-0.025415,0.9751,0.89014,1.0772
2.296,-0.1392,-0.020528,0.97998,0.89014,1.0733
2.304,-0.13845,-0.015152,0.9751,0.87988,1.0714
2.312,-0.13845,-0.010264,0.9751,0.87988,1.0704
2.32,-0.1377,-0.010264,0.9751,0.88477,1.0674
2.328,-0.1377,-0.0053763,0.98486,0.87988,1.0635
2.336,-0.1377,-0.00048876,0.98486,0.875,1.0596
2.344,-0.1377,-0.00048876,0.98975,0.875,1.0596
2.352,-0.1377,-0.00048876,0.99512,0.87988,1.0616
2.36,-0.1377,0.0043988,0.99512,0.86475,1.0606
2.368,-0.1377,0.0043988,0.99512,0.87012,1.0577
2.376,-0.1377,0.0097752,0.99512,0.86475,1.0538
2.384,-0.13695,0.014663,0.99512,0.86475,1.0499
2.392,-0.13619,0.01955,1,0.86475,1.045
2.4,-0.13469,0.034702,1,0.85498,1.0401
2.408,-0.13318,0.039589,1.0049,0.8501,1.0371
2.416,-0.13093,0.044477,1.0146,0.84473,1.0352
2.424,-0.12867,0.054741,1.02,0.83984,1.0342
2.432,-0.12641,0.059629,1.02,0.83984,1.0342
2.44,-0.1234,0.064516,1.0249,0.83496,1.0391
2.448,-0.12039,0.069892,1.0298,0.83496,1.0459
2.456,-0.11738,0.064516,1.04,0.83496,1.0508
2.464,-0.11437,0.054741,1.0449,0.83984,1.0528
2.472,-0.11136,0.039589,1.0498,0.8501,1.0518
2.48,-0.10835,0.034702,1.0547,0.8501,1.0489
2.488,-0.10534,0.01955,1.0449,0.85986,1.0469
2.496,-0.10233,-0.00048876,1.0449,0.87012,1.0459
2.504,-0.10008,-0.010264,1.0449,0.87988,1.045
2.512,-0.097818,-0.020528,1.0347,0.88477,1.044
2.52,-0.095561,-0.020528,1.0249,0.89014,1.042
2.528,-0.093303,-0.010264,1.0098,0.88477,1.0391
2.536,-0.091046,-0.0053763,1,0.88477,1.0371
2.544,-0.088789,-0.0053763,1,0.87988,1.0411
2.552,-0.086531,-0.0053763,0.99512,0.88477,1.0459
2.56,-0.084274,-0.0053763,0.98975,0.88477,1.0479
2.568,-0.082017,-0.015152,0.98486,0.89014,1.0508
2.576,-0.079007,-0.020528,0.98486,0.89014,1.0528
2.584,-0.075997,-0.020528,0.98975,0.89014,1.0557
2.592,-0.072987,-0.025415,0.98975,0.89502,1.0577
2.6,-0.069977,-0.035191,0.98486,0.8999,1.0596
2.608,-0.066968,-0.030303,0.98975,0.89502,1.0606
2.616,-0.06471,-0.030303,0.98975,0.8999,1.0626
2.624,-0.061701,-0.0053763,0.99512,0.89014,1.0645
2.632,-0.059443,0.054741,1,0.8501,1.0665
2.64,-0.057186,0.14956,1.02,0.7998,1.0723
2.648,-0.054929,0.26002,1.0249,0.71973,1.0782
2.656,-0.052671,0.45503,0.97998,0.59521,1.0802
2.664,-0.050414,0.65494,0.87012,0.4502,1.0811
2.672,-0.047404,0.90518,0.79004,0.29004,1.0821
2.68,-0.044394,1.1706,0.71484,0.12012,1.089
2.688,-0.041384,1.3304,0.58984,0,1.1056
2.696,-0.039127,0.8651,0.68018,0.22021,1.1369
2.704,-0.036117,0.21457,0.98486,0.6001,1.1887
2.712,-0.034612,-0.12561,1.1851,0.84473,1.26
2.72,-0.033108,-0.23069,1.21,0.95996,1.3539
2.728,-0.032355,-0.32063,0.94482,1.0249,1.4702
2.736,-0.03085,-0.35582,0.83008,1.0498,1.607
2.744,-0.030098,-0.34066,0.82471,1.0449,1.737
2.752,-0.029345,-0.3304,0.84473,1.0449,1.8651
2.76,-0.029345,-0.32063,0.86475,1.0498,2.0137
2.768,-0.028593,-0.30547,0.89502,1.0601,2.1672
2.776,-0.028593,-0.2654,0.92969,1.0498,2.3167
2.784,-0.028593,-0.23558,0.95996,1.0449,2.4585
2.792,-0.028593,-0.22532,0.96973,1.0498,2.5855
2.8,-0.028593,-0.25073,0.94971,1.0547,2.694
2.808,-0.028593,-0.25073,0.93506,1.0547,2.782
2.816,-0.028593,-0.25073,0.94482,1.0547,2.8504
2.824,-0.028593,-0.23069,0.96484,1.04,2.9013
2.832,-0.028593,-0.19062,1.0146,1.0249,2.9365
2.84,-0.029345,-0.15543,1.0547,1.0098,2.9541
2.848,-0.029345,-0.15054,1.0498,1.0098,2.9589
2.856,-0.030098,-0.16569,1.0249,1.02,2.9599
2.864,-0.03085,-0.17058,1.0146,1.0249,2.957
2.872,-0.032355,-0.17058,1,1.0298,2.9511
2.88,-0.03386,-0.16569,1,1.0249,2.9433
2.888,-0.036117,-0.16569,1,1.02,2.9345
2.896,-0.037622,-0.16569,1.0049,1.0249,2.9257
2.904,-0.03988,-0.17058,1.0049,1.0298,2.9159
2.912,-0.042137,-0.18035,1.0049,1.0347,2.9081
2.92,-0.043642,-0.18573,1.0049,1.04,2.9032
2.928,-0.045147,-0.19062,1.0098,1.0498,2.9003
2.936,-0.046652,-0.1955,1.0049,1.0547,2.8993
2.944,-0.048157,-0.1955,1.0146,1.0547,2.8944
2.952,-0.048909,-0.1955,1.02,1.0547,2.8886
2.96,-0.049661,-0.19062,1.02,1.0498,2.8847
2.968,-0.049661,-0.19062,1.0347,1.0449,2.8778
2.976,-0.049661,-0.17546,1.0449,1.0298,2.8661
2.984,-0.049661,-0.16031,1.0449,1.0249,2.8504
2.992,-0.048909,-0.1305,1.0498,1.0049,2.828
3,-0.048157,-0.10557,1.0601,0.98486,2.7977
3.008,-0.047404,-0.070381,1.0649,0.95996,2.7586
3.016,-0.046652,-0.030303,1.0649,0.92969,2.7136
3.024,-0.045899,0.0097752,1.0601,0.90479,2.6637
3.032,-0.044394,0.044477,1.0547,0.87988,2.61
3.04,-0.042889,0.069892,1.0498,0.85498,2.5601
3.048,-0.041384,0.069892,1.04,0.8501,2.5112
3.056,-0.039127,0.07478,1.0347,0.83984,2.4604
3.064,-0.03687,0.069892,1.0249,0.83984,2.4115
3.072,-0.034612,0.059629,1.0298,0.83984,2.3646
3.08,-0.032355,0.049853,1.02,0.84473,2.3206
3.088,-0.030098,0.039589,1.0146,0.85498,2.2835
3.096,-0.02784,0.029814,1.0098,0.85498,2.2532
3.104,-0.025583,0.029814,1.0098,0.85498,2.2287
3.112,-0.024078,0.024438,1.0098,0.85986,2.2092
3.12,-0.021821,0.01955,1.0049,0.85498,2.1935
3.128,-0.021068,0.024438,1.0098,0.85498,2.1818
3.136,-0.019564,0.01955,1,0.85986,2.174
3.144,-0.018059,0.01955,1,0.85986,2.1681
3.152,-0.016554,0.0097752,1,0.86475,2.1613
3.16,-0.015049,0.0097752,1,0.86475,2.1515
3.168,-0.013544,0.0043988,1,0.86475,2.1398
3.176,-0.012792,-0.00048876,0.99512,0.86475,2.1271
3.184,-0.012039,-0.00048876,0.98975,0.86475,2.1134
3.192,-0.011287,-0.00048876,1,0.86475,2.0987
3.2,-0.010534,-0.0053763,0.98975,0.875,2.0821
3.208,-0.010534,-0.010264,0.99512,0.87988,2.0616
3.216,-0.0097818,-0.015152,0.98975,0.88477,2.0371
3.224,-0.0097818,-0.010264,0.98975,0.87988,2.0108
3.232,-0.0097818,-0.020528,0.98975,0.88477,1.9834
3.24,-0.0097818,-0.015152,0.98975,0.87988,1.9589
3.248,-0.0090294,-0.015152,0.98486,0.88477,1.9365
3.256,-0.0082769,-0.020528,0.98975,0.88477,1.911
3.264,-0.0075245,-0.020528,0.98486,0.88477,1.8827
3.272,-0.006772,-0.020528,0.98975,0.88477,1.8543
3.28,-0.0060196,-0.025415,0.97998,0.88477,1.8289
3.288,-0.0060196,-0.025415,0.98486,0.89014,1.8055
3.296,-0.0060196,-0.025415,0.98975,0.89014,1.783
3.304,-0.006772,-0.030303,0.98486,0.89014,1.7605
3.312,-0.006772,-0.030303,0.98975,0.89014,1.74
3.32,-0.0075245,-0.035191,0.98486,0.89014,1.7204
3.328,-0.0082769,-0.030303,0.98486,0.89014,1.7009
3.336,-0.0090294,-0.035191,0.98486,0.89014,1.6833
3.344,-0.0097818,-0.035191,0.98486,0.89014,1.6706
3.352,-0.011287,-0.035191,0.98486,0.89014,1.6608
3.36,-0.012039,-0.030303,0.98486,0.89014,1.65
3.368,-0.014296,-0.035191,0.98486,0.89014,1.6393
3.376,-0.015801,-0.030303,0.98486,0.89014,1.6276
3.384,-0.018811,-0.035191,0.97998,0.89014,1.6168
3.392,-0.021821,-0.035191,0.98486,0.89014,1.608
3.4,-0.026336,-0.030303,0.98975,0.89014,1.6012
3.408,-0.030098,-0.030303,0.98975,0.89014,1.5953
3.416,-0.035365,-0.030303,0.98486,0.89014,1.5904
3.424,-0.03988,-0.030303,0.98486,0.89014,1.5855
3.432,-0.045147,-0.030303,0.98486,0.89014,1.5806
3.44,-0.050414,-0.030303,0.98486,0.89014,1.5767
3.448,-0.055681,-0.030303,0.98975,0.89014,1.5728
3.456,-0.060948,-0.035191,0.98486,0.89014,1.566
3.464,-0.066968,-0.035191,0.98486,0.89502,1.5582
3.472,-0.072235,-0.035191,0.98486,0.89502,1.5484
3.48,-0.078254,-0.035191,0.98975,0.89502,1.5386
3.488,-0.084274,-0.035191,0.98486,0.89502,1.5308
3.496,-0.089541,-0.035191,0.97998,0.89502,1.5249
3.504,-0.094808,-0.040567,0.98975,0.89502,1.521
3.512,-0.10008,-0.035191,0.98486,0.89502,1.5191
3.52,-0.10459,-0.035191,0.98486,0.89502,1.5181
3.528,-0.10986,-0.040567,0.98486,0.89502,1.5171
3.536,-0.11512,-0.040567,0.98486,0.8999,1.5142
3.544,-0.12114,-0.030303,0.98975,0.89502,1.5132
3.552,-0.12716,-0.035191,0.98486,0.89502,1.5152
3.56,-0.13318,-0.030303,0.98975,0.89502,1.5142
3.568,-0.1392,-0.030303,0.98486,0.89502,1.5122
3.576,-0.14447,-0.025415,0.98975,0.89014,1.5044
3.584,-0.14974,-0.030303,0.98486,0.89502,1.4956
3.592,-0.155,-0.035191,0.98975,0.89502,1.4917
3.6,-0.16027,-0.030303,0.98486,0.89502,1.4897
3.608,-0.16554,-0.035191,0.98975,0.8999,1.4888
3.616,-0.17081,-0.030303,0.97998,0.89502,1.4878
3.624,-0.17607,-0.035191,0.98975,0.89502,1.4878
3.632,-0.18059,-0.030303,0.98486,0.89502,1.4878
3.64,-0.1851,-0.040567,0.98486,0.8999,1.4897
3.648,-0.18962,-0.040567,0.98486,0.8999,1.4936
3.656,-0.19338,-0.040567,0.98486,0.8999,1.4956
3.664,-0.19714,-0.040567,0.98486,0.8999,1.4936
3.672,-0.2009,-0.030303,0.98486,0.89502,1.4907
