Time [s], RESP, II, V, AVR, PLETH
0.272,0.91513,0.67647,0.99414,0.23047,0.31476
0.28,0.92743,0.66078,1,0.24609,0.31281
0.288,0.94096,0.67647,0.99023,0.23047,0.31085
0.296,0.95449,0.68627,0.99414,0.22461,0.3089
0.304,0.96802,0.68039,0.99414,0.22461,0.30792
0.312,0.98032,0.67059,0.99023,0.23438,0.30596
0.32,0.99262,0.67059,0.99023,0.24609,0.30401
0.328,1.0037,0.67647,0.99023,0.23438,0.30205
0.336,1.0148,0.66471,0.99023,0.24023,0.29912
0.344,1.0258,0.68627,0.99023,0.22461,0.29521
0.352,1.0369,0.71569,1.0039,0.20508,0.29228
0.36,1.0467,0.72549,1.0039,0.20117,0.29032
0.368,1.0566,0.7098,1.0098,0.21094,0.2913
0.376,1.064,0.72549,0.99023,0.19531,0.29619
0.384,1.0726,0.7451,0.97461,0.17578,0.30596
0.392,1.08,0.78627,0.95898,0.14453,0.32063
0.4,1.0873,0.7451,0.93945,0.17578,0.34018
0.408,1.091,0.74118,0.94922,0.18555,0.36461
0.416,1.0959,0.70588,0.95508,0.2207,0.38807
0.424,1.0984,0.68039,0.94922,0.23047,0.41251
0.432,1.1009,0.66471,0.94922,0.23438,0.43891
0.44,1.1009,0.66078,0.94531,0.23438,0.46628
0.448,1.1009,0.63529,0.95898,0.24609,0.49365
0.456,1.0996,0.64118,0.95508,0.25,0.51613
0.464,1.0984,0.62549,0.95898,0.26562,0.53568
0.472,1.0972,0.62941,0.95898,0.25586,0.5523
0.48,1.0947,0.61961,0.96484,0.25977,0.565
0.488,1.0923,0.6098,0.98047,0.26953,0.57478
0.496,1.0898,0.51961,1.0488,0.37109,0.5826
0.504,1.0861,0.47451,1.1602,0.39453,0.58847
0.512,1.0824,0.88039,1.2891,0.064453,0.59238
0.52,1.0787,1.5039,1.1387,-0.49805,0.59629
0.528,1.0738,1.5039,0.88477,-0.49805,0.59824
0.536,1.0701,1.4824,0.83008,-0.42383,0.6002
0.544,1.0652,0.7549,0.9043,0.17969,0.6002
0.552,1.0615,0.46471,0.86914,0.4043,0.60117
0.56,1.0566,0.50588,0.89453,0.36523,0.6002
0.568,1.0517,0.53529,0.92383,0.33008,0.59824
0.576,1.0467,0.5451,0.94531,0.31445,0.59433
0.584,1.0418,0.55098,0.94922,0.32031,0.58944
0.592,1.0369,0.56078,0.95508,0.29492,0.58065
0.6,1.0295,0.56078,0.95508,0.31445,0.56989
0.608,1.0234,0.56471,0.95508,0.29492,0.55718
0.616,1.0148,0.56078,0.95898,0.30078,0.54448
0.624,1.0074,0.58431,0.95898,0.28516,0.53275
0.632,0.99877,0.58039,0.96484,0.28516,0.51808
0.64,0.99139,0.5902,0.95898,0.28516,0.50244
0.648,0.98278,0.59608,0.96875,0.27539,0.48778
0.656,0.97417,0.60588,0.97461,0.26953,0.4741
0.664,0.96433,0.59608,0.98047,0.27539,0.46139
0.672,0.95572,0.60588,0.96875,0.26953,0.45064
0.68,0.94465,0.6098,0.96875,0.26953,0.44086
0.688,0.93481,0.62549,0.96484,0.25977,0.43402
0.696,0.92497,0.64118,0.96484,0.24609,0.42815
0.704,0.91513,0.65098,0.95508,0.23438,0.42522
0.712,0.90652,0.64118,0.95508,0.24609,0.42229
0.72,0.89791,0.65098,0.94922,0.23438,0.42033
0.728,0.8893,0.67059,0.94922,0.22461,0.41838
0.736,0.87946,0.69608,0.95508,0.20117,0.41642
0.744,0.87085,0.7,0.95898,0.19531,0.41447
0.752,0.86224,0.72157,0.96484,0.17578,0.41153
0.76,0.85363,0.7549,0.96484,0.15039,0.4086
0.768,0.84502,0.7902,0.97461,0.125,0.40567
0.776,0.83641,0.81176,0.96484,0.10547,0.40176
0.784,0.8278,0.83137,0.96875,0.095703,0.39785
0.792,0.81919,0.85098,0.96484,0.085938,0.39394
0.8,0.81181,0.86078,0.96484,0.076172,0.38905
0.808,0.8032,0.87647,0.96484,0.060547,0.38416
0.816,0.79582,0.86078,0.96484,0.076172,0.38123
0.824,0.78598,0.86667,0.95898,0.080078,0.37928
0.832,0.77491,0.82549,0.96484,0.10547,0.37732
0.84,0.76384,0.8,0.96484,0.125,0.37732
0.848,0.75154,0.7451,0.96484,0.16602,0.37634
0.856,0.73924,0.7098,0.96484,0.19531,0.37439
0.864,0.72694,0.67059,0.96484,0.22461,0.37243
0.872,0.71341,0.65098,0.95508,0.24609,0.3695
0.88,0.70111,0.62549,0.95508,0.25977,0.36657
0.888,0.68635,0.62549,0.94531,0.25977,0.36364
0.896,0.67159,0.6098,0.93945,0.26953,0.35973
0.904,0.6556,0.61569,0.94922,0.26562,0.35582
0.912,0.63961,0.6098,0.95508,0.27539,0.35191
0.92,0.62362,0.62549,0.95508,0.26562,0.34995
0.928,0.60763,0.61569,0.95508,0.26953,0.34702
0.936,0.59287,0.6098,0.95898,0.2793,0.34409
0.944,0.57688,0.63529,0.96484,0.25586,0.34115
0.952,0.56335,0.64118,0.96875,0.24609,0.33724
0.96,0.54982,0.62941,0.96875,0.25977,0.33431
0.968,0.53875,0.62549,0.96875,0.26953,0.3304
0.976,0.52768,0.62941,0.96875,0.25586,0.32649
0.984,0.51784,0.61961,0.97461,0.26562,0.32356
0.992,0.508,0.62941,0.96484,0.25977,0.32063
1,0.49938,0.62549,0.96484,0.26562,0.31867
1.008,0.492,0.6451,0.96484,0.24609,0.31769
1.016,0.48462,0.65098,0.98047,0.24023,0.31867
1.024,0.47847,0.67647,0.99023,0.22461,0.3216
1.032,0.47232,0.67647,0.99023,0.23047,0.32649
1.04,0.4674,0.69608,0.97461,0.21484,0.33627
1.048,0.46371,0.7,0.94922,0.20508,0.35093
1.056,0.46002,0.72549,0.93945,0.18555,0.37146
1.064,0.45756,0.73529,0.92969,0.16992,0.39589
1.072,0.45633,0.72157,0.92383,0.18555,0.42326
1.08,0.45633,0.6902,0.93945,0.22461,0.45357
1.088,0.45756,0.67647,0.93945,0.22461,0.48289
1.096,0.45879,0.64118,0.93555,0.24609,0.51222
1.104,0.46002,0.61961,0.93945,0.25586,0.53861
1.112,0.46248,0.6,0.93555,0.26953,0.56207
1.12,0.46371,0.5902,0.93945,0.2793,0.57967
1.128,0.46617,0.59608,0.93945,0.26953,0.59238
1.136,0.4674,0.60588,0.94531,0.27539,0.60508
1.144,0.46986,0.60588,0.93945,0.25977,0.61681
1.152,0.47109,0.58431,0.94922,0.28516,0.62659
1.16,0.47355,0.53922,1.0039,0.3457,0.63539
1.168,0.47478,0.47059,1.0898,0.39062,0.64223
1.176,0.47601,0.71569,1.2598,0.18945,0.64809
1.184,0.47847,1.3667,1.2988,-0.33008,0.65298
1.192,0.47847,1.5039,0.95508,-0.49805,0.65591
1.2,0.4797,1.5039,0.81445,-0.49805,0.65787
1.208,0.4797,0.92157,0.83984,0.025391,0.65885
1.216,0.4797,0.4902,0.83008,0.38086,0.65689
1.224,0.47847,0.47451,0.87891,0.39062,0.65494
1.232,0.47724,0.56078,0.92969,0.31055,0.65298
1.24,0.47601,0.58039,0.94531,0.29492,0.65005
1.248,0.47355,0.56471,0.95508,0.30469,0.64516
1.256,0.47109,0.58039,0.95898,0.29492,0.64027
1.264,0.46863,0.57059,0.95508,0.30469,0.63441
1.272,0.46617,0.58039,0.95898,0.29492,0.62561
1.28,0.46248,0.58431,0.95508,0.28516,0.61681
1.288,0.46002,0.60588,0.95508,0.26953,0.60508
1.296,0.45756,0.60588,0.95898,0.2793,0.5914
1.304,0.4551,0.61569,0.95898,0.26562,0.57478
1.312,0.45264,0.6,0.95898,0.27539,0.55718
1.32,0.45141,0.6098,0.95898,0.26953,0.54154
1.328,0.44895,0.61569,0.96484,0.26953,0.52688
1.336,0.44772,0.62549,0.95898,0.25,0.51222
1.344,0.44649,0.63529,0.96484,0.25,0.49658
1.352,0.44649,0.65098,0.95898,0.24023,0.48289
1.36,0.44649,0.65098,0.95898,0.24609,0.46921
1.368,0.44649,0.64118,0.94922,0.25,0.45846
1.376,0.44649,0.67647,0.95508,0.2207,0.44966
1.384,0.44649,0.68627,0.95898,0.21094,0.44282
1.392,0.44772,0.7,0.95508,0.20117,0.43891
1.4,0.45018,0.71569,0.95898,0.18945,0.435
1.408,0.45264,0.73529,0.95898,0.17578,0.43304
1.416,0.4551,0.7451,0.95898,0.16602,0.43109
1.424,0.45879,0.7902,0.95898,0.13086,0.43011
1.432,0.46002,0.81569,0.95898,0.10547,0.42815
1.44,0.46248,0.8451,0.95508,0.085938,0.42522
1.448,0.46494,0.87059,0.95898,0.064453,0.42229
1.456,0.46617,0.89608,0.95898,0.050781,0.41838
1.464,0.46617,0.90588,0.96484,0.044922,0.41447
1.472,0.4674,0.92549,0.96484,0.03125,0.41153
1.48,0.46617,0.91176,0.96484,0.044922,0.40762
1.488,0.46617,0.90588,0.96484,0.041016,0.40371
1.496,0.46494,0.87059,0.97461,0.070312,0.39883
1.504,0.46371,0.84118,0.97461,0.089844,0.39394
1.512,0.46002,0.7902,0.98047,0.13477,0.39003
1.52,0.45756,0.75098,0.97461,0.16602,0.38612
1.528,0.45264,0.7,0.97461,0.20508,0.38319
1.536,0.44649,0.67647,0.96875,0.2207,0.38123
1.544,0.43911,0.6549,0.96484,0.23438,0.37928
1.552,0.4305,0.65098,0.96484,0.24609,0.37732
1.56,0.42189,0.64118,0.96484,0.24609,0.37732
1.568,0.41205,0.62941,0.96875,0.25586,0.37634
1.576,0.40098,0.62549,0.96484,0.26562,0.37439
1.584,0.38991,0.63529,0.96875,0.25,0.37341
1.592,0.38007,0.6451,0.96484,0.24609,0.37146
1.6,0.37023,0.6451,0.97461,0.25,0.36852
1.608,0.36039,0.65098,0.97461,0.24609,0.36461
1.616,0.35055,0.62941,0.97461,0.25977,0.3871
1.624,0.34071,0.62549,0.96875,0.26562,0.42326
1.632,0.3321,0.63529,0.97461,0.25,0.43988
1.64,0.32349,0.6451,0.97461,0.24609,0.44673
1.648,0.31488,0.63529,0.97461,0.25586,0.44966
1.656,0.30873,0.6451,0.96484,0.24609,0.44966
1.664,0.30135,0.62941,0.96484,0.25,0.4477
1.672,0.29643,0.65098,0.96484,0.24023,0.44673
1.68,0.29151,0.6549,0.96875,0.24609,0.44575
1.688,0.28782,0.67647,0.98047,0.23047,0.4477
1.696,0.2829,0.67059,0.98438,0.24023,0.45259
1.704,0.28044,0.6902,0.97461,0.22461,0.46139
1.712,0.27675,0.7,0.94922,0.21484,0.47507
1.72,0.27552,0.72549,0.93945,0.17969,0.48974
1.728,0.27429,0.7451,0.93945,0.16992,0.50733
1.736,0.27429,0.71569,0.92969,0.18555,0.52981
1.744,0.27429,0.69608,0.92969,0.2207,0.55425
1.752,0.27552,0.67647,0.93945,0.23438,0.57967
1.76,0.27552,0.65098,0.93555,0.24609,0.60411
1.768,0.27675,0.63529,0.93945,0.25,0.62757
1.776,0.27798,0.61569,0.93555,0.26562,0.64809
1.784,0.28044,0.60588,0.93555,0.27539,0.66667
1.792,0.2829,0.6,0.92969,0.26953,0.68328
1.8,0.28659,0.59608,0.94531,0.27539,0.69697
1.808,0.29028,0.60588,0.93945,0.2793,0.70968
1.816,0.29274,0.6,0.94922,0.26953,0.7175
1.824,0.29643,0.60588,0.96875,0.28516,0.72239
1.832,0.29889,0.5,1.0391,0.36523,0.72825
1.84,0.30258,0.48039,1.1289,0.38086,0.73216
1.848,0.30504,0.93137,1.2539,0.0058594,0.73607
1.856,0.3075,1.5039,1.0801,-0.49805,0.739
1.864,0.30996,1.5039,0.84961,-0.49805,0.74096
1.872,0.31365,1.2824,0.82031,-0.26367,0.74096
1.88,0.31611,0.66471,0.85938,0.24609,0.739
1.888,0.31857,0.47451,0.86914,0.4043,0.73607
1.896,0.3198,0.5451,0.91992,0.3457,0.73216
1.904,0.32226,0.58039,0.94531,0.30078,0.72727
1.912,0.32472,0.58431,0.95898,0.30078,0.72239
1.92,0.32595,0.58039,0.96484,0.30078,0.7175
1.928,0.32718,0.57451,0.95898,0.30078,0.71359
1.936,0.32964,0.6,0.96484,0.2793,0.70772
1.944,0.32964,0.60588,0.96484,0.2793,0.70088
1.952,0.33087,0.61569,0.96484,0.26953,0.69208
1.96,0.3321,0.60588,0.96484,0.27539,0.68133
1.968,0.3321,0.61569,0.96484,0.26953,0.6696
1.976,0.3321,0.62549,0.96484,0.26562,0.65689
1.984,0.33333,0.61569,0.96484,0.26953,0.64418
1.992,0.33333,0.62549,0.96484,0.25977,0.62952
2,0.33333,0.62941,0.96875,0.26953,0.61584
2.008,0.33333,0.63529,0.97461,0.25586,0.60215
2.016,0.33333,0.62941,0.96875,0.25977,0.59042
2.024,0.33333,0.65098,0.96875,0.24609,0.58065
2.032,0.33333,0.6549,0.96875,0.24609,0.57087
2.04,0.33333,0.66471,0.96484,0.23047,0.56207
2.048,0.33333,0.66078,0.95898,0.23438,0.55327
2.056,0.33333,0.70588,0.95508,0.20117,0.54643
2.064,0.33333,0.7098,0.95508,0.20117,0.54057
2.072,0.33333,0.73137,0.95508,0.17578,0.53568
2.08,0.33333,0.73529,0.95508,0.17578,0.53079
2.088,0.33456,0.77059,0.94922,0.14453,0.52786
2.096,0.33579,0.7902,0.95508,0.13477,0.52493
2.104,0.33702,0.84118,0.94922,0.095703,0.52297
2.112,0.33825,0.86667,0.94922,0.080078,0.52199
2.12,0.33948,0.88039,0.95508,0.064453,0.52004
2.128,0.34194,0.88627,0.94531,0.060547,0.51906
2.136,0.34317,0.91176,0.95508,0.041016,0.51711
2.144,0.3444,0.92157,0.95508,0.035156,0.51515
2.152,0.34563,0.89608,0.95898,0.054688,0.51222
2.16,0.34563,0.87059,0.96484,0.070312,0.50929
2.168,0.3444,0.84118,0.96875,0.089844,0.50538
2.176,0.3444,0.80588,0.98438,0.12109,0.50244
2.184,0.34071,0.76078,0.99023,0.15039,0.49853
2.192,0.33825,0.72157,0.98438,0.18945,0.49462
2.2,0.33333,0.68039,0.98438,0.21484,0.49169
2.208,0.32841,0.66078,0.98047,0.23047,0.48876
2.216,0.32103,0.6451,0.98047,0.24609,0.48778
2.224,0.31488,0.64118,0.97461,0.24609,0.48583
2.232,0.3075,0.62941,0.98047,0.25977,0.48485
2.24,0.30012,0.62941,0.97461,0.26562,0.48289
2.248,0.29274,0.61961,0.97461,0.26953,0.48192
2.256,0.28536,0.62549,0.97461,0.26562,0.47996
2.264,0.27798,0.61961,0.98438,0.26953,0.47801
2.272,0.2706,0.62941,0.98047,0.25977,0.47605
2.28,0.26322,0.61569,0.98438,0.27539,0.47312
2.288,0.25707,0.62549,0.98438,0.26953,0.47019
2.296,0.24969,0.60588,0.98438,0.2793,0.46823
2.304,0.24354,0.61961,0.98047,0.26953,0.46725
2.312,0.23862,0.6,0.98438,0.28516,0.46725
2.32,0.2337,0.62549,0.97461,0.26562,0.46628
2.328,0.22878,0.63529,0.98047,0.25586,0.4653
2.336,0.22509,0.61961,0.97461,0.26953,0.46334
2.344,0.22263,0.62941,0.97461,0.26562,0.46139
2.352,0.21894,0.64118,0.98438,0.25,0.46041
2.36,0.21894,0.65098,0.99023,0.24609,0.46237
2.368,0.21771,0.67647,0.99023,0.25586,0.46823
2.376,0.21894,0.69608,0.98438,0.22461,0.47898
2.384,0.22017,0.6902,0.96484,0.2207,0.49462
2.392,0.2214,0.72157,0.95508,0.19531,0.51515
2.4,0.22263,0.72549,0.94531,0.17969,0.53861
2.408,0.22386,0.68627,0.93945,0.21094,0.565
2.416,0.22632,0.68039,0.94922,0.22461,0.58944
2.424,0.22878,0.66078,0.95508,0.24609,0.61193
2.432,0.23124,0.62941,0.94531,0.25586,0.63539
2.44,0.23493,0.61961,0.94531,0.25977,0.65689
2.448,0.23862,0.60588,0.94531,0.27539,0.67546
2.456,0.24231,0.6,0.93945,0.26953,0.69208
2.464,0.246,0.58039,0.93945,0.29102,0.70479
2.472,0.24846,0.58039,0.93945,0.28516,0.71457
2.48,0.25215,0.58431,0.94922,0.29102,0.72141
2.488,0.25584,0.58431,0.95508,0.28516,0.7263
2.496,0.2583,0.53922,1,0.33984,0.73021
2.504,0.26199,0.47451,1.0645,0.39453,0.73216
2.512,0.26568,0.59608,1.1797,0.29102,0.73216
2.52,0.26937,1.1314,1.2344,-0.17383,0.73216
2.528,0.27306,1.5039,0.98047,-0.49805,0.73118
2.536,0.27552,1.5039,0.82031,-0.49805,0.72825
2.544,0.27921,0.97059,0.88477,-0.0097656,0.7263
2.552,0.28044,0.51961,0.86914,0.36523,0.72336
2.56,0.28167,0.44902,0.87891,0.41992,0.72141
2.568,0.2829,0.5451,0.91992,0.33984,0.7175
2.576,0.2829,0.56471,0.93945,0.31445,0.71359
2.584,0.28413,0.56078,0.95508,0.31445,0.70968
2.592,0.28413,0.5549,0.94531,0.32031,0.70479
2.6,0.28413,0.57451,0.94531,0.31055,0.69697
2.608,0.28413,0.60588,0.96484,0.26953,0.68915
2.616,0.2829,0.59608,0.95508,0.28516,0.68035
2.624,0.2829,0.62549,0.93945,0.26953,0.67155
2.632,0.28167,0.6,0.95508,0.28516,0.65982
2.64,0.28044,0.5902,0.95508,0.29102,0.64712
2.648,0.28044,0.5902,0.95508,0.28516,0.63245
2.656,0.27921,0.6098,0.94922,0.27539,0.61877
2.664,0.27798,0.6098,0.96484,0.2793,0.60508
2.672,0.27675,0.61569,0.96875,0.26953,0.59238
2.68,0.27675,0.6098,0.95898,0.26953,0.58065
2.688,0.27552,0.64118,0.95508,0.25586,0.56989
2.696,0.27552,0.6098,0.96484,0.27539,0.56109
2.704,0.27429,0.62941,0.94922,0.25586,0.55327
2.712,0.27429,0.6451,0.94531,0.24609,0.54741
2.72,0.27306,0.67647,0.94531,0.22461,0.5435
2.728,0.27306,0.6902,0.95508,0.2207,0.53959
2.736,0.27306,0.68039,0.93945,0.22461,0.53568
2.744,0.27306,0.72549,0.94531,0.18945,0.53177
2.752,0.27429,0.7,0.94531,0.20117,0.52786
2.76,0.27552,0.77059,0.93945,0.14453,0.52395
2.768,0.27675,0.81569,0.95508,0.10547,0.52004
2.776,0.27798,0.80588,0.95898,0.11133,0.51613
2.784,0.27921,0.83137,0.93945,0.089844,0.51124
2.792,0.27921,0.88039,0.94531,0.060547,0.50733
2.8,0.28044,0.86667,0.96484,0.060547,0.50244
2.808,0.28044,0.90588,0.94922,0.035156,0.49853
2.816,0.28167,0.87059,0.95898,0.060547,0.4956
2.824,0.28167,0.86667,0.94531,0.064453,0.49267
2.832,0.28167,0.86667,0.96875,0.070312,0.48876
2.84,0.27921,0.84118,0.98438,0.085938,0.48485
2.848,0.27798,0.78627,0.99023,0.13477,0.47996
2.856,0.27552,0.77059,0.99414,0.14453,0.47703
2.864,0.27183,0.7,0.99023,0.20117,0.4741
2.872,0.26814,0.67647,0.98438,0.22461,0.47116
2.88,0.26568,0.68039,0.97461,0.23047,0.47019
2.888,0.26076,0.64118,0.99023,0.24609,0.46823
2.896,0.25707,0.61569,0.98047,0.26953,0.46628
2.904,0.25092,0.62549,0.96484,0.26562,0.46334
2.912,0.246,0.64118,0.96875,0.25977,0.46139
2.92,0.23985,0.61961,0.98047,0.26953,0.45943
2.928,0.2337,0.6098,0.96484,0.26953,0.4565
2.936,0.22878,0.63529,0.97461,0.26953,0.45357
2.944,0.22263,0.60588,0.98438,0.28516,0.45064
2.952,0.21771,0.6,0.98047,0.29102,0.4477
2.96,0.21279,0.62549,0.97461,0.25977,0.44477
2.968,0.2091,0.6451,0.96875,0.24609,0.44282
2.976,0.20541,0.62549,0.96484,0.26953,0.44086
2.984,0.20172,0.61569,0.96484,0.2793,0.43891
2.992,0.19803,0.61961,0.96484,0.26953,0.43793
3,0.19434,0.61961,0.95508,0.26953,0.43793
3.008,0.19188,0.62941,0.94922,0.26953,0.43695
3.016,0.18942,0.62549,0.96484,0.25586,0.43793
3.024,0.18819,0.66078,0.98047,0.23438,0.43891
3.032,0.18573,0.65098,0.98047,0.24609,0.44086
3.04,0.1845,0.67647,0.97461,0.23438,0.44477
3.048,0.18327,0.68039,0.98047,0.22461,0.45259
3.056,0.18204,0.71569,0.95898,0.20117,0.46432
3.064,0.18204,0.74118,0.94922,0.17578,0.48094
3.072,0.18204,0.70588,0.91992,0.18555,0.50244
3.08,0.18204,0.67059,0.94531,0.23438,0.52688
3.088,0.18204,0.6451,0.95508,0.25,0.55132
3.096,0.18204,0.61569,0.95508,0.27539,0.57576
3.104,0.18327,0.6098,0.93945,0.26953,0.59824
3.112,0.18327,0.61961,0.93945,0.26953,0.61681
3.12,0.18327,0.60588,0.93945,0.26953,0.63148
3.128,0.18204,0.57059,0.94922,0.29492,0.64614
3.136,0.18204,0.56078,0.93945,0.30469,0.65885
3.144,0.18081,0.58039,0.93945,0.29492,0.6696
3.152,0.18081,0.56078,0.94531,0.30469,0.6784
3.16,0.17958,0.52941,0.98047,0.33008,0.68524
3.168,0.17958,0.4902,1.0488,0.38086,0.6911
3.176,0.18081,0.48431,1.1387,0.38477,0.69404
3.184,0.18081,0.90196,1.1895,0.0058594,0.69501
3.192,0.18327,1.5039,1.0293,-0.49805,0.69501
3.2,0.1845,1.5039,0.83984,-0.49805,0.69306
3.208,0.18696,1.1725,0.93945,-0.1543,0.6911
3.216,0.18942,0.64118,0.96875,0.31445,0.68817
3.224,0.19434,0.46078,0.90039,0.42969,0.68426
3.232,0.19926,0.4451,0.89453,0.43945,0.67937
3.24,0.20541,0.51961,0.91406,0.36523,0.67449
3.248,0.21156,0.53922,0.92969,0.3457,0.6696
3.256,0.21771,0.57059,0.94531,0.31445,0.66373
3.264,0.22509,0.5451,0.96484,0.33008,0.65591
3.272,0.23124,0.57451,0.96484,0.30078,0.64809
3.28,0.23862,0.58039,0.96484,0.29492,0.63832
3.288,0.24723,0.58039,0.96875,0.30078,0.62757
3.296,0.25707,0.58431,0.96484,0.29492,0.61486
3.304,0.26814,0.59608,0.96875,0.29102,0.60117
3.312,0.27921,0.6,0.96875,0.28516,0.58847
3.32,0.29028,0.60588,0.97461,0.2793,0.57674
3.328,0.30258,0.5902,0.96484,0.29492,0.56305
3.336,0.31488,0.59608,0.98047,0.28516,0.54839
3.344,0.32718,0.63529,0.95898,0.26562,0.5347
3.352,0.33825,0.62941,0.96875,0.25977,0.52297
3.36,0.34932,0.6451,0.95898,0.25,0.51222
3.368,0.35916,0.66078,0.95508,0.23438,0.50342
3.376,0.37023,0.65098,0.94922,0.24609,0.49462
3.384,0.3813,0.66078,0.94922,0.24023,0.4868
3.392,0.3936,0.67647,0.95508,0.22461,0.48094
3.4,0.4059,0.6549,0.94531,0.24023,0.47605
3.408,0.4182,0.6902,0.95898,0.21094,0.47214
3.416,0.4305,0.67647,0.94922,0.2207,0.47019
3.424,0.44157,0.73137,0.95898,0.17578,0.46823
3.432,0.45264,0.72549,0.96484,0.16602,0.46628
3.44,0.46248,0.7549,0.96484,0.14453,0.46432
3.448,0.47478,0.76667,0.97461,0.14062,0.46139
3.456,0.48708,0.83137,0.95898,0.095703,0.45846
3.464,0.49938,0.85098,0.95508,0.080078,0.45552
3.472,0.51169,0.86078,0.94922,0.064453,0.45259
3.48,0.52399,0.85686,0.95508,0.080078,0.44966
3.488,0.53629,0.87059,0.94531,0.076172,0.44673
3.496,0.54736,0.85098,0.94531,0.099609,0.44282
3.504,0.55843,0.86078,0.95898,0.089844,0.43891
3.512,0.56704,0.8,0.95898,0.14062,0.435
3.52,0.57688,0.7549,0.95898,0.18555,0.43206
3.528,0.58426,0.71569,0.96484,0.21484,0.42913
3.536,0.59164,0.69608,0.96484,0.23438,0.42717
3.544,0.59902,0.66078,0.96484,0.25,0.4262
3.552,0.60517,0.67059,0.96484,0.24609,0.42522
3.56,0.61255,0.62941,0.95898,0.26953,0.42326
3.568,0.6187,0.65098,0.96484,0.25586,0.42229
3.576,0.62485,0.64118,0.96875,0.26562,0.42033
3.584,0.631,0.6451,0.96484,0.25977,0.41935
3.592,0.63592,0.62549,0.96484,0.27539,0.4174
3.6,0.64084,0.61569,0.96484,0.26562,0.41544
3.608,0.64699,0.64118,0.96875,0.25586,0.41447
3.616,0.65437,0.62941,0.96484,0.26953,0.41349
3.624,0.66298,0.6451,0.95898,0.25977,0.41251
3.632,0.67159,0.61569,0.96484,0.2793,0.41056
3.64,0.6802,0.62941,0.96484,0.26953,0.40762
3.648,0.68881,0.61569,0.96484,0.2793,0.40469
3.656,0.69865,0.61961,0.95898,0.26953,0.40176
3.664,0.70849,0.6549,0.96484,0.25,0.37048
3.672,0.71833,0.66078,0.96875,0.25977,0.32356
3.68,0.72694,0.6451,0.98438,0.26562,0.3001
3.688,0.73678,0.6549,0.99023,0.24609,0.28739
3.696,0.74662,0.67647,0.99023,0.25,0.2825
3.704,0.75646,0.7,0.99023,0.2207,0.28446
3.712,0.7663,0.68627,0.97461,0.23438,0.2913
3.72,0.77737,0.72549,0.95898,0.20117,0.30205
3.728,0.78844,0.7451,0.95508,0.17969,0.31769
3.736,0.79828,0.71569,0.93945,0.20117,0.33822
3.744,0.80812,0.67059,0.95508,0.24023,0.36461
3.752,0.81673,0.6549,0.96484,0.25586,0.39296
3.76,0.82657,0.63529,0.96484,0.25,0.42131
3.768,0.83518,0.60588,0.95898,0.26953,0.45064
3.776,0.84379,0.57451,0.95898,0.30078,0.47703
3.784,0.8524,0.58431,0.95898,0.30469,0.50049
3.792,0.86101,0.60588,0.95508,0.26953,0.52004
3.8,0.86839,0.58431,0.95898,0.29102,0.53568
3.808,0.877,0.5902,0.95898,0.2793,0.54839
3.816,0.88315,0.57451,0.96484,0.29492,0.55816
3.824,0.8893,0.58039,1.0137,0.33594,0.56305
3.832,0.89422,0.44902,1.0938,0.41992,0.56794
3.84,0.90037,0.58431,1.1895,0.30469,0.57087
3.848,0.90406,1.1412,1.2344,-0.17383,0.57283
3.856,0.90898,1.5039,1,-0.49805,0.57283
